accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
-0.0,1.0,0.25,-1.38,-0.73,-0.74
-0.0,1.0,0.26,-1.52,-1.31,-0.64
-0.01,1.0,0.25,-1.71,-1.13,-0.39
-0.01,1.0,0.25,-1.73,-1.45,-0.21
0.0,1.0,0.26,-1.57,-1.6,-0.12
-0.01,0.99,0.26,-1.63,-1.24,-0.34
-0.01,0.99,0.25,-1.6,-1.52,-0.44
-0.0,0.99,0.25,-1.26,-1.28,-0.47
-0.0,0.99,0.25,-1.23,-1.26,-0.63
-0.0,0.99,0.25,-1.06,-1.18,-0.85
-0.0,0.99,0.25,-1.21,-1.1,-0.71
-0.0,0.99,0.25,-1.14,-1.18,-0.88
0.0,1.0,0.25,-1.2,-0.91,-0.89
-0.01,0.99,0.25,-0.76,-1.14,-0.73
-0.0,1.0,0.25,-0.98,-0.76,-0.95
-0.0,0.99,0.25,-1.08,-0.94,-0.91
0.0,0.99,0.26,-1.27,-0.92,-0.66
-0.0,1.0,0.26,-1.39,-0.72,-0.91
-0.0,1.0,0.25,-1.34,-0.69,-0.79
-0.0,1.0,0.26,-1.25,-0.54,-0.75
-0.01,1.0,0.25,-1.34,-0.53,-0.86
-0.0,1.0,0.26,-1.15,-0.59,-0.7
-0.0,1.0,0.26,-1.34,-0.66,-0.44
-0.01,1.0,0.26,-1.37,-0.68,-0.47
-0.01,1.0,0.25,-1.31,-0.79,-0.59
-0.01,0.99,0.25,-1.21,-1.02,-0.56
-0.01,1.0,0.27,-1.42,-1.06,-0.44
-0.0,0.99,0.25,-1.25,-0.98,-0.61
-0.01,0.99,0.26,-1.32,-1.05,-0.79
-0.01,1.0,0.25,-1.25,-0.98,-0.78
-0.0,0.99,0.25,-0.98,-0.92,-1.09
-0.01,1.0,0.25,-0.81,-0.89,-1.09
-0.0,0.99,0.23,-1.12,-0.44,-1.47
-0.0,1.0,0.25,-0.85,-0.26,-1.24
0.0,1.0,0.25,-0.78,0.06,-1.23
-0.0,0.99,0.24,-0.93,0.36,-1.21
-0.0,0.99,0.25,-1.14,0.37,-1.29
-0.0,1.0,0.26,-1.31,0.55,-1.44
-0.01,1.0,0.26,-2.03,0.43,-1.54
-0.01,1.0,0.26,-2.09,0.31,-1.6
-0.0,0.99,0.26,-2.01,-0.05,-1.3
-0.0,0.99,0.25,-1.39,-0.19,-0.83
-0.0,1.01,0.25,-0.92,0.11,-0.44
-0.01,1.0,0.26,-0.8,0.08,-0.41
-0.0,1.0,0.25,-0.69,-0.27,-0.02
-0.02,1.0,0.27,-0.85,-0.33,0.06
-0.01,1.0,0.27,-1.33,-0.75,0.3
-0.01,1.0,0.26,-1.81,-1.67,0.03
-0.01,1.0,0.26,-2.16,-2.22,0.02
-0.01,1.0,0.26,-2.35,-2.37,0.01
-0.01,1.0,0.26,-2.32,-2.32,0.18
-0.0,0.99,0.26,-2.23,-2.12,0.34
0.0,1.0,0.26,-1.72,-1.81,0.13
0.0,0.99,0.25,-1.72,-1.5,0.41
-0.0,0.99,0.25,-1.25,-1.2,0.24
0.0,0.99,0.24,-1.17,-1.02,0.21
0.0,0.99,0.24,-0.94,-0.67,0.17
0.0,0.99,0.23,-0.91,-0.23,0.01
0.01,0.99,0.24,-0.95,0.02,-0.21
0.01,0.99,0.24,-1.11,0.58,-0.08
0.01,0.99,0.25,-0.83,0.63,-0.37
0.0,0.99,0.26,-0.9,0.53,-0.36
0.0,0.99,0.25,-0.74,0.47,-0.53
0.0,0.99,0.26,-0.6,0.17,-0.34
0.0,0.99,0.26,-0.76,-0.03,-0.6
-0.01,0.99,0.26,-0.92,-0.32,-0.61
-0.0,0.99,0.26,-1.05,-0.85,-0.68
-0.0,0.99,0.25,-1.4,-0.99,-0.79
0.0,0.99,0.26,-1.4,-1.44,-0.81
-0.0,0.99,0.25,-1.38,-1.56,-0.76
0.0,0.98,0.25,-1.63,-1.7,-0.74
0.0,0.99,0.25,-1.3,-1.76,-1.07
0.0,0.99,0.25,-1.34,-1.83,-1.08
0.0,0.99,0.24,-1.22,-1.63,-1.11
0.01,1.0,0.24,-1.66,-1.16,-1.1
0.0,0.99,0.24,-1.44,-1.19,-1.27
0.01,0.99,0.24,-1.47,-0.66,-1.44
0.0,1.0,0.24,-1.66,-0.44,-1.31
0.01,0.99,0.23,-1.58,-0.19,-1.24
0.0,0.99,0.24,-1.71,0.13,-1.2
0.0,0.99,0.24,-1.6,0.11,-1.12
-0.0,0.99,0.25,-1.7,-0.05,-1.14
-0.01,0.99,0.25,-1.87,-0.18,-1.11
-0.01,0.99,0.26,-2.15,-0.54,-1.21
-0.0,1.0,0.25,-2.35,-0.38,-1.24
-0.0,0.99,0.25,-2.54,-0.69,-1.21
-0.0,0.99,0.24,-2.81,-0.63,-1.18
0.0,1.0,0.25,-2.95,-0.82,-1.34
0.0,1.0,0.25,-3.1,-0.38,-1.05
0.01,1.0,0.25,-2.92,-0.26,-1.12
0.0,0.99,0.24,-2.77,-0.3,-1.26
-0.0,0.99,0.26,-2.6,-0.15,-1.26
-0.0,0.99,0.26,-2.19,0.04,-1.49
-0.01,0.99,0.25,-2.44,-0.07,-1.37
-0.01,0.99,0.25,-2.31,0.13,-1.58
-0.01,0.99,0.26,-2.26,0.21,-1.62
-0.0,1.0,0.25,-2.1,0.22,-1.65
0.0,1.0,0.26,-2.18,0.53,-1.61
-0.01,1.0,0.26,-1.93,0.29,-1.48
-0.01,1.0,0.25,-2.22,0.41,-1.27
-0.01,1.0,0.27,-2.07,0.27,-1.01
-0.0,1.01,0.26,-2.24,0.13,-0.87
-0.01,1.01,0.27,-2.34,0.02,-0.53
-0.01,1.01,0.27,-2.68,0.0,-0.07
-0.0,1.0,0.26,-2.87,-0.49,-0.3
-0.01,1.0,0.26,-2.87,-0.32,-0.1
-0.0,1.0,0.27,-3.01,-0.53,-0.03
-0.01,1.0,0.26,-3.03,-0.53,0.05
-0.01,0.99,0.27,-2.66,-0.84,-0.17
-0.0,0.99,0.27,-2.42,-0.62,-0.47
-0.0,0.99,0.26,-2.15,-0.87,-0.78
-0.0,0.99,0.26,-1.92,-0.6,-0.62
-0.0,0.99,0.27,-1.6,-0.53,-0.75
-0.01,0.99,0.26,-1.3,-0.69,-0.86
-0.0,0.99,0.27,-1.35,-0.64,-0.98
-0.0,0.99,0.26,-1.31,-0.52,-1.22
-0.01,0.99,0.26,-1.16,-0.57,-1.44
-0.0,0.99,0.26,-1.18,-0.18,-1.63
-0.01,0.99,0.26,-1.09,0.05,-1.46
-0.0,1.0,0.26,-0.69,0.03,-1.78
-0.0,0.99,0.25,-0.6,0.05,-1.57
-0.0,1.0,0.25,-0.65,-0.02,-1.62
-0.01,1.0,0.26,-0.58,0.24,-1.44
-0.01,1.0,0.27,-0.66,0.4,-1.32
-0.01,1.0,0.26,-0.73,0.13,-1.31
-0.01,1.0,0.26,-0.85,0.11,-1.03
-0.01,1.0,0.27,-1.02,-0.07,-1.01
-0.01,1.0,0.26,-1.3,-0.24,-1.04
-0.01,1.0,0.26,-1.44,-0.36,-0.88
-0.02,1.0,0.25,-1.6,-0.73,-0.63
-0.01,1.0,0.26,-1.69,-1.05,-0.37
-0.01,1.0,0.26,-1.65,-1.31,-0.47
-0.0,1.0,0.26,-1.83,-1.44,-0.4
-0.01,1.0,0.25,-1.91,-1.63,-0.4
-0.0,1.0,0.26,-1.73,-1.76,-0.22
-0.0,1.0,0.25,-1.44,-1.44,-0.27
-0.0,0.99,0.25,-1.58,-1.71,-0.31
-0.0,0.99,0.26,-1.66,-1.63,-0.37
0.01,0.98,0.25,-1.41,-1.4,-0.49
-0.0,0.99,0.25,-1.5,-1.11,-0.59
0.0,0.99,0.25,-1.43,-1.1,-0.83
0.0,0.99,0.25,-1.36,-0.7,-1.05
-0.0,0.99,0.24,-1.37,-0.15,-0.92
0.01,0.99,0.24,-1.44,0.33,-1.24
0.0,0.99,0.23,-1.15,0.62,-1.47
0.0,0.99,0.23,-1.2,0.87,-1.38
0.0,0.99,0.24,-0.84,1.12,-1.37
-0.01,1.0,0.25,-1.15,1.13,-1.08
-0.01,1.0,0.25,-1.5,0.99,-0.91
-0.0,1.0,0.25,-1.54,0.91,-0.79
-0.0,1.0,0.25,-1.81,0.79,-0.73
-0.0,1.0,0.25,-2.05,0.54,-0.76
-0.0,0.99,0.25,-2.22,0.19,-0.57
-0.01,0.99,0.26,-2.53,0.43,-0.62
-0.0,1.0,0.25,-2.44,0.04,-0.38
-0.0,1.0,0.25,-2.35,-0.13,-0.73
-0.01,0.99,0.25,-2.16,-0.19,-0.69
-0.01,0.99,0.24,-2.25,-0.03,-0.88
-0.0,0.99,0.25,-2.08,-0.17,-0.89
-0.01,0.99,0.24,-1.77,-0.07,-1.4
-0.0,0.98,0.25,-1.74,0.01,-1.26
-0.0,0.99,0.25,-1.53,0.17,-1.4
-0.0,0.99,0.25,-1.46,0.02,-1.55
-0.0,1.0,0.24,-1.39,0.44,-1.48
-0.0,1.0,0.25,-1.4,0.45,-1.5
-0.0,1.0,0.24,-1.5,0.56,-1.37
-0.01,1.0,0.25,-1.85,0.74,-1.65
-0.01,1.0,0.25,-2.05,0.97,-1.34
-0.0,1.0,0.25,-2.2,1.16,-1.06
-0.0,1.0,0.24,-2.3,0.99,-0.92
0.0,1.0,0.25,-2.52,1.14,-1.06
-0.0,1.0,0.26,-2.61,1.31,-0.69
-0.01,0.99,0.25,-2.44,1.39,-0.76
-0.01,1.0,0.26,-2.67,1.42,-0.6
-0.0,0.99,0.26,-2.37,1.03,-0.67
-0.01,1.0,0.26,-2.35,0.94,-0.68
-0.01,0.99,0.26,-2.25,0.54,-0.62
-0.01,0.99,0.26,-2.33,0.61,-0.68
-0.0,0.99,0.27,-2.18,0.21,-0.56
0.0,0.99,0.26,-2.12,-0.21,-0.43
-0.0,0.99,0.27,-2.33,-0.69,-0.6
-0.0,0.99,0.26,-2.3,-1.09,-0.43
-0.0,1.0,0.26,-2.55,-0.85,-0.63
0.0,1.0,0.26,-2.45,-1.12,-0.67
0.0,1.0,0.26,-2.73,-1.14,-0.44
0.0,1.0,0.26,-3.08,-0.52,-0.61
0.0,1.0,0.24,-3.22,-0.38,-0.72
0.0,1.0,0.25,-3.63,-0.02,-0.47
0.0,0.99,0.25,-3.64,0.2,-0.59
0.0,1.0,0.25,-3.03,0.21,-0.65
0.0,0.99,0.25,-3.08,0.74,-1.01
0.0,0.98,0.25,-2.63,1.25,-1.04
-0.0,0.99,0.25,-2.2,1.48,-1.15
0.0,0.99,0.25,-1.9,1.47,-1.61
-0.01,0.99,0.24,-1.47,1.93,-1.82
-0.0,0.99,0.25,-1.32,1.92,-2.11
-0.0,0.99,0.26,-1.02,2.01,-2.35
0.0,0.99,0.24,-0.92,1.99,-2.48
-0.0,0.99,0.26,-0.88,2.09,-2.64
-0.01,1.0,0.24,-0.79,2.02,-2.74
-0.01,1.0,0.25,-1.04,1.97,-3.15
-0.01,1.01,0.25,-2.44,1.9,-3.07
-0.01,1.0,0.26,-3.63,1.72,-3.04
-0.01,1.0,0.25,-3.73,1.65,-2.79
-0.0,1.0,0.23,-3.33,1.65,-2.42
-0.01,1.0,0.24,-2.76,1.85,-2.28
-0.01,1.0,0.24,-2.9,2.53,-2.81
-0.0,1.0,0.25,-4.24,3.8,-3.4
0.01,0.99,0.24,-5.19,5.39,-3.44
0.04,1.02,0.21,-4.92,6.88,-2.4
0.04,1.03,0.19,-4.59,9.1,-0.77
0.04,1.04,0.19,-4.23,12.35,0.31
0.04,1.05,0.19,-4.53,15.63,1.1
0.04,1.05,0.19,-5.47,18.96,2.03
0.05,1.06,0.17,-7.65,23.17,3.18
0.04,1.07,0.18,-11.09,28.63,4.22
0.05,1.06,0.18,-13.9,32.66,3.95
0.07,1.08,0.16,-16.01,36.85,5.4
0.06,1.08,0.14,-18.15,42.89,7.13
