accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
-0.02,0.99,0.26,-1.54,-1.7,-0.33
-0.02,1.0,0.27,-1.3,-1.51,-0.42
-0.02,1.0,0.26,-1.36,-1.47,-0.27
-0.01,1.0,0.27,-1.73,-1.27,0.03
-0.02,1.0,0.26,-1.73,-1.51,0.08
-0.02,1.0,0.26,-1.53,-1.56,0.15
-0.02,1.0,0.27,-1.58,-1.27,0.45
-0.02,1.0,0.26,-1.82,-1.4,0.42
-0.02,1.0,0.26,-1.98,-1.37,0.37
-0.01,0.99,0.27,-2.1,-1.4,0.3
-0.02,0.99,0.26,-1.93,-1.31,0.17
-0.02,0.99,0.26,-1.82,-1.34,0.15
-0.02,0.99,0.27,-1.72,-1.04,-0.15
-0.02,0.99,0.27,-1.34,-0.99,-0.09
-0.02,0.98,0.27,-1.01,-0.82,-0.44
-0.03,0.98,0.27,-0.87,-0.79,-0.7
-0.02,0.99,0.26,-0.82,-0.85,-0.97
-0.01,0.99,0.28,-0.55,-0.81,-1.13
-0.02,0.98,0.27,-0.85,-0.82,-1.19
-0.02,0.99,0.27,-0.67,-1.09,-1.56
-0.02,0.99,0.27,-0.73,-0.86,-1.27
-0.02,0.99,0.26,-0.59,-0.79,-1.53
-0.02,0.99,0.26,-0.41,-0.69,-1.5
-0.01,1.0,0.27,-0.44,-0.59,-1.37
-0.02,1.0,0.26,-0.88,-0.56,-1.39
-0.01,0.99,0.26,-0.81,-0.47,-1.58
-0.02,1.0,0.27,-1.34,-0.22,-1.2
-0.02,1.0,0.26,-1.15,-0.44,-1.08
-0.02,1.0,0.26,-1.4,-0.31,-0.98
-0.02,1.0,0.26,-1.4,-0.06,-0.84
-0.02,0.99,0.27,-1.51,-0.11,-0.9
-0.02,1.0,0.26,-1.39,-0.05,-1.08
-0.02,1.0,0.27,-1.52,-0.24,-0.9
-0.02,1.0,0.27,-1.45,-0.27,-0.85
-0.02,1.0,0.27,-1.27,-0.79,-0.5
-0.02,1.0,0.27,-1.47,-1.19,-0.55
-0.02,1.0,0.27,-1.4,-1.57,-0.42
-0.03,1.0,0.28,-1.77,-2.46,-0.18
-0.04,1.0,0.28,-2.3,-2.87,-0.11
-0.02,1.0,0.28,-2.48,-3.37,0.15
-0.02,0.99,0.27,-2.9,-3.92,-0.06
-0.03,0.99,0.27,-2.86,-4.27,-0.09
-0.02,0.99,0.27,-2.7,-4.27,-0.24
-0.02,0.99,0.26,-2.4,-4.16,-0.21
-0.02,0.99,0.25,-1.9,-3.73,-0.47
-0.01,0.98,0.25,-1.36,-3.25,-0.52
-0.02,0.98,0.25,-1.08,-2.72,-0.76
-0.01,0.99,0.25,-0.81,-1.86,-1.03
-0.01,0.99,0.25,-0.82,-1.5,-1.33
-0.01,0.99,0.24,-0.79,-0.98,-1.41
-0.01,0.99,0.24,-0.69,-0.53,-1.75
-0.01,0.99,0.24,-1.01,-0.24,-1.56
-0.02,1.0,0.25,-1.11,0.06,-1.63
-0.01,1.0,0.25,-1.11,0.17,-1.39
-0.01,1.0,0.26,-1.34,0.41,-0.91
-0.02,1.0,0.26,-1.51,0.29,-0.82
-0.01,1.0,0.25,-1.72,0.28,-0.73
-0.02,1.0,0.26,-1.92,-0.04,-0.47
-0.03,1.0,0.26,-2.47,-0.16,-0.35
-0.02,1.0,0.27,-2.76,-0.31,-0.32
-0.01,0.99,0.27,-3.11,-0.69,-0.05
-0.02,1.0,0.27,-3.18,-1.05,-0.06
-0.02,0.99,0.26,-3.41,-0.87,-0.04
-0.02,1.0,0.26,-3.12,-1.12,0.0
-0.02,1.0,0.27,-3.03,-1.37,0.27
-0.02,1.0,0.27,-2.87,-1.78,0.39
-0.02,1.0,0.27,-2.75,-1.72,0.5
-0.02,1.0,0.27,-2.6,-1.69,0.18
-0.03,0.99,0.27,-2.85,-2.08,0.22
-0.02,0.99,0.27,-2.79,-1.8,0.12
-0.02,0.99,0.28,-2.51,-1.96,-0.06
-0.03,0.99,0.27,-2.37,-1.78,-0.01
-0.02,1.0,0.27,-2.3,-1.64,-0.12
-0.02,1.0,0.27,-1.95,-1.53,-0.17
-0.01,0.99,0.27,-1.73,-1.43,-0.27
-0.02,0.99,0.27,-1.62,-1.26,-0.21
-0.02,0.99,0.27,-1.13,-1.02,-0.31
-0.01,0.99,0.28,-1.06,-0.88,-0.4
-0.02,0.99,0.27,-0.85,-0.75,-0.46
-0.02,0.99,0.28,-1.05,-0.56,-0.58
-0.01,0.99,0.28,-0.79,-0.89,-0.99
-0.02,0.99,0.27,-0.67,-0.93,-0.89
-0.01,0.99,0.27,-0.69,-0.89,-0.92
-0.02,0.99,0.27,-0.89,-1.5,-0.73
-0.02,1.0,0.27,-0.89,-1.49,-0.62
-0.02,1.0,0.28,-0.82,-1.73,-0.66
-0.02,0.99,0.27,-0.92,-2.08,-0.81
-0.02,1.0,0.27,-0.87,-1.95,-0.63
-0.02,0.99,0.26,-0.93,-1.91,-0.76
-0.02,0.99,0.26,-1.14,-1.85,-0.9
-0.02,1.0,0.25,-1.19,-1.87,-0.86
-0.02,0.99,0.26,-1.29,-1.96,-1.07
-0.01,1.0,0.26,-0.96,-1.49,-0.97
-0.01,1.0,0.25,-1.11,-1.41,-0.79
-0.02,1.0,0.26,-0.96,-0.97,-0.79
-0.02,1.0,0.26,-0.91,-0.72,-0.81
-0.02,1.0,0.26,-0.75,-0.56,-0.66
-0.02,1.0,0.25,-0.74,-0.55,-0.47
-0.02,1.0,0.26,-0.82,-0.5,-0.61
-0.03,1.0,0.26,-0.87,-0.76,-0.61
-0.02,1.0,0.26,-1.05,-0.98,-0.53
-0.02,1.0,0.27,-1.04,-1.08,-0.36
-0.02,1.0,0.26,-1.4,-1.65,-0.3
-0.03,0.99,0.27,-1.33,-1.48,-0.27
-0.02,0.99,0.27,-1.58,-1.92,-0.21
-0.02,0.99,0.26,-1.69,-1.77,-0.29
