accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.13,0.98,0.36,-4.47,-15.89,-7.32
0.12,0.97,0.36,-4.29,-15.91,-7.4
0.12,0.98,0.36,-3.91,-15.71,-7.62
0.13,0.98,0.35,-3.47,-15.76,-7.58
0.14,0.98,0.36,-3.28,-15.42,-7.78
0.13,0.98,0.35,-2.76,-14.53,-7.76
0.13,0.98,0.35,-2.44,-14.11,-7.75
0.13,0.98,0.35,-2.17,-13.07,-7.56
0.14,0.98,0.34,-1.27,-11.98,-7.63
0.14,0.98,0.33,-0.88,-11.09,-7.96
0.14,0.98,0.34,-0.31,-10.22,-7.93
0.13,0.98,0.33,0.45,-9.03,-7.92
0.13,0.98,0.34,1.27,-8.4,-8.27
0.13,0.97,0.35,1.69,-7.97,-8.46
0.13,0.98,0.35,1.92,-7.61,-8.82
0.13,0.97,0.35,1.95,-7.12,-8.9
0.12,0.99,0.35,1.85,-7.05,-9.03
0.12,0.98,0.35,2.04,-7.13,-8.82
0.13,0.99,0.34,2.24,-6.53,-8.9
0.12,0.98,0.34,2.51,-6.39,-8.81
0.12,0.98,0.35,2.75,-6.24,-8.95
0.12,0.98,0.34,3.29,-5.91,-8.85
0.12,0.98,0.34,3.67,-6.08,-9.02
0.11,0.98,0.34,4.34,-6.0,-9.1
0.09,0.98,0.35,4.66,-6.34,-9.57
0.11,0.98,0.35,4.88,-6.78,-9.77
0.1,0.99,0.36,4.84,-7.83,-9.67
0.09,0.99,0.36,4.09,-9.08,-10.05
0.09,1.0,0.37,3.55,-10.24,-9.95
0.09,0.99,0.36,2.47,-11.61,-9.79
0.1,0.99,0.37,1.69,-12.8,-9.89
0.09,1.0,0.37,0.76,-14.03,-10.09
0.1,1.0,0.37,-0.08,-14.92,-10.11
0.09,1.0,0.36,-0.55,-15.81,-9.67
0.09,1.0,0.35,-0.78,-16.07,-9.21
0.09,1.01,0.34,-1.02,-16.53,-8.5
0.09,1.01,0.35,-1.08,-16.79,-7.74
0.1,1.01,0.34,-1.43,-16.57,-7.03
0.1,1.02,0.33,-2.02,-16.37,-6.63
0.1,1.01,0.34,-2.27,-15.89,-6.06
0.1,1.0,0.33,-2.54,-15.53,-5.94
0.09,1.0,0.33,-2.5,-14.66,-5.55
0.1,1.0,0.32,-2.17,-14.09,-5.83
0.1,0.99,0.31,-1.76,-13.09,-5.49
0.1,0.99,0.31,-1.12,-11.73,-5.27
0.11,0.99,0.3,-0.16,-10.44,-5.09
0.1,1.0,0.3,0.76,-8.93,-4.79
0.1,1.0,0.3,1.43,-7.64,-4.71
0.1,1.0,0.3,2.02,-6.65,-4.49
0.1,0.99,0.3,2.47,-5.49,-4.44
0.1,0.99,0.3,2.62,-4.54,-4.67
0.1,0.99,0.3,2.92,-3.75,-4.53
0.09,0.99,0.31,3.05,-3.06,-4.85
0.09,0.99,0.32,3.21,-2.69,-4.85
0.09,0.99,0.31,3.27,-2.47,-4.63
0.09,0.99,0.32,3.44,-2.52,-5.02
0.08,1.0,0.33,3.24,-2.5,-5.06
0.08,0.99,0.32,2.87,-2.33,-5.03
0.09,1.0,0.33,2.76,-2.31,-4.82
0.09,1.0,0.33,2.66,-2.56,-4.84
0.09,1.0,0.32,2.48,-2.37,-4.23
0.09,1.0,0.33,2.22,-2.52,-4.2
0.09,1.0,0.32,2.03,-2.59,-3.85
0.08,0.99,0.34,2.15,-2.86,-3.91
0.08,0.99,0.32,1.94,-3.51,-4.06
0.08,0.99,0.34,1.44,-3.44,-4.44
0.09,0.99,0.34,1.16,-3.96,-5.0
0.09,0.98,0.33,0.56,-4.52,-5.36
0.09,0.98,0.33,0.04,-4.35,-5.85
0.09,0.97,0.33,-0.18,-4.44,-6.27
0.09,0.98,0.32,-0.28,-4.61,-6.6
0.09,0.98,0.33,-0.15,-4.56,-6.79
0.09,0.98,0.32,-0.16,-4.25,-6.96
0.1,0.98,0.32,0.05,-4.5,-7.23
0.09,0.98,0.31,0.31,-4.15,-7.22
0.09,0.99,0.31,0.65,-3.96,-7.04
