accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.05,0.99,0.31,-1.4,0.5,-1.93
0.05,1.0,0.32,-1.89,0.35,-1.53
0.05,0.99,0.32,-2.12,0.35,-1.4
0.05,1.0,0.32,-2.22,0.11,-1.47
0.04,0.99,0.32,-2.62,0.4,-1.45
0.04,1.0,0.32,-2.66,0.78,-1.54
0.04,0.99,0.32,-2.43,0.61,-1.4
0.04,0.99,0.31,-2.22,0.66,-1.56
0.04,1.0,0.32,-2.35,1.14,-1.51
0.05,1.0,0.32,-2.44,0.76,-1.21
0.04,1.0,0.33,-2.57,0.69,-1.02
0.04,1.0,0.32,-2.98,0.38,-0.66
0.04,1.0,0.34,-3.23,-0.1,-0.42
0.04,1.0,0.33,-3.21,-0.63,-0.2
0.04,1.0,0.34,-3.81,-0.92,-0.36
0.03,1.0,0.33,-3.89,-1.45,-0.24
0.03,1.0,0.33,-4.02,-1.53,-0.05
0.04,0.99,0.32,-4.07,-1.98,-0.28
0.04,0.99,0.33,-4.26,-1.58,-0.17
0.04,0.99,0.33,-3.95,-1.5,-0.49
0.04,0.99,0.32,-3.7,-1.28,-0.56
0.05,0.99,0.32,-3.64,-1.02,-0.65
0.05,0.99,0.31,-3.72,-0.4,-0.82
0.05,0.99,0.31,-3.47,0.02,-0.81
0.04,0.99,0.32,-3.45,0.63,-0.96
0.04,0.99,0.33,-3.15,0.87,-0.83
0.05,0.99,0.33,-2.96,1.2,-1.08
0.05,0.99,0.33,-2.53,1.4,-1.3
0.04,0.99,0.33,-2.5,1.63,-1.21
0.03,0.99,0.33,-1.9,1.24,-1.63
0.04,0.99,0.33,-2.17,1.32,-1.46
0.03,0.99,0.34,-1.97,1.14,-1.71
0.04,0.99,0.35,-1.84,0.82,-1.73
0.04,0.99,0.33,-1.77,0.49,-1.79
0.04,0.99,0.34,-1.37,0.42,-1.92
0.04,0.99,0.33,-1.32,0.57,-1.68
0.04,0.99,0.33,-1.34,0.66,-1.98
0.04,0.99,0.33,-1.37,0.45,-1.85
0.04,1.0,0.33,-1.43,0.38,-1.89
0.04,1.0,0.33,-1.59,0.33,-1.7
0.04,1.0,0.33,-1.5,0.82,-1.67
0.04,1.0,0.33,-1.73,0.7,-1.47
0.04,1.0,0.32,-1.99,1.0,-1.13
0.04,1.0,0.33,-2.0,1.18,-1.04
0.04,0.99,0.33,-1.85,1.21,-1.01
0.04,0.99,0.33,-1.82,1.12,-0.85
0.04,0.99,0.32,-1.86,1.37,-1.14
0.04,0.99,0.32,-1.73,1.32,-1.33
0.04,0.98,0.32,-1.74,1.64,-1.67
0.04,0.98,0.32,-1.77,1.49,-1.87
0.04,0.98,0.33,-1.41,1.69,-1.97
0.04,0.99,0.33,-1.84,1.39,-2.02
0.04,1.0,0.34,-1.54,0.98,-1.69
0.04,1.0,0.34,-1.86,0.28,-1.56
0.03,1.0,0.33,-2.16,-0.04,-1.31
0.04,1.0,0.34,-2.47,-0.85,-1.38
0.03,0.99,0.35,-2.58,-1.72,-1.46
0.03,0.99,0.35,-3.11,-2.29,-1.79
0.03,1.0,0.33,-3.26,-2.71,-1.71
0.03,1.0,0.34,-2.73,-3.31,-1.69
0.03,0.99,0.34,-2.6,-3.45,-1.5
0.04,1.0,0.33,-2.03,-3.05,-1.51
0.04,1.0,0.33,-1.78,-2.97,-1.35
0.05,1.0,0.32,-1.77,-2.31,-1.27
0.05,0.99,0.32,-1.11,-2.18,-1.15
0.05,0.99,0.3,-0.53,-1.37,-0.99
0.04,0.99,0.32,-0.29,-0.68,-1.29
0.04,0.99,0.32,-0.15,-0.4,-0.88
0.04,0.99,0.32,0.06,0.15,-1.07
0.04,0.99,0.31,0.31,0.54,-0.95
0.04,0.99,0.31,0.21,1.4,-1.37
0.04,0.99,0.3,0.14,1.84,-1.43
0.04,0.99,0.31,0.11,2.29,-1.32
0.05,0.99,0.3,-0.01,2.72,-1.48
0.04,0.99,0.31,-0.24,3.02,-1.38
0.04,0.99,0.31,-0.46,3.16,-1.17
0.04,0.99,0.31,-0.65,3.66,-1.0
0.04,0.99,0.31,-0.55,3.73,-1.17
0.04,0.99,0.3,-0.54,4.3,-1.09
0.04,0.98,0.3,-0.53,4.61,-1.24
0.04,0.99,0.3,-0.57,5.04,-1.13
0.04,0.99,0.29,-0.36,5.51,-1.08
0.04,0.99,0.3,-0.12,5.63,-0.97
0.04,1.0,0.3,-0.39,6.26,-1.05
0.04,0.99,0.3,-0.5,6.79,-0.76
0.04,0.99,0.3,-0.66,7.27,-1.02
0.04,0.99,0.29,-0.82,8.31,-1.02
0.04,1.0,0.29,-1.11,9.68,-1.04
0.03,1.0,0.3,-1.62,10.17,-0.92
0.02,1.0,0.3,-1.83,11.17,-1.18
0.02,1.0,0.29,-1.98,11.62,-0.84
0.03,1.0,0.3,-2.14,12.6,-0.68
0.03,1.01,0.28,-2.05,13.69,-0.41
0.03,1.0,0.29,-2.09,14.75,-0.45
0.02,0.99,0.29,-1.89,16.23,-0.93
