accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.04,1.0,0.3,-1.18,-1.56,-1.8
0.04,0.99,0.3,-1.4,-1.53,-2.06
0.04,0.99,0.29,-1.24,-1.64,-1.97
0.03,1.0,0.3,-1.39,-1.83,-1.94
0.03,1.0,0.3,-1.77,-1.7,-2.31
0.04,1.0,0.3,-1.83,-1.79,-2.15
0.04,1.0,0.29,-1.57,-1.72,-2.03
0.04,1.0,0.29,-1.24,-1.44,-1.95
0.04,1.01,0.29,-1.12,-1.58,-1.49
0.04,1.0,0.29,-1.05,-1.05,-1.21
0.04,1.0,0.29,-1.24,-1.02,-1.18
0.04,1.0,0.29,-1.39,-0.98,-1.0
0.04,1.0,0.29,-1.6,-0.77,-0.83
0.03,1.01,0.29,-1.96,-0.86,-0.85
0.04,1.0,0.29,-2.2,-0.84,-0.65
0.04,1.0,0.3,-2.28,-0.98,-0.63
0.03,1.0,0.28,-2.26,-0.9,-0.37
0.04,1.0,0.29,-2.39,-0.86,-0.3
0.04,0.99,0.3,-2.22,-1.03,-0.32
0.04,0.99,0.29,-2.21,-0.74,-0.33
0.04,0.99,0.29,-2.11,-0.98,-0.33
0.04,0.99,0.3,-1.99,-1.07,-0.32
0.04,0.99,0.28,-2.17,-1.07,-0.65
0.04,0.99,0.3,-1.96,-1.05,-0.35
0.04,0.99,0.29,-2.5,-0.96,-0.63
0.04,0.99,0.3,-2.27,-1.02,-0.39
0.04,0.99,0.29,-2.2,-0.81,-0.44
0.04,0.99,0.3,-2.34,-0.98,-0.28
0.03,1.0,0.29,-2.15,-1.21,-0.21
0.05,1.0,0.3,-2.22,-1.22,-0.24
0.04,1.0,0.3,-2.29,-1.54,-0.4
0.04,0.99,0.3,-2.28,-1.77,-0.15
0.04,0.99,0.31,-2.48,-1.69,-0.18
0.04,0.99,0.3,-2.56,-1.86,-0.32
0.04,1.0,0.3,-2.49,-2.11,-0.26
0.04,0.98,0.29,-2.35,-2.04,-0.66
0.04,0.99,0.3,-2.34,-2.21,-1.14
0.04,0.99,0.29,-2.14,-2.03,-1.18
0.04,0.99,0.29,-1.95,-1.72,-1.23
0.04,0.99,0.28,-1.52,-1.63,-1.24
0.04,0.99,0.29,-1.63,-1.39,-1.5
0.04,0.99,0.29,-1.59,-1.37,-1.51
0.04,1.0,0.29,-1.53,-1.17,-1.44
0.04,1.0,0.29,-1.6,-0.95,-1.24
0.05,1.0,0.29,-1.76,-0.86,-1.48
0.04,1.0,0.3,-1.83,-0.76,-1.17
0.04,1.0,0.29,-1.77,-0.76,-1.18
0.04,0.99,0.3,-2.08,-0.81,-1.05
0.04,0.99,0.29,-2.1,-0.64,-0.95
0.04,0.99,0.3,-1.97,-0.89,-0.99
0.04,0.99,0.3,-2.12,-0.98,-1.26
0.03,1.0,0.3,-1.93,-0.98,-1.1
0.04,0.98,0.29,-2.1,-1.08,-1.06
0.03,0.99,0.29,-2.0,-1.26,-1.37
0.04,0.99,0.29,-2.27,-1.34,-1.44
0.04,0.99,0.29,-2.29,-1.28,-1.58
0.04,0.99,0.29,-2.46,-1.4,-1.59
0.04,0.99,0.29,-2.69,-1.27,-1.76
0.04,0.99,0.29,-2.54,-1.35,-1.56
0.04,0.99,0.3,-2.58,-1.21,-1.5
0.05,0.99,0.29,-2.58,-0.79,-1.32
0.04,1.0,0.29,-2.44,-1.11,-1.22
0.04,1.0,0.29,-2.24,-0.85,-1.26
0.03,0.99,0.3,-2.22,-0.76,-1.15
0.04,0.99,0.3,-1.88,-0.95,-1.3
0.04,0.99,0.3,-2.33,-0.89,-1.15
0.04,0.99,0.3,-2.17,-0.85,-1.18
0.04,0.99,0.3,-2.16,-0.66,-0.91
0.04,1.0,0.3,-2.37,-0.38,-0.98
0.03,1.0,0.3,-2.15,-0.66,-1.08
0.04,0.99,0.29,-2.02,-1.07,-1.33
0.03,0.99,0.3,-2.06,-0.89,-1.18
0.03,0.99,0.29,-2.05,-0.96,-1.27
0.03,0.99,0.29,-1.94,-0.48,-1.27
0.03,1.0,0.3,-2.06,-0.38,-1.28
0.04,1.0,0.29,-1.97,0.1,-1.03
0.03,1.0,0.29,-1.73,0.27,-1.14
0.04,0.99,0.28,-1.76,0.6,-1.34
0.03,0.99,0.29,-1.67,1.15,-1.29
0.03,1.0,0.29,-1.66,1.37,-1.4
0.04,0.99,0.28,-1.56,1.82,-1.29
0.04,1.0,0.29,-1.7,1.85,-1.31
0.04,1.0,0.29,-1.5,2.02,-1.24
0.03,1.0,0.29,-1.28,2.31,-1.28
0.04,0.99,0.29,-1.37,2.68,-1.15
0.04,1.0,0.29,-1.22,3.08,-0.96
0.04,1.0,0.29,-1.25,2.8,-1.05
0.03,1.01,0.3,-1.47,3.05,-0.75
0.03,1.0,0.29,-1.56,3.05,-0.55
0.03,1.0,0.3,-1.53,2.75,-0.3
0.03,1.01,0.29,-1.94,3.15,-0.04
0.03,1.01,0.3,-2.35,3.85,0.29
0.03,1.01,0.29,-2.96,4.28,0.89
0.03,1.02,0.29,-3.04,4.74,1.32
0.03,1.01,0.28,-3.6,4.85,1.87
0.04,1.02,0.28,-4.21,5.39,2.31
0.04,1.02,0.29,-4.99,5.81,2.75
0.04,1.01,0.29,-5.31,6.56,2.85
0.03,1.01,0.28,-5.82,7.19,3.28
0.05,1.02,0.28,-6.24,8.49,3.65
0.06,1.01,0.27,-6.32,10.49,4.26
0.07,1.02,0.25,-6.4,13.38,4.89
0.08,1.03,0.23,-6.92,16.66,5.35
0.1,1.03,0.22,-7.03,21.87,5.79
0.1,1.03,0.19,-7.37,27.0,6.53
0.11,1.03,0.19,-7.46,32.65,6.7
0.11,1.03,0.18,-7.75,37.85,7.42
0.11,1.02,0.19,-8.03,43.34,7.7
0.1,1.01,0.18,-7.74,49.05,7.51
0.1,0.99,0.18,-7.44,54.89,7.01
0.1,0.98,0.18,-6.88,60.36,5.89
0.1,0.96,0.19,-5.64,65.85,4.72
0.1,0.94,0.19,-4.47,70.96,3.4
0.08,0.94,0.19,-2.69,76.4,1.92
0.1,0.94,0.2,-1.27,81.4,1.12
0.11,0.95,0.2,-0.76,88.21,1.27
0.13,0.98,0.18,0.02,95.67,3.67
0.12,0.95,0.19,0.81,101.14,2.67
0.07,0.98,0.18,1.34,106.68,1.24
0.08,1.0,0.2,1.12,109.71,0.55
0.09,1.01,0.18,1.52,114.3,0.47
0.14,1.06,0.2,0.92,118.92,3.08
0.12,1.07,0.21,-1.12,124.12,5.78
0.12,1.09,0.19,-3.42,131.17,8.5
0.12,1.12,0.18,-5.71,137.82,11.09
0.13,1.12,0.16,-8.18,145.11,13.8
0.12,1.11,0.15,-10.4,152.76,16.63
0.11,1.1,0.14,-12.07,160.4,18.78
0.13,1.1,0.12,-14.2,169.43,20.75
0.16,1.13,0.12,-17.66,181.4,23.18
0.19,1.15,0.06,-21.71,195.91,26.77
0.21,1.16,0.03,-25.94,211.35,29.96
0.17,1.16,-0.01,-30.27,229.21,32.59
0.19,1.17,-0.04,-34.02,247.08,36.39
0.17,1.17,0.01,-39.1,250.13,40.26
0.15,1.18,0.03,-45.12,250.13,44.12
0.12,1.16,0.05,-50.57,250.13,48.59
0.1,1.1,0.06,-53.6,250.13,51.97
0.08,1.04,0.02,-52.66,250.13,54.31
0.04,0.98,0.03,-47.69,250.13,55.89
0.01,0.91,0.03,-39.23,250.13,56.79
-0.02,0.87,0.06,-30.18,250.13,56.59
-0.04,0.83,0.1,-17.82,250.13,56.09
-0.05,0.81,0.13,-5.63,250.13,55.75
-0.04,0.82,0.1,8.11,250.13,56.44
-0.05,0.83,0.09,23.11,250.13,57.29
-0.07,0.86,0.11,37.57,250.13,58.66
-0.11,0.89,0.12,52.47,250.13,60.2
-0.15,0.91,0.17,65.72,250.13,62.91
-0.2,0.95,0.23,78.01,250.13,65.11
-0.23,0.96,0.3,87.0,250.13,67.38
-0.25,0.96,0.34,93.45,250.13,67.95
-0.26,0.96,0.37,97.08,250.13,66.96
-0.23,0.97,0.37,99.19,250.13,64.85
-0.21,0.98,0.36,98.39,250.13,61.9
-0.18,1.0,0.37,94.57,250.13,58.51
-0.15,1.03,0.41,87.66,250.13,56.76
-0.13,1.06,0.44,80.04,250.13,56.12
-0.12,1.07,0.49,71.51,250.13,57.18
-0.13,1.05,0.54,64.84,250.13,59.09
-0.15,1.02,0.57,60.21,250.13,61.47
-0.16,1.0,0.61,57.74,250.13,63.39
-0.16,1.0,0.66,54.88,250.13,64.01
-0.15,1.01,0.72,51.25,250.13,64.22
-0.1,1.03,0.77,44.76,250.13,63.75
-0.07,1.02,0.81,35.29,239.59,62.02
-0.04,1.0,0.82,23.03,221.2,58.93
-0.01,0.96,0.82,10.34,204.56,54.4
0.0,0.91,0.82,-1.48,188.98,49.47
0.01,0.88,0.86,-12.98,169.91,44.05
-0.0,0.85,0.96,-23.66,153.9,39.75
0.07,0.82,0.95,-32.78,135.98,35.4
0.11,0.79,0.94,-40.28,122.15,31.15
0.14,0.75,0.9,-46.49,112.57,26.85
0.19,0.72,0.85,-50.79,106.21,22.15
0.23,0.7,0.77,-51.42,103.25,17.6
0.25,0.7,0.73,-47.15,103.55,13.73
0.26,0.7,0.73,-39.72,104.67,10.99
0.25,0.71,0.75,-30.95,105.85,9.47
0.23,0.72,0.78,-22.01,104.51,9.17
0.21,0.72,0.85,-12.97,100.37,8.82
0.18,0.72,0.87,-3.5,93.54,8.02
0.17,0.72,0.87,5.55,87.18,7.09
0.14,0.73,0.93,13.14,77.54,5.02
0.14,0.74,0.93,18.6,68.09,2.84
0.12,0.71,0.95,22.99,57.09,-1.07
0.12,0.69,0.95,25.68,44.6,-6.6
0.12,0.69,0.95,27.53,33.48,-12.12
0.17,0.72,0.93,27.6,23.49,-17.56
0.2,0.76,0.9,26.18,15.04,-22.05
0.22,0.77,0.88,24.09,6.8,-26.69
0.23,0.76,0.82,22.5,-0.3,-30.69
0.25,0.76,0.78,22.08,-5.85,-33.78
0.25,0.77,0.71,22.89,-9.4,-36.69
0.25,0.76,0.67,24.7,-12.53,-39.21
0.24,0.75,0.63,28.37,-14.18,-41.33
0.22,0.73,0.56,35.05,-14.96,-43.43
0.2,0.72,0.51,43.34,-15.28,-45.83
0.18,0.71,0.45,53.24,-14.15,-47.69
0.17,0.73,0.41,63.21,-11.82,-48.47
0.13,0.74,0.41,72.46,-11.02,-49.46
0.1,0.76,0.4,80.8,-11.18,-50.41
0.07,0.79,0.39,87.18,-12.07,-50.6
0.03,0.8,0.35,92.47,-14.72,-51.39
0.01,0.79,0.31,97.46,-18.09,-53.02
-0.01,0.8,0.25,101.9,-21.85,-54.89
-0.02,0.82,0.19,106.05,-25.85,-56.56
-0.02,0.85,0.14,108.92,-29.63,-57.73
0.01,0.88,0.08,110.12,-31.15,-58.6
0.01,0.93,0.01,108.2,-32.92,-58.95
0.03,0.95,-0.02,104.77,-34.57,-58.27
0.04,0.95,-0.08,101.72,-35.89,-58.02
0.05,0.95,-0.17,98.25,-35.12,-57.52
0.06,0.94,-0.24,96.02,-32.92,-57.53
-1.34,0.12,-1.41,240.56,123.43,-165.12
-0.57,0.91,-0.6,250.13,3.63,-142.66
1.01,2.0,0.1,192.74,213.18,-8.67
2.0,2.0,-2.0,80.78,250.13,118.37
0.15,2.0,-1.51,60.66,250.13,131.35
-1.86,1.28,1.23,77.67,151.48,119.62
-1.6,0.09,0.69,102.31,85.9,96.72
-0.88,0.2,-0.62,128.43,67.56,57.92
0.04,1.3,-1.0,104.55,73.27,32.6
0.18,1.97,-0.32,43.56,48.97,26.95
-0.17,1.68,-0.02,-5.43,-4.06,29.55
-0.36,1.22,-0.07,-30.63,-48.33,16.59
-0.45,1.25,0.51,-94.6,-76.76,-5.31
-0.26,1.13,-0.49,-87.39,-95.26,-28.65
-0.04,1.17,-0.68,-80.5,-112.05,-38.69
-0.12,0.98,-0.52,-82.18,-127.56,-50.88
0.1,1.07,-0.5,-94.3,-127.87,-52.16
0.2,1.23,-0.42,-104.12,-121.82,-50.32
0.28,1.32,-0.48,-108.8,-108.78,-42.77
0.39,1.31,-0.6,-108.08,-85.27,-29.94
0.42,1.18,-0.87,-96.76,-53.26,-17.86
0.35,1.07,-0.99,-76.89,-21.69,-10.69
0.29,1.05,-1.0,-54.9,9.69,-5.31
0.24,1.09,-0.9,-35.53,34.31,1.72
0.21,1.16,-0.75,-21.44,54.34,11.34
0.13,1.22,-0.55,-13.82,68.39,21.27
0.07,1.23,-0.41,-12.72,78.43,29.45
0.02,1.22,-0.29,-17.08,85.29,34.75
-0.02,1.19,-0.19,-24.98,89.13,36.16
-0.04,1.15,-0.06,-33.16,89.7,36.31
-0.03,1.13,0.02,-39.67,87.79,36.0
-0.03,1.1,0.07,-43.12,84.56,35.96
-0.0,1.07,0.12,-44.77,82.31,36.55
0.04,1.04,0.16,-44.6,80.3,35.88
0.07,1.02,0.18,-43.76,79.52,34.99
0.08,1.0,0.21,-43.4,80.08,33.38
0.1,0.98,0.24,-43.66,81.24,32.39
0.09,0.98,0.31,-46.48,81.0,30.92
0.06,0.96,0.33,-45.96,79.05,28.42
0.07,0.99,0.44,-47.37,75.89,27.96
0.07,0.98,0.48,-48.67,72.99,27.76
0.07,0.97,0.51,-50.99,71.13,27.76
0.08,0.97,0.56,-53.22,69.21,27.96
0.08,0.97,0.6,-55.77,68.49,29.11
0.07,0.95,0.63,-57.7,67.45,30.42
0.07,0.93,0.66,-58.44,66.69,31.96
0.08,0.9,0.72,-57.92,65.95,33.91
0.09,0.88,0.74,-56.01,65.25,36.09
0.1,0.85,0.79,-52.63,64.54,38.05
0.11,0.83,0.82,-48.89,64.82,39.48
0.11,0.8,0.84,-45.16,64.64,40.56
0.12,0.77,0.88,-41.6,64.56,41.18
0.14,0.76,0.91,-37.55,64.43,42.08
0.15,0.72,0.96,-33.56,63.17,42.53
0.14,0.7,1.0,-29.08,60.95,43.02
0.14,0.67,1.03,-24.51,57.45,42.31
0.14,0.65,1.09,-20.1,53.08,40.85
0.14,0.61,1.14,-16.26,46.76,38.13
0.14,0.58,1.18,-13.26,39.58,34.95
0.13,0.55,1.21,-10.59,31.4,30.53
0.12,0.51,1.25,-7.94,22.08,24.89
0.12,0.48,1.28,-5.0,11.11,18.34
0.12,0.46,1.3,-1.78,-0.08,12.22
0.13,0.45,1.3,2.19,-11.94,5.27
0.13,0.43,1.28,6.55,-23.26,-2.27
0.13,0.41,1.25,10.82,-33.98,-10.45
0.14,0.42,1.23,14.45,-44.24,-18.4
0.14,0.43,1.2,17.69,-54.73,-25.98
0.15,0.45,1.18,20.27,-64.83,-33.16
0.16,0.49,1.12,21.63,-74.27,-39.1
0.16,0.5,1.07,22.73,-82.8,-44.72
0.17,0.51,1.01,24.84,-89.28,-49.41
0.18,0.52,0.93,27.66,-93.78,-54.34
0.19,0.54,0.86,32.11,-96.37,-57.72
0.19,0.56,0.78,36.83,-96.96,-60.29
0.19,0.58,0.73,42.65,-97.14,-62.06
0.19,0.6,0.67,48.76,-97.27,-63.53
0.17,0.63,0.61,54.35,-96.44,-64.63
0.17,0.66,0.58,58.53,-95.86,-65.19
0.16,0.69,0.55,61.59,-95.68,-65.81
0.14,0.72,0.52,63.08,-96.7,-66.37
0.1,0.75,0.48,63.27,-97.69,-67.3
0.09,0.77,0.44,62.23,-99.4,-68.86
0.08,0.78,0.38,61.55,-100.93,-70.02
0.07,0.8,0.32,61.41,-102.3,-71.75
0.06,0.83,0.27,61.02,-104.15,-73.27
0.05,0.86,0.22,61.0,-104.72,-73.93
0.04,0.88,0.16,61.34,-106.54,-75.38
0.03,0.9,0.09,60.61,-108.32,-76.56
0.0,0.91,0.03,60.83,-108.32,-78.21
-0.03,0.93,-0.02,61.24,-108.03,-80.07
-0.06,0.95,-0.07,61.46,-107.43,-82.27
-0.09,0.97,-0.14,62.08,-107.74,-84.41
-0.14,1.01,-0.25,64.51,-105.33,-85.61
-1.75,0.49,-2.0,131.66,80.26,-119.21
1.62,2.0,-2.0,-55.15,250.13,15.69
0.39,2.0,-2.0,-4.81,250.13,-4.49
-0.65,1.37,-0.94,98.79,165.0,8.07
-0.74,1.21,0.66,99.67,108.11,35.09
-0.98,1.45,0.61,87.41,47.85,51.19
-0.88,1.88,-0.06,79.16,-3.38,57.65
-0.77,1.86,-0.2,41.21,-33.99,47.17
-0.83,1.56,-0.1,-3.77,-78.3,16.98
-0.92,1.09,-0.18,-42.89,-117.56,-19.65
-0.82,1.08,-0.24,-87.23,-137.39,-53.99
-0.53,1.46,-0.5,-99.4,-144.6,-60.65
-0.29,1.57,-0.58,-100.03,-152.11,-55.5
-0.31,1.34,-0.53,-93.34,-159.53,-53.34
-0.22,1.2,-0.35,-90.61,-165.13,-52.69
0.12,1.32,-0.53,-79.7,-140.08,-38.51
