accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.66,0.79,0.87,24.93,19.26,19.89
0.67,0.8,0.87,25.57,20.86,20.07
0.67,0.8,0.88,25.12,22.21,20.15
0.67,0.79,0.86,24.15,23.82,20.15
0.66,0.79,0.88,22.3,24.92,19.69
0.67,0.78,0.87,20.08,25.61,18.89
0.68,0.77,0.85,17.79,27.46,17.88
0.68,0.76,0.83,15.87,28.79,17.18
0.67,0.78,0.82,14.07,30.52,16.02
0.66,0.76,0.82,11.63,31.63,15.37
0.65,0.76,0.81,10.08,32.18,14.27
0.65,0.75,0.81,8.36,32.69,13.17
0.66,0.74,0.79,7.02,32.65,12.4
0.67,0.73,0.78,6.24,32.95,12.28
0.67,0.73,0.77,5.75,32.76,12.14
0.67,0.72,0.76,5.44,32.5,12.47
0.67,0.72,0.76,5.12,31.75,12.98
0.66,0.71,0.74,5.06,30.82,13.5
0.67,0.71,0.74,4.69,30.15,13.79
0.68,0.7,0.73,4.36,29.66,14.44
0.68,0.7,0.73,4.11,28.92,15.05
0.67,0.69,0.73,2.95,28.45,15.45
0.67,0.7,0.73,1.51,27.51,15.78
0.67,0.7,0.74,-0.24,27.21,15.85
0.67,0.7,0.73,-1.79,26.17,15.88
0.67,0.69,0.71,-2.67,25.07,16.01
0.68,0.69,0.71,-3.74,24.12,16.56
0.67,0.69,0.7,-4.27,23.14,16.82
0.68,0.69,0.69,-4.88,22.08,16.71
0.68,0.69,0.68,-4.66,20.98,17.14
0.67,0.69,0.67,-4.95,20.75,16.89
0.67,0.68,0.67,-4.82,20.21,16.35
0.67,0.67,0.66,-4.66,20.18,15.71
0.67,0.66,0.65,-3.66,20.03,15.12
0.66,0.65,0.63,-2.75,19.63,13.95
0.65,0.64,0.63,-1.32,19.23,12.63
0.65,0.63,0.64,-0.18,18.27,11.59
0.65,0.63,0.64,0.71,17.11,10.83
0.66,0.63,0.64,1.73,16.27,10.43
0.66,0.63,0.66,2.25,15.05,10.44
0.66,0.63,0.66,2.67,13.69,10.61
0.65,0.63,0.65,2.57,13.09,10.5
