accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
-0.03,0.99,0.15,-45.45,-22.44,-6.69
-0.04,1.02,0.12,-48.85,-25.19,-3.11
-0.05,1.06,0.07,-49.69,-31.96,-1.45
-0.04,1.06,0.13,-55.18,-34.48,-0.9
-0.04,1.04,0.15,-60.64,-40.69,-1.98
-0.05,1.03,0.13,-65.18,-43.95,-3.28
-0.04,1.01,0.14,-72.18,-45.11,-4.55
-0.02,1.01,0.12,-77.9,-42.19,-3.65
0.01,1.01,0.09,-82.98,-37.39,-1.98
0.02,1.0,0.11,-90.35,-30.18,-0.35
0.01,0.99,0.11,-93.66,-26.64,0.82
-0.02,0.96,0.12,-97.89,-18.44,2.79
-0.0,1.0,0.1,-95.47,-17.54,4.27
-0.02,0.95,0.09,-94.3,-13.33,6.42
-0.03,0.95,0.08,-89.76,-8.12,7.61
-0.02,0.98,0.08,-83.83,-3.98,9.89
0.0,0.98,0.11,-77.54,-0.89,14.24
0.0,0.96,0.12,-74.66,4.48,18.5
-0.03,0.98,0.16,-71.7,4.08,22.15
-0.01,0.98,0.16,-71.58,7.38,25.92
-0.06,1.0,0.19,-69.84,4.83,27.69
-0.03,0.99,0.16,-68.37,3.49,29.44
-0.07,1.02,0.12,-63.79,-2.11,29.44
-0.05,1.02,0.14,-61.43,-4.56,29.96
-0.04,1.04,0.15,-58.23,-7.59,29.63
-0.03,1.01,0.19,-57.33,-7.73,29.85
-0.03,1.0,0.19,-55.6,-10.11,28.24
-0.05,1.02,0.17,-53.89,-12.2,26.11
-0.03,1.03,0.18,-51.66,-15.13,23.96
0.0,1.02,0.16,-50.67,-13.53,22.57
0.06,0.97,0.21,-52.4,-9.4,23.6
0.03,0.96,0.17,-51.74,-7.95,23.21
-0.02,1.0,0.16,-48.37,-10.54,20.53
-0.04,1.05,0.14,-43.66,-14.01,16.73
0.0,1.03,0.15,-40.48,-13.07,14.05
0.03,1.01,0.17,-37.76,-11.28,12.31
0.04,0.99,0.16,-36.69,-7.21,12.2
0.08,0.95,0.19,-39.17,-0.16,15.04
0.06,0.91,0.22,-39.74,3.62,17.34
0.03,0.94,0.2,-38.24,4.35,18.18
0.01,0.99,0.19,-34.95,5.3,18.89
-0.01,1.0,0.21,-30.99,5.69,18.56
-0.0,1.03,0.2,-25.78,5.72,18.13
0.0,1.04,0.24,-21.56,5.27,17.47
-0.0,1.03,0.24,-18.69,5.01,17.38
0.0,1.02,0.26,-17.25,4.62,17.31
0.02,1.01,0.28,-17.33,3.98,17.64
0.01,1.01,0.26,-17.2,3.26,16.9
-0.02,1.01,0.27,-17.24,2.27,14.65
-0.01,1.05,0.28,-17.34,0.63,12.16
-0.01,1.06,0.28,-17.31,-0.51,9.73
0.02,1.04,0.27,-17.82,-0.15,8.48
0.02,1.02,0.28,-17.91,0.01,7.08
0.03,1.03,0.29,-17.47,-0.44,6.04
0.02,1.02,0.29,-16.66,-1.31,5.66
0.02,1.02,0.3,-15.76,-1.76,4.71
0.01,1.01,0.3,-14.95,-1.66,3.92
0.01,1.0,0.31,-13.95,-1.75,3.41
0.02,1.0,0.32,-13.64,-1.9,3.15
0.01,1.01,0.32,-12.81,-2.25,2.91
0.01,1.01,0.31,-12.03,-2.89,2.29
0.01,1.02,0.31,-10.76,-4.05,1.61
0.01,1.03,0.31,-9.95,-4.41,0.53
0.02,1.02,0.31,-9.15,-4.57,-0.47
0.03,1.01,0.31,-8.53,-4.65,-0.78
0.03,1.01,0.3,-8.21,-4.08,-1.08
0.04,1.0,0.31,-7.43,-3.79,-0.71
0.04,1.01,0.31,-6.67,-3.5,-0.53
0.03,1.01,0.3,-5.79,-3.05,-0.63
0.03,1.02,0.3,-4.72,-2.56,-0.16
0.02,1.01,0.3,-3.44,-2.47,-0.31
0.02,1.0,0.31,-2.76,-2.42,-0.2
0.02,1.0,0.3,-2.18,-2.22,-0.27
0.03,1.0,0.31,-1.86,-1.95,-0.58
0.03,0.99,0.32,-1.58,-1.66,-1.19
0.03,0.99,0.3,-1.01,-0.82,-1.92
0.03,0.99,0.29,-0.82,-0.14,-3.07
0.02,0.98,0.29,-0.59,0.53,-4.76
0.03,0.98,0.28,0.32,1.62,-5.72
0.03,0.98,0.28,1.63,2.86,-6.45
0.03,0.98,0.29,2.98,2.85,-7.24
0.03,0.98,0.29,4.18,2.71,-8.2
0.02,0.98,0.29,4.41,1.47,-9.42
0.02,0.99,0.3,5.04,0.67,-10.52
0.02,0.99,0.29,5.55,0.32,-11.08
0.02,0.98,0.29,6.57,0.77,-12.21
0.03,0.99,0.3,7.53,1.47,-12.53
0.02,0.98,0.28,9.14,1.37,-13.13
0.01,0.98,0.29,9.87,1.7,-13.41
0.01,0.98,0.28,10.42,2.21,-13.51
0.01,0.98,0.27,10.1,3.21,-13.79
0.01,0.99,0.27,9.66,4.06,-13.63
0.02,1.01,0.27,8.81,5.11,-13.39
0.02,1.01,0.27,8.32,5.85,-12.71
0.02,1.0,0.27,8.14,6.1,-11.99
0.01,1.01,0.26,8.48,6.64,-11.39
0.02,1.0,0.26,8.95,7.16,-11.13
0.01,0.99,0.25,9.81,7.06,-11.05
0.01,1.0,0.27,9.95,6.58,-10.83
0.01,1.01,0.27,10.19,6.37,-10.97
0.01,1.0,0.28,9.92,5.99,-11.24
0.0,1.0,0.28,9.15,5.33,-11.79
-0.0,1.0,0.28,8.76,4.44,-12.63
0.01,1.0,0.27,8.4,4.56,-12.56
0.01,1.0,0.26,9.34,5.11,-12.05
0.01,0.99,0.26,10.85,6.24,-11.88
0.01,0.99,0.26,12.49,5.92,-12.21
0.0,0.99,0.26,13.87,5.95,-12.49
0.0,0.99,0.26,14.87,5.57,-12.85
0.01,0.98,0.26,15.08,6.37,-13.21
-0.01,0.97,0.25,14.66,6.58,-13.47
0.0,0.98,0.25,14.29,7.86,-13.1
-0.0,0.99,0.26,14.05,8.15,-12.02
-0.01,0.99,0.25,14.3,7.79,-11.56
-0.02,0.99,0.26,14.9,7.56,-10.95
-0.03,0.99,0.26,15.76,6.24,-10.77
-0.03,0.99,0.25,16.34,5.29,-10.19
-0.02,1.0,0.26,17.12,4.28,-9.69
