accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
-0.0,0.99,0.32,-2.37,-0.67,-0.92
-0.0,0.99,0.32,-2.29,-0.58,-0.98
-0.0,0.99,0.32,-2.34,-0.7,-1.04
0.0,0.99,0.32,-2.4,-1.01,-1.01
-0.0,1.0,0.33,-2.29,-0.87,-1.04
-0.01,0.99,0.32,-2.21,-1.33,-1.4
-0.01,0.99,0.31,-2.27,-1.24,-1.34
-0.01,0.99,0.32,-2.32,-1.47,-1.25
-0.0,0.99,0.32,-2.24,-1.6,-1.21
0.0,1.0,0.32,-2.27,-1.65,-1.42
0.0,0.99,0.32,-2.21,-1.48,-1.57
-0.01,0.99,0.33,-2.29,-1.73,-1.45
-0.0,1.0,0.32,-2.17,-1.48,-1.59
-0.0,0.99,0.33,-2.31,-1.56,-1.53
-0.0,0.98,0.33,-2.11,-1.6,-1.53
-0.0,1.0,0.32,-2.11,-1.66,-1.4
0.0,1.0,0.33,-2.05,-1.62,-1.39
0.0,1.0,0.32,-2.02,-1.45,-1.19
-0.0,0.99,0.33,-2.0,-1.4,-1.13
-0.0,0.99,0.33,-1.73,-1.56,-1.05
-0.0,0.99,0.33,-1.73,-1.44,-0.69
-0.0,0.99,0.32,-1.48,-1.21,-0.81
-0.0,1.0,0.33,-1.37,-1.16,-0.63
-0.0,0.99,0.33,-1.4,-1.13,-0.63
-0.01,0.98,0.33,-1.16,-0.92,-0.56
-0.0,0.98,0.33,-1.25,-0.96,-0.44
0.01,0.99,0.33,-1.16,-0.55,-0.46
-0.01,0.98,0.33,-1.3,-0.72,-0.31
-0.01,0.99,0.33,-1.27,-0.56,-0.31
-0.0,0.99,0.33,-1.11,-0.32,-0.27
-0.01,0.99,0.33,-1.01,-0.47,-0.38
-0.0,0.99,0.32,-1.04,-0.44,-0.32
0.0,1.0,0.33,-0.93,-0.35,-0.44
-0.0,0.99,0.32,-0.93,-0.53,-0.43
-0.0,0.99,0.32,-0.96,-0.64,-0.56
-0.0,0.99,0.32,-0.98,-0.75,-0.58
0.0,0.99,0.32,-1.28,-0.47,-0.81
-0.0,0.99,0.32,-1.31,-0.41,-1.01
-0.0,0.99,0.32,-1.44,-0.35,-1.11
-0.01,0.99,0.31,-1.34,-0.21,-1.24
-0.0,0.99,0.32,-1.5,-0.5,-1.22
-0.0,1.0,0.32,-1.63,-0.44,-1.33
-0.0,0.99,0.32,-1.62,-0.55,-1.27
0.0,0.99,0.33,-1.54,-0.52,-1.47
-0.0,0.99,0.31,-1.59,-0.56,-1.15
-0.0,0.99,0.32,-1.54,-0.52,-0.85
-0.0,0.98,0.32,-1.4,-0.41,-0.67
-0.01,0.98,0.31,-1.44,-0.81,-0.53
-0.01,0.99,0.32,-1.21,-0.72,-0.66
-0.01,0.99,0.31,-1.37,-0.95,-0.52
-0.01,0.99,0.33,-1.39,-0.96,-0.58
-0.01,0.99,0.32,-1.22,-1.1,-0.64
-0.0,0.99,0.32,-1.25,-1.01,-0.53
0.0,0.99,0.32,-1.51,-1.01,-0.79
0.0,0.99,0.32,-1.68,-0.96,-0.69
-0.01,0.99,0.32,-1.69,-0.98,-0.69
-0.0,0.99,0.32,-1.83,-0.95,-0.81
-0.0,0.99,0.31,-1.74,-0.89,-0.95
0.0,0.99,0.31,-2.0,-1.01,-1.13
-0.01,0.99,0.32,-1.89,-0.7,-1.08
-0.01,0.99,0.33,-1.94,-0.79,-0.99
-0.0,0.99,0.32,-2.12,-0.9,-0.96
-0.0,0.99,0.32,-2.15,-1.1,-1.24
-0.01,1.0,0.32,-2.2,-1.37,-1.24
0.0,0.99,0.32,-2.17,-1.31,-1.24
-0.0,0.99,0.31,-2.06,-1.4,-1.08
-0.0,0.99,0.32,-1.71,-1.42,-1.01
-0.0,0.99,0.32,-1.74,-1.48,-0.99
-0.0,0.99,0.33,-1.63,-1.56,-0.85
-0.0,0.99,0.32,-1.66,-1.28,-0.78
-0.0,1.0,0.32,-1.62,-1.24,-0.72
0.0,0.99,0.31,-1.5,-1.18,-0.72
-0.0,0.99,0.32,-1.51,-1.13,-0.7
-0.0,0.99,0.33,-1.5,-1.13,-0.79
-0.0,1.0,0.32,-1.44,-0.99,-0.98
-0.0,1.0,0.32,-1.6,-1.04,-0.92
0.0,0.99,0.31,-1.69,-0.9,-1.22
-0.0,0.99,0.32,-1.8,-0.96,-1.15
-0.01,0.99,0.32,-1.88,-0.7,-1.18
-0.01,1.0,0.32,-1.86,-0.82,-1.3
-0.01,1.0,0.32,-1.89,-1.01,-1.33
-0.01,0.99,0.33,-1.68,-0.84,-1.24
-0.0,0.99,0.32,-1.71,-1.04,-1.16
-0.0,0.99,0.32,-1.89,-0.99,-1.44
-0.0,0.99,0.32,-1.69,-1.39,-1.34
-0.01,1.0,0.32,-1.6,-1.05,-1.36
-0.01,0.99,0.31,-1.48,-1.13,-1.53
-0.01,0.99,0.33,-1.5,-1.07,-1.45
-0.01,0.99,0.33,-1.77,-1.04,-1.48
-0.01,0.99,0.32,-1.69,-0.85,-1.36
-0.01,0.99,0.33,-1.83,-0.84,-1.25
-0.01,0.99,0.31,-1.92,-0.56,-1.07
-0.0,0.99,0.33,-1.86,-0.75,-1.16
-0.01,0.98,0.33,-1.86,-0.72,-1.08
-0.01,0.98,0.32,-1.89,-0.73,-1.02
-0.01,0.99,0.32,-1.73,-0.7,-0.73
-0.01,0.98,0.32,-1.94,-0.67,-0.72
-0.01,0.99,0.33,-1.77,-0.63,-0.5
-0.02,0.99,0.32,-1.8,-0.75,-0.55
0.0,0.98,0.32,-1.82,-0.55,-0.46
-0.01,0.99,0.32,-1.68,-0.7,-0.64
-0.01,0.98,0.32,-1.66,-0.66,-0.46
-0.01,0.99,0.32,-1.77,-0.69,-0.7
-0.01,0.99,0.33,-1.86,-0.85,-0.6
-0.01,0.99,0.32,-2.05,-0.98,-0.85
-0.01,0.98,0.33,-1.92,-0.89,-0.85
-0.01,0.99,0.32,-2.11,-1.08,-0.78
-0.0,0.98,0.32,-2.0,-0.95,-0.69
-0.0,0.99,0.32,-2.0,-0.98,-0.61
-0.0,0.99,0.31,-1.88,-1.04,-0.37
-0.01,0.99,0.32,-1.83,-1.1,-0.2
-0.0,0.98,0.33,-1.65,-1.04,-0.32
-0.01,0.99,0.32,-1.68,-1.01,-0.11
-0.0,0.99,0.32,-1.77,-1.08,-0.02
-0.01,0.99,0.32,-1.65,-1.13,0.06
-0.0,0.99,0.33,-1.73,-0.98,0.12
-0.01,1.0,0.33,-1.63,-0.76,0.14
-0.01,0.99,0.32,-1.56,-0.69,-0.03
-0.0,0.99,0.32,-1.68,-0.44,-0.14
-0.0,0.99,0.33,-1.69,-0.15,-0.08
0.0,1.0,0.32,-1.98,-0.05,-0.32
0.0,1.0,0.32,-1.95,-0.05,-0.29
0.0,0.99,0.33,-2.15,0.11,-0.43
-0.01,0.99,0.33,-2.17,0.15,-0.46
-0.0,0.99,0.33,-2.34,0.15,-0.34
-0.01,0.99,0.33,-1.97,-0.09,-0.58
-0.0,0.99,0.31,-2.21,-0.26,-0.4
-0.0,1.0,0.32,-2.12,-0.38,-0.55
-0.01,0.99,0.32,-1.86,-0.44,-0.47
-0.0,0.99,0.32,-1.91,-0.85,-0.73
-0.0,0.99,0.32,-1.63,-0.79,-0.56
-0.0,1.0,0.32,-1.57,-0.89,-0.46
-0.0,0.99,0.32,-1.62,-1.16,-0.5
0.0,0.99,0.32,-1.39,-1.16,-0.29
-0.0,0.99,0.32,-1.53,-1.13,-0.41
-0.0,0.99,0.32,-1.57,-1.16,-0.53
-0.0,0.99,0.31,-1.82,-0.96,-0.7
-0.01,0.99,0.32,-1.88,-1.08,-0.9
-0.0,1.0,0.32,-1.83,-1.05,-0.89
0.0,1.0,0.32,-2.15,-0.67,-0.95
-0.0,0.99,0.31,-2.15,-0.66,-1.07
-0.0,0.99,0.32,-2.12,-0.92,-1.02
0.0,0.99,0.32,-2.2,-0.78,-1.15
0.0,0.99,0.32,-2.2,-0.64,-1.04
0.0,0.99,0.33,-2.0,-0.5,-0.78
-0.0,0.99,0.32,-2.05,-0.55,-0.73
-0.0,0.99,0.33,-1.89,-0.49,-0.63
-0.01,0.99,0.32,-2.0,-0.47,-0.61
0.0,0.99,0.33,-1.94,-0.58,-0.66
-0.0,0.99,0.33,-1.85,-0.27,-0.47
-0.01,0.99,0.33,-1.66,-0.4,-0.4
0.0,0.99,0.33,-1.63,-0.18,-0.44
-0.0,0.99,0.32,-1.48,-0.31,-0.35
-0.0,0.99,0.32,-1.39,-0.29,-0.32
-0.0,0.99,0.33,-1.21,0.2,-0.29
-0.0,0.99,0.33,-1.25,0.21,-0.24
0.01,0.99,0.32,-1.31,0.14,-0.23
0.0,0.99,0.32,-1.39,0.18,-0.34
-0.01,0.99,0.33,-1.45,0.05,-0.35
0.0,0.99,0.32,-1.4,-0.02,-0.53
-0.01,0.99,0.32,-1.48,0.14,-0.64
0.0,1.0,0.31,-1.57,-0.03,-0.76
-0.0,1.0,0.31,-1.37,-0.05,-0.9
0.0,0.99,0.31,-1.74,-0.14,-1.34
-0.0,0.99,0.31,-1.71,-0.11,-1.04
-0.0,0.99,0.31,-1.85,-0.24,-1.21
-0.0,0.99,0.32,-1.85,-0.35,-1.16
-0.01,0.99,0.31,-1.86,-0.21,-1.44
-0.01,0.99,0.31,-2.2,-0.43,-1.22
-0.01,0.99,0.31,-2.2,-0.6,-1.18
-0.02,0.99,0.31,-2.21,-0.47,-1.42
-0.01,0.99,0.31,-2.49,-0.55,-1.3
-0.02,0.99,0.31,-2.61,-0.92,-1.42
-0.01,0.99,0.31,-2.78,-0.96,-1.65
-0.02,0.98,0.31,-2.46,-1.01,-1.68
-0.01,0.99,0.31,-3.02,-0.84,-1.57
-0.01,0.98,0.32,-2.87,-1.15,-1.42
-0.02,0.98,0.32,-3.01,-1.54,-1.3
-0.01,0.98,0.32,-3.1,-1.31,-1.19
-0.01,0.98,0.32,-2.85,-1.42,-1.19
-0.01,0.99,0.32,-3.04,-1.66,-0.89
-0.01,0.98,0.32,-2.7,-1.62,-0.89
-0.01,0.98,0.33,-2.64,-1.77,-0.7
-0.01,0.98,0.33,-2.78,-1.51,-0.41
-0.01,0.98,0.33,-2.69,-1.59,-0.55
-0.01,0.98,0.34,-2.5,-1.39,-0.17
-0.01,0.98,0.32,-2.55,-1.33,0.05
-0.01,0.99,0.33,-2.44,-1.19,0.03
-0.01,0.99,0.34,-2.24,-1.01,0.32
-0.0,0.99,0.33,-2.14,-0.82,0.53
-0.0,0.99,0.34,-1.88,-0.56,0.53
-0.0,0.99,0.34,-1.77,-0.21,0.63
-0.0,0.99,0.33,-1.83,0.05,0.73
-0.0,0.99,0.32,-1.83,0.21,0.79
-0.0,1.0,0.34,-1.69,0.38,0.87
-0.0,1.0,0.33,-1.66,0.34,0.87
-0.01,1.0,0.33,-1.79,0.31,0.7
-0.0,1.0,0.33,-1.63,0.35,0.63
0.0,0.99,0.32,-1.63,0.15,0.6
0.0,1.0,0.32,-1.48,0.15,0.41
0.0,1.0,0.33,-1.31,0.09,0.41
0.0,1.0,0.33,-1.18,0.27,0.17
0.01,1.0,0.32,-1.07,0.11,0.09
0.0,1.0,0.32,-1.01,-0.06,0.09
-0.01,1.0,0.32,-0.99,-0.03,-0.11
-0.0,1.0,0.32,-0.95,0.03,-0.49
0.0,1.0,0.31,-1.16,-0.14,-0.87
0.01,1.0,0.31,-1.3,-0.32,-0.95
-0.0,0.99,0.32,-1.54,-0.35,-1.3
