accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
-0.02,0.99,0.17,-16.67,-19.83,-3.13
-0.02,0.99,0.18,-16.55,-19.56,-2.87
-0.03,0.99,0.18,-15.98,-19.67,-2.28
-0.03,0.99,0.18,-15.53,-19.99,-1.7
-0.03,0.99,0.19,-15.25,-20.08,-1.08
-0.03,0.99,0.18,-15.06,-19.56,-0.26
-0.04,1.0,0.2,-15.23,-19.11,-0.15
-0.03,1.0,0.18,-15.22,-18.19,0.81
-0.02,1.0,0.19,-15.28,-16.92,1.61
-0.02,1.0,0.19,-14.69,-15.89,2.3
-0.03,1.0,0.19,-14.35,-15.27,3.11
-0.04,1.0,0.19,-13.9,-15.14,3.66
-0.03,1.0,0.2,-14.11,-14.89,4.2
-0.03,1.0,0.2,-13.73,-15.05,4.75
-0.04,0.99,0.2,-13.42,-15.42,5.44
-0.03,0.99,0.2,-13.15,-15.6,5.53
-0.04,0.99,0.2,-12.63,-15.54,5.93
-0.04,0.99,0.2,-11.91,-15.44,6.42
-0.03,1.0,0.2,-10.97,-15.21,6.77
-0.03,1.0,0.21,-10.24,-15.61,7.13
-0.03,1.0,0.22,-9.8,-15.84,7.36
-0.04,1.0,0.22,-9.69,-16.68,7.44
-0.02,0.99,0.22,-9.43,-17.36,7.19
-0.02,1.0,0.21,-9.29,-17.74,7.08
-0.01,0.99,0.22,-9.06,-18.01,7.0
-0.02,0.99,0.21,-9.23,-17.62,6.85
-0.02,0.99,0.21,-8.6,-18.1,6.57
-0.02,0.99,0.2,-8.01,-17.77,6.36
-0.02,1.0,0.2,-6.71,-17.55,6.42
-0.01,0.99,0.2,-5.24,-16.6,6.29
-0.0,0.98,0.19,-3.22,-15.89,6.26
-0.01,0.98,0.2,-1.35,-15.37,6.69
-0.02,0.97,0.19,0.69,-14.89,6.45
-0.02,0.97,0.2,2.35,-13.57,6.56
-0.02,0.97,0.21,3.55,-12.32,6.47
-0.02,0.97,0.2,4.92,-10.79,6.35
-0.02,0.97,0.22,6.24,-10.27,5.85
-0.03,0.98,0.21,9.12,-12.83,5.21
-0.03,0.98,0.17,12.48,-15.05,5.62
-0.02,0.97,0.21,14.6,-16.06,5.92
-0.01,0.97,0.21,15.65,-14.82,6.57
-0.01,0.98,0.22,15.56,-13.87,6.66
-0.02,0.99,0.2,15.92,-13.83,6.6
-0.03,1.0,0.19,17.82,-15.97,6.89
-0.02,0.99,0.18,18.47,-15.23,7.25
-0.0,0.98,0.19,18.08,-12.05,7.15
0.0,0.99,0.21,16.62,-8.68,6.51
-0.0,1.01,0.19,16.44,-8.83,6.64
0.01,1.01,0.16,16.98,-9.47,7.53
0.0,0.99,0.17,17.29,-8.69,8.39
0.01,0.99,0.17,16.91,-6.02,8.89
-0.0,0.99,0.19,16.15,-4.3,8.84
-0.02,0.99,0.18,17.6,-6.05,8.66
-0.03,0.98,0.14,19.79,-7.18,8.94
0.01,0.98,0.17,18.7,-3.13,8.98
0.0,0.99,0.18,18.05,-0.74,8.74
-0.0,0.99,0.18,17.99,0.45,8.56
-0.0,0.99,0.19,16.87,1.37,8.33
-0.01,0.99,0.17,16.74,1.56,7.69
-0.01,0.98,0.19,16.6,0.72,7.26
-0.02,0.97,0.16,17.12,-0.11,6.71
-0.01,0.97,0.18,17.49,-0.23,6.37
-0.01,0.96,0.19,17.6,0.22,5.76
-0.01,0.97,0.18,18.26,0.12,5.44
-0.02,0.97,0.19,18.4,0.72,4.56
-0.02,0.96,0.18,19.28,-0.16,3.86
-0.03,0.96,0.18,20.31,-1.47,3.26
-0.03,0.97,0.17,22.06,-3.85,3.18
-0.02,0.97,0.15,23.26,-5.27,3.49
-0.02,0.98,0.17,23.49,-5.46,3.4
-0.01,0.98,0.18,23.37,-5.72,3.44
-0.01,0.98,0.18,23.05,-5.82,3.57
-0.01,0.99,0.18,23.54,-7.7,3.62
-0.0,0.99,0.18,24.59,-10.36,4.3
-0.0,1.0,0.17,25.1,-12.24,5.18
-0.01,1.01,0.16,25.98,-15.1,6.34
-0.02,1.0,0.16,26.92,-19.49,7.81
-0.02,1.0,0.17,26.65,-20.8,8.63
-0.01,1.01,0.16,26.21,-21.87,9.45
-0.01,1.01,0.16,25.87,-24.5,10.21
-0.01,1.0,0.14,25.02,-23.96,10.56
-0.01,0.99,0.16,23.68,-22.34,10.57
-0.0,1.0,0.15,22.85,-22.49,10.58
-0.01,0.99,0.14,22.25,-22.5,10.53
-0.0,0.98,0.15,21.13,-20.88,10.34
-0.0,0.98,0.15,20.35,-20.6,9.67
-0.01,0.97,0.14,20.46,-21.5,9.26
