accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
-0.01,0.99,0.33,-2.17,0.21,-0.37
-0.01,0.99,0.33,-1.98,0.27,-0.08
0.0,0.99,0.32,-2.08,0.2,-0.27
-0.0,0.99,0.32,-1.94,0.44,-0.08
-0.01,0.99,0.32,-1.95,0.43,0.08
-0.0,0.99,0.32,-1.91,0.21,0.05
-0.0,0.99,0.33,-1.76,0.2,0.2
-0.01,0.99,0.33,-1.69,0.09,0.06
0.0,0.99,0.32,-1.66,-0.05,0.21
-0.01,0.99,0.32,-1.71,-0.18,0.05
-0.01,0.99,0.32,-1.83,-0.31,-0.05
-0.01,1.0,0.32,-1.83,-0.63,-0.05
-0.0,0.99,0.33,-2.05,-0.23,-0.31
-0.01,0.99,0.32,-2.09,-0.35,-0.61
-0.0,1.0,0.33,-2.5,-0.34,-0.35
-0.01,0.99,0.33,-2.69,-0.31,-0.58
-0.0,0.99,0.33,-2.89,0.37,-0.58
0.0,0.99,0.33,-3.04,0.52,-0.61
-0.0,0.99,0.33,-2.7,0.67,-0.63
0.0,1.0,0.34,-2.34,0.96,-0.75
-0.01,0.99,0.33,-1.98,0.69,-0.52
-0.01,0.99,0.33,-1.69,0.55,-0.53
-0.01,0.99,0.33,-1.54,0.38,-0.08
-0.0,0.98,0.32,-1.39,0.18,0.32
-0.0,0.99,0.32,-1.21,0.12,0.47
-0.0,0.99,0.32,-1.44,-0.08,0.44
-0.0,0.99,0.32,-1.16,-0.37,0.82
-0.01,0.99,0.32,-1.13,-0.47,0.85
-0.01,1.0,0.31,-1.19,-0.38,0.69
-0.0,0.98,0.32,-1.3,-0.35,0.63
-0.0,0.99,0.32,-1.01,-0.32,0.67
-0.0,0.99,0.32,-1.15,-0.17,0.43
-0.0,0.99,0.33,-1.37,-0.21,0.37
-0.0,0.99,0.33,-1.45,-0.03,0.27
-0.0,0.99,0.32,-1.79,-0.2,0.18
-0.01,0.99,0.32,-1.8,-0.24,0.14
-0.01,0.99,0.33,-1.74,0.11,0.18
0.0,0.99,0.32,-1.74,-0.15,0.09
-0.01,0.99,0.33,-1.79,-0.11,0.14
-0.0,0.99,0.32,-1.69,-0.02,0.24
-0.01,0.99,0.32,-1.5,-0.21,0.26
-0.01,0.99,0.32,-1.57,-0.29,0.15
-0.0,0.99,0.32,-1.54,-0.31,0.05
0.0,0.99,0.32,-1.6,-0.52,-0.06
-0.0,0.99,0.32,-1.53,-0.56,-0.34
0.0,0.99,0.32,-1.53,-0.53,-0.35
-0.0,0.99,0.33,-1.86,-0.82,-0.41
-0.0,1.0,0.32,-1.62,-1.04,-0.47
-0.0,0.99,0.32,-1.59,-0.66,-0.56
0.0,0.99,0.32,-1.69,-0.72,-0.56
-0.0,0.99,0.32,-1.68,-0.76,-0.6
0.0,1.0,0.31,-1.71,-0.75,-0.58
-0.0,0.99,0.32,-1.79,-0.72,-0.47
-0.0,0.99,0.33,-1.91,-0.72,-0.52
-0.0,0.99,0.31,-1.74,-0.84,-0.49
-0.0,0.99,0.31,-1.95,-0.64,-0.6
-0.0,0.99,0.32,-1.77,-0.82,-0.9
-0.0,0.99,0.32,-2.02,-0.89,-0.73
-0.0,0.99,0.32,-1.82,-0.92,-0.82
0.0,0.99,0.32,-2.08,-0.96,-1.02
-0.0,0.99,0.32,-2.08,-0.93,-0.84
-0.01,0.99,0.33,-2.03,-0.84,-0.96
-0.01,0.99,0.32,-2.08,-0.93,-1.05
-0.0,0.99,0.33,-2.43,-1.04,-1.08
-0.01,0.99,0.32,-2.35,-0.82,-1.05
-0.0,0.99,0.32,-2.53,-0.82,-1.01
-0.0,0.99,0.33,-2.35,-1.05,-0.89
-0.0,0.99,0.33,-2.34,-0.63,-0.79
0.0,0.99,0.33,-2.34,-0.72,-0.79
0.01,0.99,0.32,-2.23,-0.55,-0.69
-0.0,0.99,0.32,-2.2,-0.21,-0.43
0.0,0.99,0.32,-2.02,-0.23,-0.4
0.0,0.99,0.32,-1.76,-0.05,-0.26
0.01,0.99,0.32,-1.69,-0.06,-0.12
0.0,0.99,0.32,-1.95,0.02,-0.27
0.0,1.0,0.32,-1.92,0.09,-0.08
-0.0,1.0,0.31,-1.82,0.15,-0.38
