accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.03,0.99,0.32,-1.68,-1.48,-1.07
0.02,0.99,0.32,-1.92,-1.48,-1.08
0.03,0.99,0.32,-2.03,-1.83,-1.21
0.02,1.0,0.32,-2.14,-1.92,-0.99
0.02,0.99,0.31,-2.06,-1.86,-1.18
0.02,0.99,0.32,-2.11,-1.73,-1.44
0.02,0.99,0.31,-2.17,-1.74,-1.37
0.01,0.99,0.32,-2.38,-1.88,-1.34
0.02,0.99,0.32,-2.31,-1.77,-1.51
0.03,0.99,0.32,-2.34,-1.69,-1.4
0.02,0.99,0.33,-2.44,-1.74,-1.28
0.03,0.99,0.31,-2.47,-1.76,-1.27
0.02,0.99,0.32,-2.26,-1.59,-1.28
0.02,0.99,0.32,-2.14,-1.57,-0.92
0.02,0.99,0.33,-2.02,-1.6,-0.85
0.03,0.99,0.33,-1.97,-1.36,-0.84
0.02,0.99,0.33,-1.74,-1.33,-0.6
0.02,0.98,0.33,-1.66,-1.25,-0.41
0.03,0.99,0.34,-1.42,-0.96,-0.43
0.02,0.99,0.32,-1.51,-0.81,-0.21
0.02,0.98,0.33,-1.34,-0.78,-0.2
0.02,0.99,0.32,-1.34,-0.67,-0.26
0.02,0.99,0.32,-1.27,-0.55,-0.18
0.02,0.99,0.32,-1.34,-0.61,-0.03
0.02,0.99,0.33,-1.34,-0.4,-0.29
0.02,0.99,0.33,-1.19,-0.52,-0.2
0.02,1.0,0.32,-1.28,-0.2,-0.27
0.02,1.0,0.33,-1.4,-0.23,-0.21
0.03,0.99,0.32,-1.19,-0.06,-0.4
0.03,0.99,0.32,-1.22,-0.08,-0.23
0.03,0.99,0.33,-1.36,0.31,-0.14
0.03,0.99,0.33,-1.25,0.18,-0.5
0.02,0.99,0.32,-1.37,0.29,-0.27
0.03,0.99,0.32,-1.36,0.21,-0.12
0.03,1.0,0.32,-1.59,0.38,-0.26
0.03,0.99,0.31,-1.73,0.53,-0.31
0.02,0.99,0.32,-1.79,0.37,-0.52
0.02,0.99,0.31,-1.85,0.29,-0.53
0.02,0.99,0.32,-1.86,0.11,-0.7
0.03,0.99,0.31,-2.03,0.09,-0.92
0.03,0.99,0.33,-2.0,0.15,-0.81
0.02,0.99,0.31,-2.09,-0.15,-0.84
0.02,0.99,0.31,-1.97,-0.17,-0.81
0.03,0.99,0.32,-2.03,-0.21,-0.87
0.02,0.99,0.31,-1.74,-0.08,-0.76
