accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
-0.01,0.99,0.32,-1.71,-2.02,5.39
-0.02,0.99,0.32,-2.06,-2.32,4.98
-0.01,0.99,0.31,-2.31,-2.35,4.89
-0.01,1.0,0.32,-2.29,-2.24,4.55
-0.01,1.0,0.31,-2.35,-2.35,4.31
-0.01,0.99,0.32,-2.63,-2.12,4.14
-0.02,1.0,0.32,-2.64,-1.77,4.15
-0.01,1.0,0.31,-2.67,-1.48,3.92
-0.01,1.0,0.32,-2.76,-1.25,3.89
-0.0,0.99,0.32,-2.87,-0.96,3.74
-0.0,1.0,0.32,-3.16,-0.98,3.79
-0.0,1.0,0.32,-3.77,-0.72,3.82
-0.0,1.01,0.32,-4.14,-0.4,3.69
-0.01,1.0,0.32,-4.38,-0.41,3.54
-0.0,1.0,0.32,-4.82,-0.27,3.51
-0.0,1.0,0.33,-4.75,-0.17,3.34
0.0,1.0,0.33,-4.69,-0.06,3.04
0.01,1.01,0.33,-4.56,-0.06,2.87
0.0,1.01,0.33,-4.2,0.35,2.49
0.0,1.0,0.33,-3.88,0.31,2.46
-0.0,1.0,0.31,-3.44,0.27,2.18
0.0,1.01,0.33,-3.04,0.64,2.11
0.0,1.01,0.34,-2.52,0.38,1.97
0.0,1.0,0.33,-2.11,0.72,2.06
0.0,1.01,0.33,-1.94,0.89,1.68
0.0,1.0,0.34,-1.68,0.78,1.79
0.0,1.01,0.32,-1.57,0.93,1.74
0.0,1.01,0.33,-1.47,0.73,1.6
0.0,1.01,0.34,-1.4,0.35,1.59
0.0,1.01,0.34,-1.68,0.2,1.42
-0.01,1.01,0.34,-2.09,-0.46,1.07
-0.0,1.02,0.34,-2.29,-0.49,0.31
-0.0,1.01,0.33,-2.66,-0.89,-0.31
0.0,1.01,0.33,-2.79,-1.01,-0.81
0.01,1.0,0.33,-2.92,-1.25,-1.36
0.0,1.01,0.33,-3.04,-1.15,-1.47
0.0,1.01,0.34,-2.89,-1.63,-1.86
-0.0,1.01,0.34,-2.78,-1.83,-2.05
0.0,1.01,0.32,-2.53,-1.88,-2.24
0.0,1.0,0.33,-2.21,-2.12,-2.17
0.0,1.0,0.32,-2.06,-2.06,-2.34
-0.0,1.0,0.32,-1.92,-2.11,-2.5
-0.0,1.0,0.34,-1.63,-2.03,-2.44
-0.0,0.99,0.32,-1.48,-2.14,-2.34
-0.0,0.99,0.33,-1.51,-2.06,-2.38
-0.0,0.99,0.33,-1.01,-2.06,-2.49
0.0,1.0,0.32,-0.78,-1.82,-2.49
-0.01,1.0,0.32,-0.64,-1.91,-2.67
0.0,1.0,0.33,-0.67,-1.97,-3.07
-0.01,1.0,0.33,-0.55,-2.03,-3.19
-0.01,0.99,0.32,-0.69,-2.43,-3.34
-0.0,0.99,0.32,-1.1,-2.53,-3.44
-0.01,0.99,0.33,-1.13,-2.56,-3.39
-0.01,0.99,0.32,-1.18,-2.64,-3.53
-0.01,0.99,0.32,-1.02,-2.78,-3.45
-0.01,1.0,0.32,-0.96,-2.58,-3.4
-0.01,0.99,0.32,-0.79,-2.55,-3.31
-0.01,0.99,0.32,-0.56,-2.21,-3.16
-0.0,0.98,0.32,-0.56,-2.03,-3.11
-0.01,0.99,0.33,-0.46,-1.94,-2.96
-0.01,0.99,0.32,-0.6,-1.97,-2.81
-0.02,0.99,0.33,-0.75,-2.09,-2.87
-0.01,0.99,0.32,-0.79,-2.14,-2.78
-0.02,0.99,0.32,-1.4,-2.2,-2.47
-0.02,0.99,0.33,-1.83,-2.55,-2.96
-0.01,0.99,0.32,-2.31,-2.72,-2.79
-0.01,0.99,0.32,-2.6,-2.95,-2.63
-0.02,0.99,0.32,-2.78,-3.1,-2.96
-0.02,1.0,0.32,-2.55,-3.1,-2.96
-0.01,0.99,0.32,-2.53,-3.05,-3.25
-0.02,0.99,0.32,-2.52,-3.16,-3.25
-0.01,0.99,0.32,-2.49,-3.05,-3.18
-0.02,0.99,0.32,-2.24,-3.19,-3.27
-0.02,0.99,0.31,-2.05,-3.04,-3.25
-0.02,0.99,0.32,-1.71,-3.05,-3.02
-0.02,0.98,0.32,-1.91,-2.7,-3.13
-0.01,0.99,0.32,-1.82,-2.67,-3.02
-0.02,0.99,0.32,-1.76,-2.79,-2.78
-0.02,0.99,0.32,-1.98,-2.81,-2.92
-0.01,0.99,0.32,-1.82,-2.82,-2.66
-0.02,0.99,0.33,-2.0,-2.73,-2.7
-0.02,0.99,0.33,-1.94,-2.73,-2.41
-0.01,0.99,0.32,-2.11,-2.5,-2.32
-0.01,0.99,0.32,-2.34,-2.61,-2.12
-0.02,0.99,0.33,-2.26,-2.89,-1.83
-0.02,0.99,0.32,-2.17,-2.89,-1.82
-0.02,0.99,0.32,-1.88,-3.11,-1.74
-0.02,0.99,0.33,-1.73,-3.31,-1.45
-0.02,0.99,0.32,-1.62,-3.13,-1.27
-0.02,1.0,0.33,-1.62,-3.02,-1.22
-0.01,0.99,0.33,-1.53,-2.95,-1.02
-0.01,0.99,0.34,-1.47,-2.9,-1.08
-0.02,0.99,0.33,-1.63,-3.04,-1.16
-0.02,1.0,0.33,-1.66,-3.02,-0.98
-0.02,1.0,0.33,-1.65,-2.79,-1.27
-0.02,1.0,0.34,-1.88,-2.61,-1.63
-0.02,1.0,0.34,-1.74,-2.32,-1.62
-0.01,0.99,0.34,-1.83,-1.97,-1.79
-0.02,1.0,0.34,-1.63,-1.42,-1.79
-0.02,1.0,0.34,-1.59,-0.92,-2.05
-0.02,0.99,0.33,-1.47,-0.4,-1.89
-0.01,0.99,0.33,-1.25,0.32,-1.83
-0.02,0.99,0.34,-1.1,0.63,-1.59
-0.02,1.0,0.34,-1.01,0.82,-1.45
-0.02,0.99,0.34,-1.24,0.96,-1.16
-0.02,0.99,0.34,-1.36,0.96,-0.87
-0.02,0.99,0.33,-1.53,0.9,-0.96
-0.02,0.99,0.33,-1.45,0.64,-0.61
-0.02,0.99,0.32,-1.4,0.53,-0.76
-0.02,0.99,0.32,-1.19,0.34,-0.61
-0.02,0.99,0.33,-0.99,0.08,-0.53
-0.02,1.0,0.33,-0.52,-0.09,-0.58
-0.02,0.99,0.33,-0.14,-0.58,-0.67
-0.02,0.99,0.33,0.15,-0.76,-0.6
-0.02,0.99,0.32,0.47,-0.96,-0.52
-0.01,0.99,0.32,0.52,-0.72,-0.27
-0.01,1.0,0.33,0.72,-0.67,-0.15
-0.01,0.99,0.32,0.67,-0.73,-0.18
-0.02,0.99,0.33,0.81,-0.66,0.0
-0.02,1.0,0.33,0.67,-0.43,0.06
-0.01,1.0,0.33,0.47,-0.08,-0.09
-0.02,0.99,0.32,0.44,0.03,-0.08
-0.01,1.0,0.33,0.23,0.31,-0.26
-0.01,1.0,0.33,0.06,0.56,-0.84
-0.02,0.99,0.32,-0.56,0.84,-0.96
-0.02,0.99,0.33,-0.73,1.1,-1.56
-0.02,0.99,0.32,-0.87,1.31,-1.65
-0.01,1.0,0.33,-0.95,1.4,-2.11
-0.02,0.99,0.32,-1.37,1.59,-1.98
-0.02,0.99,0.32,-1.34,1.36,-2.11
-0.02,0.99,0.33,-1.63,0.93,-2.23
-0.02,0.99,0.31,-1.68,0.69,-2.27
-0.02,0.99,0.31,-1.71,0.18,-2.35
-0.03,0.99,0.31,-1.66,-0.4,-2.11
-0.01,0.99,0.31,-1.45,-0.89,-2.15
-0.02,0.99,0.31,-1.4,-1.15,-1.77
-0.01,0.99,0.32,-1.04,-1.51,-1.65
-0.02,0.99,0.31,-0.75,-1.66,-1.39
-0.01,0.98,0.31,-0.41,-1.82,-1.28
-0.02,0.99,0.31,-0.18,-1.97,-1.11
-0.02,0.98,0.31,0.15,-1.91,-1.08
-0.02,0.98,0.31,0.23,-1.77,-1.07
-0.02,0.98,0.31,0.08,-1.68,-0.76
-0.02,0.99,0.31,-0.11,-1.44,-0.75
-0.02,0.98,0.32,-0.58,-1.51,-0.63
-0.02,0.99,0.32,-1.33,-1.33,-0.67
-0.02,0.98,0.32,-1.69,-0.95,-0.5
-0.02,0.98,0.31,-2.11,-0.72,-0.6
-0.02,0.98,0.31,-2.41,-0.49,-0.41
-0.03,0.98,0.31,-2.5,-0.49,-0.69
-0.02,0.98,0.32,-2.73,-0.18,-0.46
-0.02,0.98,0.32,-2.75,-0.46,-0.41
-0.03,0.99,0.31,-2.73,-0.37,-0.18
-0.03,0.98,0.31,-2.58,-0.52,-0.11
-0.02,0.98,0.32,-2.67,-0.52,0.03
-0.02,0.99,0.32,-2.56,-0.78,0.18
-0.03,0.99,0.33,-2.37,-1.22,0.35
-0.02,0.99,0.33,-2.44,-1.39,0.29
-0.02,0.99,0.32,-2.44,-1.76,0.56
-0.02,0.99,0.32,-2.17,-1.89,0.67
-0.02,0.98,0.32,-2.05,-1.94,0.66
-0.02,0.99,0.33,-2.11,-2.14,0.56
-0.03,0.99,0.32,-2.18,-2.0,0.55
