accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.08,0.99,0.36,-2.17,-0.06,-0.63
0.08,0.98,0.35,-1.94,0.15,-0.6
0.08,0.98,0.35,-1.8,0.17,-0.46
0.08,0.98,0.34,-1.59,-0.29,-0.52
0.08,0.98,0.35,-1.59,0.03,-0.52
0.08,0.99,0.36,-1.36,-0.18,-0.4
0.08,0.98,0.34,-1.19,-0.34,-0.76
0.08,0.98,0.36,-1.13,-0.47,-0.69
0.08,0.98,0.36,-1.34,-0.41,-0.78
0.08,0.98,0.36,-1.65,-0.58,-0.63
0.09,0.99,0.35,-2.15,-0.64,-0.84
0.09,0.99,0.35,-2.06,-0.43,-0.69
0.09,0.98,0.35,-2.11,-0.66,-0.76
0.09,0.98,0.35,-2.21,-0.81,-0.47
0.08,0.98,0.35,-2.18,-0.7,-0.84
0.09,0.99,0.35,-2.53,-0.44,-0.47
0.08,0.99,0.35,-2.89,-0.4,-0.43
0.09,0.99,0.35,-3.02,-0.37,-0.27
0.09,0.99,0.36,-3.15,-0.24,-0.29
0.09,0.99,0.37,-3.3,-0.29,-0.31
0.08,0.98,0.36,-3.57,-0.31,-0.2
0.08,0.98,0.35,-3.42,-0.61,-0.43
0.09,0.98,0.36,-3.36,-0.78,-0.5
0.08,0.98,0.36,-3.18,-0.92,-0.53
0.07,0.98,0.37,-2.84,-1.25,-0.6
0.07,0.98,0.36,-2.24,-1.27,-0.89
0.08,0.98,0.36,-1.95,-1.48,-1.01
0.08,0.99,0.36,-1.95,-1.19,-1.18
0.08,0.98,0.35,-1.51,-1.4,-1.39
0.08,0.98,0.36,-1.25,-1.56,-1.48
0.08,0.99,0.35,-0.95,-1.77,-1.53
0.08,0.98,0.35,-0.84,-1.53,-1.74
0.09,0.98,0.35,-0.53,-1.28,-1.33
0.09,0.99,0.36,-0.55,-1.13,-1.47
0.08,0.99,0.34,-0.66,-1.07,-1.39
0.08,0.99,0.35,-0.6,-1.21,-1.11
0.08,0.99,0.35,-0.56,-1.11,-1.11
0.08,0.99,0.35,-0.63,-1.27,-1.08
0.07,0.99,0.35,-0.84,-1.44,-0.85
0.08,0.99,0.35,-1.19,-1.44,-0.99
0.08,0.99,0.35,-1.59,-1.56,-0.92
0.08,0.99,0.34,-1.73,-1.47,-0.82
0.08,0.98,0.34,-1.92,-1.4,-1.04
0.08,0.99,0.34,-2.23,-1.36,-0.85
0.08,0.99,0.34,-2.14,-1.16,-0.81
0.09,0.99,0.34,-2.08,-0.98,-0.63
0.09,0.99,0.34,-2.06,-0.63,-0.81
0.09,0.99,0.33,-2.23,-0.47,-0.72
0.09,0.99,0.34,-1.94,-0.29,-0.58
0.09,0.99,0.33,-2.08,-0.38,-0.72
0.08,0.98,0.34,-2.0,-0.24,-0.73
0.08,0.99,0.35,-2.21,-0.18,-0.76
0.08,0.99,0.34,-1.97,-0.35,-0.73
0.08,0.99,0.35,-1.86,-0.31,-0.63
0.08,0.99,0.35,-1.94,-0.38,-0.6
0.09,0.99,0.34,-2.02,-0.47,-0.47
0.09,0.99,0.35,-2.05,-0.46,-0.49
0.09,0.98,0.35,-1.98,-0.58,-0.7
0.08,0.98,0.35,-2.18,-0.61,-0.89
0.08,0.98,0.35,-2.02,-0.64,-0.81
0.08,0.98,0.35,-2.24,-0.61,-0.95
0.08,0.97,0.35,-1.8,-0.73,-1.05
0.09,0.98,0.35,-1.74,-0.43,-1.39
0.08,0.98,0.35,-1.57,-0.27,-1.4
0.09,0.98,0.34,-1.65,-0.03,-1.57
0.09,0.98,0.35,-1.63,0.12,-1.33
0.09,0.99,0.34,-1.92,-0.05,-1.48
0.08,0.99,0.35,-1.97,0.11,-1.15
0.09,0.98,0.35,-1.88,0.08,-1.02
0.08,0.99,0.35,-2.34,-0.31,-1.25
0.08,0.99,0.36,-2.63,-0.37,-0.95
