accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.06,0.99,0.38,-2.63,-0.89,-0.47
0.07,0.99,0.38,-2.78,-1.04,-0.56
0.06,0.99,0.38,-2.52,-0.93,-0.84
0.06,0.98,0.38,-2.52,-0.87,-0.67
0.06,0.99,0.38,-2.44,-0.79,-0.5
0.06,0.99,0.37,-2.52,-0.61,-0.56
0.07,0.98,0.38,-2.27,-0.53,-0.56
0.06,0.98,0.38,-2.35,-0.6,-0.61
0.07,0.98,0.37,-1.94,-0.63,-0.64
0.07,0.99,0.37,-1.8,-0.44,-0.58
0.07,0.99,0.38,-1.83,-0.46,-0.47
0.07,0.99,0.37,-1.68,-0.52,-0.63
0.07,0.98,0.38,-1.57,-0.43,-0.55
0.07,0.98,0.38,-1.69,-0.38,-0.52
0.07,0.98,0.38,-1.73,-0.64,-0.32
0.07,0.99,0.38,-1.91,-0.52,-0.46
0.06,0.99,0.37,-2.11,-0.44,-0.29
0.07,0.98,0.38,-2.08,-0.55,-0.31
0.07,0.99,0.37,-2.32,-0.27,-0.43
0.07,0.98,0.37,-2.38,0.0,-0.26
0.08,0.98,0.37,-2.44,-0.09,-0.4
0.07,0.99,0.38,-2.52,0.12,-0.24
0.07,0.99,0.36,-2.2,0.18,-0.46
0.07,0.98,0.37,-2.18,0.35,-0.46
0.07,0.98,0.38,-1.88,0.38,-0.38
0.07,0.98,0.38,-1.76,0.46,-0.58
0.07,0.98,0.38,-1.42,0.47,-0.69
0.07,0.98,0.38,-1.63,0.27,-0.66
0.06,0.98,0.37,-1.31,0.18,-0.76
0.06,0.98,0.38,-1.5,0.03,-1.08
0.07,0.98,0.39,-1.5,-0.08,-1.22
0.07,0.98,0.38,-1.62,-0.32,-1.07
0.07,0.98,0.38,-1.57,-0.5,-1.18
0.07,0.98,0.38,-1.65,-0.47,-1.04
0.07,0.99,0.38,-1.88,-1.02,-1.07
0.07,0.99,0.38,-1.92,-0.87,-0.79
0.07,0.98,0.37,-2.24,-0.92,-0.99
0.07,0.99,0.38,-2.26,-0.87,-0.82
0.07,0.99,0.36,-2.52,-0.64,-0.7
0.07,0.99,0.38,-2.29,-0.55,-0.79
