accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.05,0.99,0.32,-1.59,-1.13,-0.18
0.06,0.99,0.32,-1.53,-1.11,-0.09
0.06,0.99,0.31,-1.66,-1.22,-0.09
0.06,0.98,0.31,-1.69,-0.92,-0.26
0.06,0.99,0.32,-1.91,-0.96,-0.32
0.06,0.98,0.31,-1.59,-1.1,-0.44
0.05,0.98,0.31,-1.68,-0.98,-0.49
0.06,0.99,0.3,-1.66,-0.81,-0.52
0.07,0.99,0.3,-1.56,-0.24,-0.32
0.07,1.0,0.31,-1.79,0.17,-0.08
0.07,0.99,0.3,-1.77,0.47,-0.09
0.07,0.99,0.3,-1.82,0.6,0.11
0.06,0.99,0.3,-2.11,0.73,0.09
0.07,0.99,0.3,-2.38,0.84,0.06
0.07,0.98,0.31,-2.5,1.08,-0.14
0.06,0.98,0.3,-2.5,0.96,-0.32
0.06,0.98,0.31,-2.52,1.22,-0.56
0.06,0.98,0.3,-2.44,1.71,-0.61
0.06,0.99,0.31,-2.4,1.56,-0.53
0.05,0.99,0.32,-2.56,1.5,-0.66
0.06,0.99,0.32,-2.72,1.19,-0.43
0.06,0.99,0.33,-2.82,1.07,-0.47
0.06,1.0,0.34,-3.39,0.95,0.02
0.06,1.0,0.32,-3.66,0.75,0.18
0.06,1.0,0.33,-3.85,0.35,0.23
0.06,0.99,0.32,-3.88,0.27,0.44
0.05,1.0,0.32,-4.29,0.53,0.41
0.05,1.0,0.33,-4.47,0.06,0.21
0.05,0.99,0.34,-4.7,-0.46,0.09
0.06,0.98,0.33,-4.46,-0.58,0.21
0.06,0.99,0.33,-4.26,-0.67,0.14
0.05,0.99,0.33,-3.73,-0.6,-0.08
0.06,1.0,0.33,-3.15,-0.34,-0.17
0.06,0.99,0.34,-2.7,-0.41,-0.17
0.07,0.99,0.34,-2.43,-0.41,-0.31
0.06,0.99,0.34,-2.21,-0.61,-0.17
0.06,0.99,0.34,-1.95,-0.6,-0.32
0.06,1.0,0.33,-1.71,-0.46,-0.41
0.06,0.99,0.33,-1.25,-0.29,-0.47
0.07,1.0,0.34,-1.3,-0.18,-0.34
0.07,1.0,0.34,-1.27,-0.18,0.0
0.06,0.99,0.35,-1.34,-0.55,0.09
0.06,1.0,0.34,-1.45,-0.15,0.2
0.06,0.99,0.33,-1.28,-0.72,0.24
0.06,0.99,0.34,-1.56,-1.01,0.18
0.06,1.0,0.33,-1.68,-1.3,0.05
0.06,0.99,0.33,-1.91,-1.54,-0.06
0.06,0.99,0.32,-1.94,-1.65,-0.03
0.06,0.99,0.33,-1.97,-1.56,0.15
0.07,0.99,0.32,-1.94,-1.45,-0.05
0.07,0.98,0.32,-1.85,-1.56,0.24
0.07,0.99,0.32,-1.94,-1.34,0.15
0.07,0.99,0.32,-1.63,-1.13,0.2
0.07,0.98,0.31,-2.0,-1.08,0.11
0.07,0.98,0.32,-2.06,-0.72,-0.26
0.07,0.98,0.31,-2.17,-0.56,-0.32
0.07,0.98,0.31,-2.2,-0.35,-0.47
0.07,0.98,0.32,-2.03,-0.21,-0.66
0.07,0.98,0.32,-1.98,-0.09,-0.92
0.07,0.98,0.32,-2.06,-0.12,-0.99
0.06,0.98,0.32,-2.17,-0.26,-0.99
0.07,0.98,0.32,-2.08,-0.24,-0.92
0.07,0.98,0.31,-2.03,-0.15,-1.13
0.06,0.99,0.32,-2.0,-0.02,-0.96
0.07,0.98,0.31,-2.12,0.03,-0.93
0.06,0.99,0.31,-2.08,0.26,-1.15
0.06,0.98,0.32,-2.4,0.47,-1.13
0.06,0.98,0.33,-2.17,0.49,-1.21
0.06,0.98,0.33,-2.35,0.53,-1.39
0.06,0.99,0.33,-2.47,0.78,-1.48
0.06,0.98,0.34,-2.58,0.37,-1.57
0.06,0.99,0.34,-2.72,0.29,-1.62
0.05,1.0,0.34,-2.84,0.29,-1.45
0.06,0.99,0.35,-2.84,0.09,-1.4
0.06,0.99,0.34,-2.56,-0.03,-1.24
0.05,0.99,0.35,-2.44,-0.06,-1.31
0.05,0.99,0.35,-2.47,-0.37,-1.47
0.05,0.99,0.35,-2.47,-0.55,-1.66
0.05,0.99,0.35,-2.46,-0.82,-1.88
0.06,0.99,0.35,-2.31,-1.08,-2.09
0.05,1.0,0.35,-1.97,-1.31,-2.12
0.05,0.99,0.35,-1.74,-1.27,-2.24
0.05,0.99,0.35,-1.34,-1.48,-2.08
0.05,1.0,0.35,-0.95,-1.44,-1.95
0.05,1.0,0.34,-0.66,-1.4,-1.97
0.06,1.0,0.34,-0.32,-1.24,-1.5
0.06,1.0,0.34,-0.18,-1.22,-1.24
0.06,1.01,0.34,-0.15,-1.34,-0.85
0.06,1.01,0.33,-0.18,-1.31,-0.78
0.06,1.01,0.33,-0.44,-1.42,-0.66
0.06,1.01,0.34,-0.63,-1.59,-0.5
0.05,1.01,0.33,-0.73,-1.68,-0.41
0.06,1.01,0.33,-0.85,-1.73,-0.35
0.06,1.01,0.32,-0.96,-1.83,0.0
0.06,1.01,0.33,-1.16,-1.89,-0.02
0.06,1.0,0.32,-1.24,-1.74,0.27
0.06,1.0,0.31,-1.22,-1.68,0.56
0.06,1.0,0.32,-1.25,-1.59,0.53
0.06,1.0,0.33,-1.36,-1.57,0.61
0.07,0.99,0.32,-1.5,-1.53,0.56
0.06,0.99,0.31,-1.48,-1.37,0.55
0.06,0.99,0.32,-1.51,-1.42,0.5
0.06,0.99,0.32,-1.27,-1.5,0.64
0.06,0.98,0.32,-1.24,-1.48,0.44
0.06,0.99,0.32,-1.24,-1.25,0.17
0.06,0.98,0.32,-1.39,-1.48,0.08
0.06,0.98,0.31,-1.51,-1.57,-0.24
0.06,0.98,0.31,-1.59,-1.56,-0.31
0.06,0.99,0.31,-1.56,-1.73,-0.31
0.06,0.98,0.31,-1.5,-1.59,-0.41
0.06,0.99,0.32,-1.45,-1.42,-0.38
0.06,0.98,0.32,-1.44,-1.37,-0.6
0.06,0.99,0.31,-1.3,-1.47,-0.76
0.05,0.98,0.32,-1.36,-1.48,-0.85
0.06,0.98,0.32,-1.45,-1.56,-0.81
0.06,0.99,0.33,-1.42,-1.51,-1.01
0.07,1.0,0.32,-1.54,-1.47,-0.75
0.06,0.99,0.33,-1.69,-1.57,-0.63
0.06,0.99,0.32,-1.73,-1.36,-0.6
0.06,0.99,0.31,-2.11,-1.36,-0.63
0.06,1.0,0.31,-2.17,-1.47,-0.49
0.06,0.99,0.33,-2.27,-1.27,-0.44
0.06,0.99,0.31,-2.27,-1.39,-0.29
0.06,1.0,0.32,-2.14,-1.16,-0.06
0.06,1.0,0.32,-2.09,-0.93,0.03
0.06,0.99,0.32,-1.71,-0.82,0.14
0.06,1.0,0.32,-1.71,-0.82,0.14
0.06,0.99,0.32,-1.59,-0.55,0.08
0.07,0.98,0.31,-1.36,-0.47,-0.06
0.07,0.99,0.31,-1.34,-0.38,-0.23
0.06,0.98,0.32,-1.28,0.02,-0.37
0.06,0.99,0.32,-1.36,0.05,-0.47
0.06,0.99,0.32,-1.34,-0.09,-0.26
0.06,0.98,0.33,-1.47,-0.06,-0.44
0.06,0.99,0.32,-1.3,-0.37,-0.21
0.06,1.0,0.32,-1.54,-0.44,-0.47
0.06,0.99,0.32,-1.68,-0.52,-0.27
0.06,1.0,0.33,-1.92,-0.81,-0.31
0.06,0.99,0.33,-2.23,-1.24,-0.32
0.06,0.99,0.32,-2.67,-1.18,-0.53
0.06,0.99,0.33,-2.67,-1.21,-0.64
0.07,1.0,0.33,-2.96,-1.18,-0.66
0.07,0.99,0.33,-2.89,-1.15,-0.34
