accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.04,0.98,0.32,-0.72,0.09,-0.64
0.04,0.98,0.31,-0.99,-0.12,-0.81
0.04,0.99,0.32,-1.04,-0.27,-0.69
0.04,0.99,0.31,-1.5,-0.37,-0.46
0.04,0.99,0.32,-1.73,-0.5,-0.35
0.04,0.99,0.32,-1.79,-0.37,-0.41
0.04,0.98,0.32,-2.15,-0.67,-0.2
0.04,0.99,0.32,-2.11,-0.61,-0.47
0.04,0.99,0.32,-2.34,-0.67,-0.4
0.04,0.99,0.31,-2.32,-0.81,-0.52
0.04,0.99,0.31,-2.47,-0.67,-0.61
0.04,0.99,0.31,-2.34,-0.63,-0.5
0.04,1.0,0.32,-2.08,-0.55,-0.52
0.04,0.99,0.31,-1.8,-0.43,-0.58
0.04,1.0,0.31,-1.6,-0.23,-0.6
0.04,0.99,0.31,-1.33,-0.03,-0.55
0.04,0.99,0.32,-1.24,0.05,-0.47
0.04,1.0,0.32,-1.21,-0.08,-0.43
0.04,1.0,0.31,-1.31,0.06,-0.78
0.04,1.0,0.32,-1.18,-0.14,-0.6
0.04,1.0,0.32,-1.57,-0.2,-0.49
0.03,1.01,0.31,-1.57,-0.35,-0.44
0.04,1.0,0.31,-1.68,-0.2,-0.17
0.04,1.0,0.31,-1.66,-0.2,-0.12
0.04,1.0,0.32,-1.39,-0.18,0.18
0.04,1.0,0.31,-1.33,0.15,0.31
0.04,1.0,0.31,-1.31,0.26,0.38
0.04,1.0,0.32,-1.04,0.35,0.38
0.04,1.0,0.32,-0.93,0.55,0.44
0.03,1.0,0.32,-0.81,0.82,0.29
0.04,1.0,0.32,-0.64,0.72,0.34
0.03,1.0,0.32,-0.82,0.52,0.32
0.03,1.0,0.32,-0.73,0.38,0.46
0.03,0.99,0.32,-0.9,0.52,0.53
0.03,0.99,0.32,-0.82,0.14,0.31
0.04,0.99,0.31,-0.84,0.14,0.46
0.04,1.0,0.32,-0.9,-0.09,0.14
0.03,1.0,0.33,-1.08,-0.23,0.4
0.04,1.0,0.32,-1.21,-0.47,0.43
0.04,1.0,0.33,-1.04,-0.4,0.64
0.04,0.99,0.32,-1.3,-0.67,0.79
0.04,0.99,0.32,-1.07,-0.63,0.81
0.04,0.99,0.33,-1.08,-0.73,0.92
0.04,0.99,0.32,-1.4,-0.96,0.7
0.04,0.99,0.31,-1.51,-0.82,0.79
0.05,0.99,0.32,-1.63,-1.18,0.66
0.05,0.98,0.32,-1.77,-1.11,0.67
0.05,0.99,0.31,-1.76,-1.3,0.49
0.05,0.98,0.32,-1.86,-1.25,0.41
0.05,0.98,0.31,-1.73,-1.08,0.18
0.05,0.98,0.32,-1.44,-0.85,0.21
0.05,0.98,0.32,-1.27,-0.7,0.09
0.05,0.98,0.3,-0.89,-0.52,-0.23
0.05,0.98,0.31,-0.76,-0.53,-0.32
0.05,0.98,0.31,-0.53,-0.31,-0.34
0.05,0.98,0.32,-0.6,-0.29,-0.75
0.05,0.99,0.31,-0.6,-0.24,-0.75
0.04,0.98,0.32,-0.73,-0.31,-0.76
0.05,0.99,0.32,-1.07,-0.61,-0.84
0.04,0.99,0.32,-1.1,-0.67,-0.93
0.04,0.99,0.32,-1.3,-0.81,-0.87
0.04,0.99,0.32,-1.57,-1.24,-0.69
0.05,0.99,0.33,-1.91,-1.24,-0.89
0.05,0.99,0.32,-2.21,-1.44,-0.66
0.05,0.99,0.31,-2.15,-1.31,-0.56
0.05,0.99,0.32,-2.2,-1.16,-0.64
0.05,0.99,0.32,-1.88,-1.05,-0.38
0.05,0.99,0.31,-1.89,-0.73,-0.44
0.05,0.99,0.3,-1.62,-0.64,-0.72
0.05,0.99,0.3,-1.56,-0.44,-0.63
0.05,0.99,0.31,-1.44,-0.15,-0.6
0.04,0.99,0.31,-1.6,-0.09,-0.61
0.04,0.99,0.32,-1.45,0.05,-0.6
0.04,0.99,0.32,-1.42,-0.02,-0.41
0.04,0.99,0.3,-1.77,-0.03,-0.47
0.03,0.99,0.32,-1.89,-0.05,-0.67
0.03,0.99,0.31,-2.03,-0.21,-0.85
0.04,0.99,0.31,-2.15,-0.37,-1.07
0.04,0.99,0.32,-2.17,-0.4,-1.15
0.04,0.99,0.32,-2.24,-0.41,-1.18
0.04,0.99,0.32,-1.88,-0.27,-1.24
0.04,0.99,0.32,-1.69,-0.38,-1.1
0.04,0.99,0.31,-1.57,-0.18,-1.02
0.04,0.99,0.31,-1.36,-0.27,-1.07
0.06,1.0,0.31,-1.37,-0.18,-1.19
0.05,1.0,0.31,-1.6,-0.14,-1.25
0.05,1.0,0.32,-1.83,-0.27,-1.27
0.05,1.0,0.32,-2.27,-0.26,-1.4
0.05,0.99,0.31,-2.4,-0.37,-1.31
0.05,0.99,0.31,-2.6,-0.38,-1.62
0.05,1.0,0.32,-2.93,-0.12,-1.34
0.05,1.0,0.31,-2.99,-0.44,-1.44
0.04,0.99,0.31,-3.01,-0.4,-1.15
0.04,0.99,0.32,-2.67,-0.46,-1.3
0.05,0.99,0.31,-2.58,-0.6,-1.07
0.05,0.99,0.32,-2.18,-0.24,-1.13
0.04,0.99,0.33,-2.23,-0.32,-0.95
0.04,0.99,0.32,-2.21,-0.2,-1.18
0.04,0.99,0.32,-2.06,-0.32,-1.22
0.04,1.0,0.34,-2.12,-0.63,-1.24
0.04,0.99,0.33,-2.09,-0.82,-1.11
0.04,0.99,0.32,-1.85,-0.9,-1.08
0.04,0.99,0.32,-1.83,-1.1,-1.04
0.04,0.99,0.33,-1.71,-1.25,-0.98
0.04,0.99,0.32,-1.57,-1.4,-1.02
0.04,0.99,0.33,-1.5,-1.45,-0.99
0.05,0.99,0.32,-1.48,-1.54,-0.9
0.05,0.99,0.32,-1.27,-1.44,-1.07
0.04,1.0,0.31,-1.37,-1.4,-0.95
0.04,1.0,0.3,-1.05,-1.53,-0.95
0.04,1.0,0.32,-1.24,-1.33,-0.61
0.04,1.0,0.31,-1.34,-1.21,-0.69
0.05,1.0,0.32,-1.62,-0.93,-0.35
0.04,1.0,0.31,-1.79,-1.01,-0.56
0.04,0.99,0.3,-2.09,-0.75,-0.37
0.04,1.0,0.31,-2.18,-0.79,-0.38
0.04,1.0,0.31,-2.46,-0.76,-0.34
0.04,0.99,0.31,-2.4,-1.07,-0.41
0.04,0.99,0.31,-2.18,-0.98,-0.5
