accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.01,1.0,0.31,-2.37,-0.7,-0.84
0.01,1.01,0.3,-2.41,-0.81,-0.84
0.01,1.0,0.3,-2.37,-0.76,-0.69
0.01,1.0,0.29,-2.23,-0.93,-0.89
0.01,1.0,0.3,-1.92,-0.84,-0.85
0.0,1.0,0.3,-1.89,-0.89,-0.72
0.01,1.0,0.29,-1.6,-0.85,-0.52
0.01,0.99,0.3,-1.36,-0.93,-0.47
0.01,1.0,0.3,-1.5,-1.02,-0.4
0.01,0.99,0.29,-1.33,-1.04,-0.64
0.0,1.0,0.3,-1.22,-1.4,-0.56
0.01,0.99,0.3,-1.37,-1.15,-0.75
0.01,0.99,0.29,-1.3,-1.31,-0.6
0.0,0.99,0.3,-1.24,-1.16,-0.55
0.01,1.0,0.29,-1.47,-1.01,-0.79
0.01,0.99,0.29,-1.3,-1.07,-0.61
0.01,1.0,0.29,-1.24,-0.67,-0.29
0.01,1.0,0.29,-1.53,-0.75,-0.37
0.01,0.99,0.3,-1.57,-0.64,-0.35
0.02,1.0,0.29,-1.56,-0.49,0.02
0.02,0.99,0.3,-1.73,-0.61,-0.17
0.01,1.0,0.31,-1.91,-0.46,-0.17
0.02,0.99,0.3,-2.11,-0.79,-0.2
0.01,1.0,0.29,-2.23,-0.66,-0.26
0.01,1.0,0.3,-2.43,-0.47,-0.27
0.01,0.99,0.3,-2.61,-0.49,-0.12
0.01,0.99,0.29,-2.87,-0.58,-0.23
0.01,0.99,0.3,-2.5,-0.67,-0.29
0.01,0.99,0.3,-2.53,-0.55,-0.27
0.01,0.99,0.3,-2.5,-0.89,-0.38
0.02,0.98,0.3,-2.14,-0.82,-0.34
0.01,0.99,0.3,-2.05,-1.11,-0.58
0.01,0.99,0.3,-1.95,-0.9,-0.79
0.01,0.99,0.3,-1.89,-0.89,-1.08
0.02,0.98,0.3,-1.86,-0.76,-1.34
0.01,0.99,0.3,-1.65,-0.75,-1.42
0.01,0.98,0.3,-1.34,-0.41,-1.54
0.02,0.98,0.3,-1.22,-0.23,-1.34
0.02,0.98,0.29,-1.07,-0.26,-1.68
0.02,0.99,0.3,-0.98,-0.08,-1.57
0.02,0.99,0.3,-0.89,0.21,-1.57
0.01,0.99,0.29,-0.95,0.23,-1.62
0.02,0.99,0.3,-0.85,0.31,-1.5
0.01,1.0,0.29,-1.07,0.46,-1.42
0.02,1.0,0.29,-1.31,0.17,-1.31
0.02,1.0,0.29,-1.56,0.46,-1.18
0.02,0.99,0.3,-1.83,0.03,-1.16
0.02,0.99,0.29,-2.23,-0.11,-1.31
0.01,0.99,0.29,-2.24,-0.37,-1.51
0.02,0.99,0.28,-2.35,-0.24,-1.4
0.01,0.99,0.3,-2.49,-0.02,-1.31
0.02,1.0,0.29,-2.52,-0.06,-1.15
0.01,0.99,0.29,-2.53,-0.15,-1.07
0.02,1.0,0.3,-2.64,-0.24,-1.02
0.02,0.99,0.3,-2.75,-0.31,-0.84
0.02,1.0,0.3,-2.73,-0.23,-0.76
0.02,0.99,0.29,-2.89,-0.52,-0.69
0.01,1.0,0.29,-2.92,-0.38,-0.87
0.01,0.99,0.3,-2.81,-0.52,-0.93
0.01,0.99,0.29,-2.78,-0.37,-1.11
0.01,1.0,0.29,-2.67,-0.24,-1.19
0.01,1.0,0.29,-2.66,-0.2,-1.36
0.01,1.0,0.29,-2.76,-0.03,-1.19
0.01,0.99,0.29,-2.7,0.12,-1.5
0.01,1.0,0.3,-2.56,-0.05,-1.15
0.01,1.0,0.29,-2.24,0.29,-1.24
0.01,1.0,0.29,-1.97,0.32,-1.22
0.01,1.0,0.3,-2.12,0.06,-1.01
0.01,1.0,0.3,-2.47,-0.08,-0.87
0.01,1.0,0.31,-2.89,-0.26,-0.81
0.01,1.01,0.31,-3.07,-0.6,-0.6
0.0,1.01,0.31,-3.13,-0.69,-0.55
0.01,1.01,0.31,-3.18,-0.82,-0.23
0.0,1.0,0.32,-3.48,-0.9,-0.41
0.01,1.0,0.3,-3.37,-0.92,-0.24
0.01,1.0,0.31,-3.3,-1.13,-0.27
0.01,1.0,0.31,-2.95,-0.99,-0.26
0.0,0.99,0.32,-2.64,-0.95,-0.12
0.01,0.99,0.32,-2.49,-0.79,0.11
0.01,1.0,0.31,-1.98,-0.79,0.05
0.01,0.99,0.31,-1.76,-0.69,-0.21
0.01,0.99,0.31,-1.44,-1.1,-0.2
0.01,1.0,0.32,-1.5,-0.67,-0.23
0.02,0.99,0.32,-1.19,-0.69,-0.24
0.02,0.99,0.31,-1.04,-0.63,-0.34
0.01,0.99,0.3,-0.73,-0.4,-0.38
0.01,0.99,0.31,-0.53,-0.18,-0.44
0.01,0.99,0.3,-0.02,-0.31,-0.47
0.01,0.99,0.31,0.15,-0.12,-0.37
0.01,0.99,0.31,0.4,-0.05,-0.47
0.0,0.99,0.3,0.37,-0.24,-0.46
0.01,0.99,0.3,0.53,-0.63,-0.56
0.01,1.0,0.3,0.34,-0.6,-0.49
0.0,1.0,0.3,0.21,-1.25,-0.66
