accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.05,0.99,0.37,-1.8,0.73,-0.79
0.05,0.98,0.37,-1.82,0.64,-0.92
0.04,0.98,0.36,-1.69,0.67,-0.89
0.04,0.98,0.37,-1.6,0.5,-0.99
0.04,0.99,0.37,-1.65,0.56,-1.11
0.04,0.99,0.37,-1.71,0.26,-1.07
0.04,0.99,0.38,-1.5,0.32,-1.15
0.04,0.99,0.37,-1.63,0.03,-1.28
0.04,0.98,0.37,-1.5,0.12,-1.18
0.04,0.99,0.37,-1.21,0.11,-1.28
0.04,0.98,0.38,-1.19,-0.02,-1.33
0.04,0.98,0.36,-1.04,0.11,-1.18
0.04,0.99,0.37,-0.67,-0.06,-1.08
0.04,0.99,0.36,-0.67,-0.09,-1.24
0.04,0.99,0.37,-0.75,-0.18,-1.05
0.04,0.99,0.38,-0.75,-0.35,-1.16
0.04,0.99,0.37,-0.87,-0.47,-1.11
0.04,0.98,0.37,-0.81,-0.43,-1.47
0.04,0.99,0.37,-1.1,-0.44,-1.11
0.04,0.99,0.37,-1.07,-0.52,-1.25
0.04,0.99,0.36,-1.1,-0.75,-1.44
0.04,0.99,0.36,-1.07,-1.04,-1.5
0.04,0.98,0.36,-1.15,-0.82,-1.6
0.04,0.99,0.36,-1.25,-0.79,-1.5
0.05,0.99,0.36,-1.56,-0.53,-1.51
0.05,0.99,0.36,-1.5,-0.55,-1.42
0.05,0.99,0.36,-1.69,-0.4,-1.22
0.04,0.99,0.36,-1.73,-0.24,-1.08
0.04,1.0,0.36,-1.98,-0.46,-1.05
0.05,0.99,0.36,-2.27,-0.29,-0.95
0.05,0.99,0.36,-2.6,-0.4,-0.85
0.04,0.99,0.36,-2.78,-0.15,-0.89
0.04,0.99,0.35,-2.75,-0.2,-0.84
0.04,0.98,0.35,-2.85,-0.27,-0.81
0.04,0.99,0.36,-2.92,-0.11,-0.85
0.05,0.99,0.35,-2.78,-0.32,-0.96
0.04,0.98,0.37,-2.63,-0.32,-0.75
0.04,0.98,0.37,-2.6,-0.53,-0.92
0.04,0.98,0.36,-2.44,-0.64,-0.99
0.04,0.98,0.36,-2.35,-0.87,-1.05
0.04,0.98,0.37,-2.38,-0.92,-1.15
0.04,0.99,0.36,-2.0,-0.64,-1.44
0.04,0.98,0.37,-1.97,-0.66,-1.48
0.04,0.99,0.36,-2.05,-0.5,-1.39
