accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.04,1.0,0.32,-2.46,-1.68,0.06
0.04,0.99,0.31,-2.52,-1.89,-0.2
0.03,0.99,0.31,-2.44,-2.09,-0.61
0.05,0.99,0.31,-2.58,-1.36,-0.35
0.04,0.99,0.31,-2.17,-1.18,-0.46
0.05,1.0,0.31,-2.06,-1.13,-0.32
0.05,1.0,0.3,-1.63,-0.63,-0.35
0.05,0.99,0.31,-1.33,-0.35,0.15
0.05,1.0,0.31,-0.79,0.05,0.14
0.05,1.0,0.31,-0.84,0.24,0.32
0.05,1.0,0.32,-1.07,0.4,0.27
0.05,1.0,0.32,-1.16,0.17,0.29
0.04,1.0,0.32,-1.51,0.4,0.05
0.04,1.0,0.32,-1.59,0.24,0.14
0.04,1.0,0.32,-1.98,-0.03,-0.03
0.04,0.99,0.32,-2.11,-0.08,-0.05
0.05,0.99,0.31,-2.05,0.2,0.14
0.05,1.0,0.31,-2.17,0.17,0.11
0.05,1.0,0.31,-2.08,0.18,0.34
0.04,0.99,0.32,-2.21,0.11,0.44
0.05,0.99,0.32,-1.92,0.29,0.38
0.04,0.99,0.32,-2.05,0.05,0.52
0.04,0.99,0.33,-2.2,-0.32,0.49
0.05,0.99,0.33,-2.52,-0.47,0.35
0.05,1.0,0.33,-2.7,-0.46,0.4
0.05,0.99,0.32,-2.82,-0.75,0.27
0.05,0.99,0.33,-2.89,-0.6,0.38
0.05,1.0,0.32,-2.6,-0.55,0.29
0.05,0.99,0.32,-2.23,-0.41,0.41
0.06,0.99,0.32,-1.91,-0.58,0.34
0.05,0.99,0.32,-1.76,-0.41,0.27
0.06,0.98,0.31,-1.22,-0.47,0.26
0.05,0.99,0.32,-0.98,-0.03,-0.02
0.05,0.98,0.32,-0.84,0.06,-0.11
0.06,0.98,0.33,-0.73,0.14,-0.34
0.05,0.98,0.32,-0.63,0.23,-0.6
0.05,0.98,0.32,-0.61,0.29,-0.75
0.05,0.98,0.32,-0.58,0.02,-0.96
0.05,0.98,0.32,-0.67,-0.08,-1.01
0.05,0.99,0.32,-0.92,0.18,-0.99
0.05,0.99,0.32,-1.02,0.09,-1.07
0.05,0.99,0.31,-1.22,0.02,-0.72
0.05,1.0,0.32,-1.33,-0.12,-0.58
0.04,1.0,0.32,-1.53,-0.12,-0.27
0.05,1.0,0.33,-1.68,-0.49,-0.03
0.04,0.99,0.32,-2.21,-0.73,0.15
0.04,0.99,0.33,-2.63,-1.31,0.21
0.04,0.99,0.33,-3.33,-1.71,0.12
0.05,0.99,0.33,-3.39,-2.18,-0.06
0.04,0.99,0.32,-3.73,-2.44,-0.06
0.05,0.99,0.32,-3.89,-2.63,-0.14
0.05,0.98,0.32,-3.85,-2.32,-0.18
0.06,0.98,0.32,-3.51,-2.08,-0.37
0.06,0.98,0.31,-3.44,-1.66,-0.61
0.06,0.98,0.31,-3.04,-1.36,-0.81
0.06,0.98,0.31,-2.58,-1.01,-1.01
0.06,0.98,0.31,-2.14,-0.27,-0.93
0.06,0.98,0.31,-1.82,0.02,-1.21
0.06,0.98,0.31,-1.53,0.27,-1.08
0.05,0.99,0.31,-1.74,0.31,-1.3
0.05,0.98,0.31,-1.62,0.32,-1.31
0.05,0.98,0.32,-1.77,0.56,-1.34
0.05,0.99,0.32,-1.63,0.67,-1.16
0.05,1.0,0.31,-1.97,0.78,-1.37
0.05,1.0,0.32,-2.05,0.6,-1.27
0.05,1.0,0.32,-2.0,0.6,-1.19
0.05,1.0,0.32,-2.27,0.23,-1.08
0.05,1.0,0.32,-2.32,-0.12,-0.87
0.05,1.0,0.32,-2.37,-0.34,-0.75
0.05,1.0,0.33,-2.64,-0.87,-1.07
0.04,1.0,0.34,-2.9,-1.16,-1.18
0.05,1.0,0.33,-3.11,-1.4,-1.08
0.06,0.99,0.33,-3.05,-1.54,-1.25
0.06,0.99,0.32,-3.07,-1.76,-1.16
0.06,0.99,0.32,-2.58,-1.74,-1.11
0.05,0.99,0.32,-2.53,-1.65,-1.1
0.05,1.0,0.32,-2.35,-1.82,-1.19
0.05,0.99,0.32,-2.11,-1.88,-1.45
0.05,0.99,0.31,-1.66,-1.89,-1.45
0.04,0.99,0.32,-1.33,-1.86,-1.47
0.04,0.99,0.32,-1.16,-1.65,-1.4
0.04,0.99,0.32,-0.84,-1.74,-1.56
0.05,0.99,0.32,-0.38,-1.62,-1.65
0.05,0.99,0.32,-0.11,-1.33,-1.6
0.05,0.99,0.31,0.05,-1.22,-1.73
0.04,0.99,0.31,0.21,-1.18,-1.83
0.04,0.99,0.31,0.53,-1.13,-1.82
0.05,1.0,0.31,0.58,-1.01,-1.82
0.04,1.0,0.31,0.18,-1.15,-1.59
0.04,1.0,0.31,-0.24,-1.39,-1.66
0.04,1.0,0.32,-0.47,-1.45,-1.37
0.04,1.01,0.32,-1.05,-1.73,-1.13
0.04,1.01,0.31,-1.51,-2.11,-0.95
0.05,1.01,0.32,-1.83,-2.35,-0.87
0.03,1.0,0.32,-2.5,-2.66,-0.49
0.04,1.0,0.32,-2.81,-3.07,-0.29
0.04,1.01,0.32,-3.59,-3.25,-0.12
0.04,1.01,0.32,-3.89,-3.56,0.27
0.04,1.01,0.32,-3.89,-3.51,0.05
0.04,1.01,0.32,-3.95,-3.34,0.41
0.05,1.0,0.3,-3.77,-3.15,0.5
0.05,1.0,0.3,-3.6,-2.73,0.37
0.05,0.99,0.31,-3.39,-2.6,0.35
0.04,0.99,0.3,-3.13,-2.46,0.27
0.04,0.99,0.32,-3.13,-2.2,-0.02
0.05,1.0,0.31,-2.82,-1.91,0.03
0.04,0.99,0.31,-2.46,-2.08,-0.03
0.04,1.0,0.32,-2.14,-2.14,0.31
0.04,0.99,0.32,-2.0,-2.31,0.41
0.04,1.0,0.32,-1.88,-2.66,0.56
0.05,1.0,0.32,-1.98,-2.79,0.82
0.04,1.0,0.32,-2.17,-3.13,0.84
0.05,1.0,0.32,-2.09,-3.36,0.99
0.05,1.0,0.33,-2.17,-3.62,0.89
0.05,1.0,0.32,-2.37,-4.15,1.04
0.06,1.01,0.32,-2.46,-4.53,1.08
0.06,1.0,0.31,-2.6,-5.07,0.98
0.07,1.01,0.33,-2.9,-5.24,0.75
0.06,1.01,0.33,-3.19,-5.6,0.66
0.08,1.01,0.32,-3.4,-6.23,0.64
0.08,1.01,0.32,-3.6,-6.76,0.49
0.09,1.02,0.33,-3.73,-7.21,0.46
0.09,1.02,0.32,-4.02,-7.37,0.43
0.1,1.02,0.32,-4.05,-7.5,0.72
0.1,1.02,0.32,-4.29,-7.44,0.46
0.11,1.01,0.33,-4.24,-7.4,0.2
0.11,1.01,0.33,-4.4,-7.65,-0.21
0.11,1.01,0.33,-4.89,-7.8,-0.41
0.12,1.0,0.33,-4.96,-8.02,-0.47
0.14,1.0,0.32,-4.9,-7.62,-1.05
0.14,1.0,0.32,-4.82,-7.24,-1.54
0.14,1.0,0.33,-4.5,-7.21,-2.41
0.13,0.99,0.33,-4.34,-6.12,-2.87
0.13,0.99,0.33,-4.43,-6.56,-4.89
0.13,0.99,0.34,-3.4,-7.1,-7.51
0.13,1.0,0.34,-2.9,-6.84,-9.92
0.13,1.0,0.35,-2.5,-6.85,-12.35
0.13,1.01,0.35,-1.94,-7.94,-14.82
0.11,1.03,0.37,-1.62,-9.47,-17.44
0.11,1.03,0.38,-1.56,-10.84,-19.91
0.1,1.04,0.38,-2.0,-12.31,-22.27
0.09,1.08,0.39,-2.7,-13.53,-24.35
0.08,1.11,0.39,-3.47,-14.95,-25.76
0.07,1.14,0.38,-4.23,-16.05,-26.41
0.06,1.18,0.38,-5.36,-15.63,-26.98
0.04,1.21,0.38,-6.85,-16.32,-27.6
0.01,1.23,0.38,-6.85,-17.5,-27.88
-0.01,1.26,0.36,-5.74,-19.05,-28.11
-0.03,1.29,0.35,-4.23,-19.69,-29.22
-0.04,1.31,0.34,-2.5,-19.95,-30.63
-0.05,1.36,0.35,-0.38,-20.08,-32.61
-0.07,1.38,0.37,1.37,-20.98,-34.55
-0.09,1.4,0.38,3.56,-22.84,-36.61
-0.12,1.42,0.34,6.84,-22.69,-39.86
-0.15,1.44,0.29,12.18,-21.74,-43.11
-0.17,1.5,0.28,18.44,-21.33,-45.47
-0.15,1.55,0.29,25.18,-22.52,-46.92
-0.21,1.6,0.3,30.98,-22.17,-49.54
