accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.05,0.98,0.38,-1.54,-0.11,-1.02
0.05,0.99,0.38,-1.6,-0.37,-1.05
0.05,0.99,0.38,-1.47,-0.26,-0.93
0.04,0.98,0.38,-1.74,-0.56,-1.1
0.05,0.98,0.38,-1.66,-0.67,-0.95
0.05,0.99,0.38,-1.45,-0.6,-0.95
0.05,0.99,0.37,-1.45,-0.44,-0.87
0.04,0.98,0.37,-1.59,-0.61,-1.21
0.05,0.99,0.37,-1.42,-0.75,-0.98
0.05,0.99,0.37,-1.5,-0.7,-0.84
0.04,0.99,0.37,-1.02,-0.92,-0.63
0.04,0.99,0.37,-0.73,-0.73,-0.52
0.04,0.99,0.37,-0.06,-1.28,-0.44
0.04,0.99,0.37,0.56,-1.62,-0.5
0.04,0.99,0.38,0.38,-1.68,-0.52
0.04,1.0,0.37,-0.14,-2.17,-0.41
0.04,0.99,0.38,-0.7,-2.02,-0.38
0.04,0.99,0.37,-1.08,-2.24,-0.44
0.04,0.99,0.36,-1.6,-2.35,-0.5
0.05,0.99,0.37,-2.02,-2.06,-0.67
0.05,0.99,0.37,-2.2,-1.88,-0.38
0.05,0.99,0.36,-2.32,-1.88,-0.27
0.05,0.98,0.36,-2.38,-1.68,-0.12
0.05,1.0,0.36,-2.17,-1.42,0.05
0.04,0.99,0.36,-1.83,-1.34,0.03
0.05,0.99,0.36,-1.85,-0.85,0.23
0.05,0.99,0.36,-1.37,-0.56,0.41
0.04,0.98,0.36,-1.31,-0.38,-0.05
0.04,0.98,0.37,-1.18,-0.34,-0.15
0.05,0.98,0.36,-1.08,-0.55,-0.32
0.05,0.98,0.36,-1.15,-0.47,-0.4
0.05,0.97,0.36,-1.44,-0.37,-0.63
0.05,0.98,0.36,-1.34,-0.31,-0.58
0.05,0.98,0.36,-1.62,-0.43,-0.43
0.05,0.98,0.37,-1.89,-0.52,-0.4
0.05,0.98,0.38,-2.18,-0.5,-0.52
0.05,0.99,0.36,-2.37,-0.5,-0.08
0.05,0.98,0.37,-2.63,-0.76,-0.24
0.05,0.98,0.37,-2.98,-0.61,-0.14
0.04,0.98,0.36,-3.16,-0.53,-0.03
0.05,0.98,0.37,-3.05,-0.41,-0.14
0.05,0.97,0.36,-2.95,-0.29,-0.46
0.06,0.98,0.36,-2.73,-0.09,-0.56
0.04,0.97,0.36,-2.43,-0.11,-0.63
0.05,0.97,0.36,-2.41,0.03,-1.24
0.05,0.97,0.37,-2.06,0.12,-1.44
0.04,0.97,0.36,-2.21,0.23,-1.65
0.05,0.98,0.36,-1.98,0.24,-1.65
0.05,0.98,0.37,-1.86,0.5,-1.85
0.04,0.97,0.37,-2.02,0.58,-1.88
0.05,0.97,0.37,-2.24,0.4,-2.0
0.04,0.98,0.36,-2.52,0.41,-1.88
0.04,0.98,0.36,-2.92,0.27,-2.03
0.04,0.98,0.37,-2.95,0.26,-1.92
0.04,0.98,0.37,-3.1,-0.15,-2.08
0.04,0.98,0.38,-3.21,-0.11,-1.95
0.04,0.98,0.37,-3.44,-0.37,-1.94
0.04,0.98,0.37,-3.51,-0.55,-1.85
0.04,0.98,0.37,-3.63,-0.73,-1.69
0.04,0.99,0.37,-4.09,-0.92,-1.73
0.04,0.99,0.38,-4.26,-1.15,-1.69
0.03,0.99,0.38,-4.69,-1.1,-1.39
0.04,1.0,0.39,-4.93,-1.27,-1.19
0.04,1.0,0.39,-5.05,-1.21,-0.82
0.04,1.0,0.38,-5.01,-1.39,-0.61
0.04,1.0,0.38,-4.87,-1.69,-0.55
0.04,1.0,0.39,-4.6,-1.95,-0.06
0.03,1.0,0.4,-4.76,-2.26,0.37
0.04,1.0,0.39,-4.82,-2.12,1.04
0.04,1.01,0.39,-4.53,-2.05,2.27
0.05,1.02,0.37,-3.76,-2.35,3.89
0.03,1.0,0.38,-3.39,-1.82,3.89
0.02,0.98,0.38,-3.6,-0.96,3.98
0.02,0.99,0.38,-4.03,0.24,3.74
0.01,0.98,0.37,-3.65,1.19,3.66
0.0,0.96,0.37,-3.27,2.72,3.27
-0.01,0.95,0.37,-2.79,4.4,2.79
-0.03,0.93,0.37,-2.21,6.23,1.92
-0.05,0.91,0.38,-1.62,7.95,0.92
-0.05,0.89,0.39,-0.72,9.27,-0.26
-0.06,0.88,0.39,1.33,10.73,-1.54
-0.08,0.86,0.4,3.15,12.2,-3.16
-0.11,0.85,0.4,5.28,13.48,-4.79
-0.14,0.84,0.39,7.24,14.87,-6.85
-0.16,0.84,0.39,9.71,16.26,-8.92
-0.19,0.85,0.39,12.43,17.63,-11.02
-0.21,0.88,0.38,14.81,18.96,-12.49
-0.23,0.9,0.37,17.04,20.37,-13.34
-0.25,0.92,0.37,18.78,21.45,-13.63
-0.29,0.94,0.39,19.18,21.69,-14.14
-0.33,0.96,0.38,20.14,22.93,-14.2
-0.35,0.99,0.34,22.18,24.85,-13.01
-0.37,1.02,0.37,23.15,25.68,-9.92
-0.45,1.01,0.38,23.48,26.96,-6.92
-0.47,1.02,0.36,24.03,26.81,-3.3
-0.52,1.05,0.4,23.6,24.49,-0.21
-0.58,1.04,0.42,22.0,21.01,2.41
-0.57,1.06,0.42,18.78,18.29,4.61
-0.57,1.07,0.42,13.48,15.36,6.89
-0.57,1.1,0.46,9.07,10.81,10.58
-0.61,1.09,0.42,4.78,7.16,13.4
-0.62,1.09,0.42,0.17,4.44,15.28
-0.62,1.09,0.39,-4.5,3.59,16.89
-0.62,1.1,0.37,-8.29,4.21,19.1
-0.62,1.09,0.34,-10.38,6.15,20.6
-0.62,1.08,0.32,-11.45,8.85,21.82
-0.62,1.07,0.31,-11.31,12.46,22.61
-0.62,1.06,0.29,-10.46,17.08,22.49
-0.62,1.03,0.28,-8.55,22.67,21.8
-0.62,1.04,0.28,-6.0,29.15,21.28
-0.62,1.02,0.3,-2.99,35.05,20.9
-0.62,1.03,0.32,-0.47,40.9,20.17
-0.61,1.03,0.34,0.58,46.64,19.07
-0.58,1.03,0.37,1.3,52.61,20.38
-0.59,1.03,0.42,1.54,57.02,19.13
-0.6,1.05,0.43,1.13,62.27,16.17
-0.57,1.06,0.46,0.2,68.38,14.78
-0.53,1.07,0.49,-0.84,73.66,14.23
-0.53,1.06,0.53,-1.11,77.44,14.08
-0.51,1.05,0.54,-1.8,80.69,13.45
-0.5,1.05,0.57,-2.69,84.4,12.35
-0.46,1.04,0.58,-3.31,88.37,11.11
-0.45,1.05,0.67,-3.02,91.13,10.38
-0.44,1.02,0.61,-0.89,94.61,9.51
-0.38,1.05,0.63,1.01,97.76,9.3
-0.36,1.04,0.66,2.72,100.66,9.44
-0.33,1.02,0.68,4.44,103.24,8.63
-0.3,1.0,0.69,5.44,105.1,7.68
-0.28,1.0,0.7,6.34,107.18,6.6
-0.25,0.99,0.71,7.45,109.63,5.33
-0.22,0.98,0.71,8.79,111.91,3.86
-0.19,0.97,0.71,10.5,114.23,2.63
-0.16,0.96,0.71,11.51,116.9,0.92
-0.14,0.96,0.71,11.98,119.98,-1.24
-0.1,0.96,0.71,11.86,123.11,-2.82
-0.07,0.95,0.69,11.54,126.03,-4.17
-0.04,0.96,0.7,10.95,129.74,-5.73
-0.02,0.95,0.69,10.29,133.25,-7.25
0.01,0.94,0.68,9.1,136.79,-8.61
0.03,0.94,0.68,8.15,140.26,-9.82
0.08,0.94,0.65,7.22,143.6,-10.17
0.07,0.92,0.68,5.48,146.89,-11.62
0.09,0.9,0.64,5.68,151.02,-13.01
0.1,0.89,0.64,7.18,154.64,-14.6
0.12,0.88,0.62,8.96,158.75,-15.94
0.14,0.89,0.61,10.63,162.69,-16.6
0.17,0.89,0.63,11.83,166.43,-16.84
0.18,0.88,0.63,12.93,169.01,-17.25
0.18,0.88,0.64,13.89,171.65,-18.02
0.18,0.89,0.66,14.34,173.27,-18.56
0.19,0.9,0.67,15.11,174.12,-18.63
0.2,0.9,0.67,15.68,174.46,-18.53
0.22,0.91,0.69,15.59,173.79,-18.11
0.23,0.92,0.71,15.22,172.78,-18.06
0.22,0.92,0.7,15.07,171.88,-18.53
0.24,0.93,0.69,14.96,171.1,-18.87
0.24,0.94,0.7,14.85,169.8,-19.02
0.25,0.95,0.68,14.95,168.52,-19.11
0.27,0.95,0.69,14.89,166.85,-19.3
0.28,0.96,0.69,14.73,164.9,-19.24
0.29,0.97,0.68,14.89,163.01,-18.87
0.29,0.99,0.68,14.67,160.27,-18.27
0.31,1.0,0.67,14.41,157.79,-17.11
0.32,1.02,0.66,13.3,155.28,-16.15
0.34,1.04,0.65,12.32,152.55,-14.35
0.36,1.05,0.64,10.93,149.69,-12.24
0.37,1.06,0.63,9.66,146.82,-10.0
0.39,1.07,0.62,8.32,144.21,-7.77
0.4,1.07,0.6,6.7,141.62,-5.4
0.41,1.07,0.59,5.1,138.52,-3.07
0.42,1.06,0.57,3.51,135.8,-1.07
0.44,1.07,0.57,2.06,132.43,1.5
0.45,1.06,0.56,0.17,128.95,3.66
0.45,1.06,0.54,-1.27,126.09,5.5
0.47,1.06,0.52,-2.31,122.81,7.71
0.49,1.06,0.5,-3.11,119.47,9.86
0.5,1.05,0.48,-3.62,116.41,11.76
0.51,1.04,0.49,-3.98,113.42,13.85
0.53,1.04,0.47,-4.41,110.38,15.76
0.54,1.03,0.46,-4.89,107.24,17.83
0.56,1.03,0.45,-5.66,103.62,19.77
0.55,1.02,0.43,-6.35,100.93,20.75
0.56,1.01,0.41,-6.32,97.79,21.63
0.57,1.01,0.39,-6.08,95.34,22.7
0.58,1.0,0.37,-5.68,93.04,23.16
0.59,0.99,0.35,-4.82,90.96,23.16
0.59,0.98,0.32,-3.68,88.89,23.01
0.6,0.97,0.31,-1.95,86.89,22.38
0.6,0.95,0.3,0.06,84.92,21.79
0.6,0.94,0.29,2.46,82.87,20.76
0.6,0.94,0.27,4.92,80.37,19.6
0.61,0.94,0.27,7.39,77.4,18.47
0.62,0.94,0.26,9.95,74.67,17.15
0.61,0.94,0.26,12.52,71.63,15.88
0.63,0.94,0.25,15.15,67.69,14.49
0.63,0.95,0.24,17.68,64.21,13.05
0.63,0.95,0.23,20.09,60.5,11.65
0.64,0.96,0.23,22.12,56.75,9.83
0.64,0.97,0.22,24.26,52.72,8.29
0.65,0.98,0.22,26.27,48.67,7.04
0.65,0.99,0.22,27.66,44.37,6.23
0.65,1.0,0.22,28.92,39.8,5.71
0.65,1.02,0.22,29.69,34.75,5.47
0.65,1.03,0.23,30.12,29.59,5.86
0.64,1.05,0.24,29.86,23.91,6.18
0.65,1.05,0.24,29.33,17.86,7.53
0.64,1.05,0.25,28.27,11.44,9.28
0.64,1.05,0.25,27.59,4.85,11.34
0.62,1.05,0.27,26.06,-1.92,13.25
0.61,1.04,0.27,24.55,-9.02,15.01
0.59,1.03,0.27,22.44,-16.34,16.2
0.58,1.02,0.28,20.18,-23.74,17.69
0.58,1.0,0.28,17.85,-31.1,18.69
0.57,0.99,0.29,14.98,-38.31,19.42
0.57,0.98,0.28,12.4,-45.25,20.23
0.57,0.97,0.27,9.8,-51.39,20.85
0.57,0.97,0.31,6.14,-58.81,21.33
0.54,0.94,0.26,3.68,-63.97,20.93
0.54,0.93,0.24,1.8,-68.87,20.14
0.54,0.92,0.24,0.56,-72.84,19.56
0.54,0.91,0.24,-0.27,-76.31,18.63
0.53,0.89,0.22,-0.84,-79.42,17.31
0.52,0.87,0.22,-0.49,-82.26,15.39
0.51,0.86,0.21,0.11,-84.67,13.08
0.5,0.85,0.21,1.16,-86.27,10.12
0.48,0.84,0.21,3.21,-87.63,6.96
0.48,0.83,0.19,5.45,-88.52,4.11
0.47,0.84,0.2,7.77,-89.63,0.95
0.45,0.83,0.19,10.37,-90.43,-2.52
0.44,0.83,0.19,12.99,-90.72,-5.95
0.46,0.84,0.18,15.08,-92.03,-8.52
0.42,0.84,0.21,16.75,-92.72,-11.95
0.39,0.85,0.18,18.81,-93.4,-15.42
0.39,0.86,0.19,20.67,-93.89,-18.53
0.38,0.88,0.19,22.12,-94.63,-21.37
0.36,0.89,0.21,23.37,-95.47,-23.74
0.34,0.91,0.22,24.15,-97.37,-25.44
0.32,0.93,0.21,24.73,-99.1,-26.93
0.31,0.94,0.22,24.44,-100.4,-28.11
0.3,0.97,0.25,23.69,-103.71,-28.14
0.27,0.98,0.26,22.53,-106.75,-28.55
0.27,1.0,0.25,20.98,-109.05,-28.08
0.22,1.0,0.28,19.04,-112.99,-27.71
0.22,1.02,0.28,16.79,-116.44,-26.66
0.21,1.04,0.3,14.18,-120.61,-25.15
0.2,1.06,0.3,11.08,-124.85,-22.81
0.19,1.07,0.31,7.51,-128.98,-20.2
0.18,1.08,0.3,4.06,-132.93,-16.98
0.18,1.08,0.3,-0.17,-137.25,-13.83
0.18,1.1,0.32,-4.5,-141.6,-9.94
0.17,1.1,0.32,-8.96,-145.85,-6.0
0.17,1.11,0.32,-13.91,-149.54,-2.18
0.18,1.11,0.32,-19.59,-153.31,1.94
0.18,1.1,0.33,-25.4,-156.24,5.62
0.18,1.09,0.33,-30.89,-158.67,8.66
0.18,1.08,0.32,-35.82,-160.49,11.22
0.17,1.07,0.31,-40.66,-161.79,13.31
0.17,1.04,0.32,-44.18,-162.38,14.67
0.18,1.02,0.31,-46.76,-162.03,15.22
0.18,1.0,0.29,-48.12,-160.32,14.96
0.16,0.97,0.29,-48.08,-157.98,13.37
0.14,0.94,0.28,-46.21,-154.53,10.27
0.13,0.92,0.27,-42.95,-150.75,6.27
0.12,0.9,0.27,-38.58,-146.0,1.98
0.11,0.89,0.27,-33.11,-141.66,-2.49
0.11,0.9,0.28,-26.96,-136.37,-6.92
0.09,0.91,0.29,-21.18,-131.76,-10.82
0.08,0.93,0.3,-14.85,-127.16,-14.58
0.06,0.93,0.31,-9.21,-123.13,-17.66
0.05,0.96,0.33,-4.23,-119.73,-20.35
0.03,0.97,0.35,0.35,-116.92,-22.31
0.02,0.98,0.35,4.66,-114.55,-24.02
-0.0,1.0,0.36,8.12,-113.04,-25.05
-0.02,1.02,0.37,11.07,-112.41,-25.56
-0.03,1.05,0.38,13.02,-111.45,-25.15
-0.04,1.07,0.38,13.66,-111.36,-24.55
-0.05,1.09,0.38,13.37,-109.21,-23.86
-0.06,1.09,0.37,12.76,-109.18,-22.85
-0.07,1.1,0.36,11.92,-108.08,-21.91
-0.08,1.09,0.34,10.43,-106.24,-21.31
-0.09,1.12,0.37,9.02,-104.38,-18.95
-0.1,1.13,0.36,9.18,-104.23,-16.61
-0.12,1.12,0.34,8.52,-102.61,-13.74
-0.1,1.15,0.35,6.84,-101.13,-11.08
-0.11,1.16,0.36,4.37,-98.99,-8.37
-0.11,1.16,0.35,2.66,-96.56,-5.66
-0.12,1.16,0.35,1.01,-94.44,-2.61
-0.12,1.16,0.36,-0.66,-92.56,0.78
-0.13,1.16,0.37,-2.4,-91.36,4.09
-0.14,1.16,0.4,-4.29,-90.58,7.36
-0.14,1.16,0.42,-6.27,-90.17,10.2
-0.14,1.15,0.42,-8.32,-89.6,13.39
-0.14,1.15,0.43,-10.52,-88.99,16.67
-0.14,1.14,0.43,-12.92,-87.94,19.62
-0.15,1.12,0.44,-14.72,-87.53,22.08
-0.16,1.1,0.45,-15.82,-86.76,23.47
-0.16,1.07,0.45,-15.76,-85.86,24.69
-0.17,1.05,0.44,-14.56,-84.95,25.69
-0.18,1.04,0.43,-12.5,-84.08,25.13
-0.18,1.03,0.42,-9.98,-82.64,24.38
-0.18,1.02,0.41,-7.57,-80.46,23.76
-0.18,1.0,0.41,-5.15,-78.56,23.39
-0.17,1.0,0.39,-2.0,-76.81,22.81
-0.18,1.0,0.39,0.98,-74.72,22.02
-0.19,1.0,0.39,3.54,-72.64,21.15
-0.19,1.01,0.37,5.24,-70.26,20.63
-0.19,1.03,0.37,6.4,-67.92,20.58
-0.17,1.05,0.36,6.85,-65.22,20.98
-0.17,1.06,0.35,5.62,-62.11,21.34
-0.18,1.07,0.37,4.27,-59.22,22.26
-0.18,1.07,0.35,2.75,-56.63,23.08
-0.18,1.07,0.35,1.69,-53.97,24.32
-0.19,1.07,0.35,0.87,-51.39,25.51
-0.18,1.07,0.36,-0.17,-48.72,27.07
-0.19,1.06,0.36,-1.3,-46.53,28.64
-0.19,1.06,0.38,-2.81,-44.47,29.63
-0.2,1.05,0.38,-3.88,-42.41,30.55
-0.19,1.05,0.39,-5.47,-40.43,31.53
-0.2,1.05,0.4,-7.22,-38.46,32.82
-0.2,1.06,0.41,-8.93,-36.5,34.14
-0.19,1.04,0.41,-10.43,-35.1,35.4
-0.19,1.04,0.43,-12.06,-34.03,36.5
-0.2,1.03,0.44,-13.74,-33.53,37.62
-0.2,1.01,0.43,-15.86,-33.08,38.27
-0.19,1.01,0.44,-17.76,-32.58,39.08
-0.19,1.0,0.44,-19.77,-32.27,39.47
-0.2,0.99,0.44,-21.33,-31.05,39.6
-0.2,0.97,0.44,-22.46,-30.32,38.99
-0.2,0.96,0.43,-22.78,-29.36,38.08
-0.19,0.95,0.42,-22.72,-28.29,36.89
-0.18,0.96,0.43,-22.41,-26.78,36.38
-0.18,0.96,0.42,-22.6,-24.89,35.44
-0.17,0.96,0.42,-22.49,-23.18,34.75
-0.18,0.97,0.42,-22.05,-21.36,34.15
-0.18,0.97,0.42,-21.39,-19.89,33.69
-0.17,0.97,0.42,-20.78,-18.4,33.54
-0.16,0.98,0.43,-20.63,-16.84,33.42
-0.16,0.97,0.44,-20.34,-15.82,33.33
-0.15,0.98,0.44,-20.78,-14.31,33.56
-0.14,0.97,0.45,-21.37,-13.45,33.95
-0.14,0.97,0.45,-21.53,-12.82,34.61
-0.13,0.97,0.46,-22.17,-13.01,35.16
-0.13,0.97,0.46,-22.85,-12.87,35.51
-0.12,0.96,0.48,-24.11,-13.01,35.59
-0.12,0.95,0.48,-25.25,-13.25,35.53
-0.12,0.94,0.48,-25.92,-13.95,35.34
-0.11,0.93,0.47,-25.95,-14.34,35.07
-0.1,0.92,0.47,-26.0,-14.85,34.27
-0.09,0.91,0.46,-25.8,-15.65,33.19
-0.09,0.91,0.46,-25.8,-15.91,32.09
-0.08,0.9,0.46,-25.77,-16.23,30.81
-0.07,0.9,0.44,-25.63,-16.34,29.56
-0.06,0.89,0.43,-25.59,-16.06,27.97
-0.05,0.88,0.42,-24.9,-15.73,26.21
-0.04,0.87,0.42,-24.14,-15.21,24.38
-0.04,0.88,0.41,-23.13,-14.66,22.79
