accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.08,0.98,0.38,-2.49,-0.46,-1.5
0.09,0.98,0.37,-2.47,-0.08,-1.63
0.08,0.98,0.36,-2.21,-0.03,-1.4
0.08,0.98,0.37,-1.98,0.06,-1.63
0.08,0.98,0.37,-1.68,0.15,-1.76
0.08,0.98,0.38,-1.51,0.31,-1.86
0.08,0.98,0.38,-1.25,0.63,-2.05
0.07,0.98,0.37,-1.13,0.53,-2.11
0.07,0.98,0.39,-1.28,0.67,-2.35
0.08,0.99,0.38,-1.3,0.4,-2.05
0.08,0.99,0.38,-1.51,0.35,-2.0
0.07,0.99,0.4,-1.95,-0.03,-2.02
0.08,0.99,0.39,-1.97,-0.41,-1.36
0.08,0.99,0.39,-2.41,-0.93,-1.3
0.07,0.99,0.39,-2.73,-1.25,-1.16
0.08,0.99,0.39,-2.85,-1.33,-0.9
0.08,0.99,0.39,-3.34,-1.33,-0.67
0.07,0.99,0.38,-3.69,-1.76,-0.58
0.08,0.99,0.38,-3.6,-1.6,-0.52
0.09,0.98,0.37,-3.68,-1.31,-0.47
0.08,0.99,0.38,-3.53,-1.04,-0.44
0.08,0.98,0.37,-3.59,-0.5,-0.47
0.09,0.98,0.38,-3.65,-0.08,-0.64
0.08,0.98,0.38,-3.13,0.24,-0.79
0.08,0.98,0.37,-2.87,0.5,-0.99
0.08,0.98,0.38,-2.47,0.69,-1.08
0.08,0.98,0.38,-2.14,0.76,-0.95
0.08,0.97,0.38,-2.03,0.63,-1.19
0.08,0.98,0.38,-2.09,0.61,-1.27
0.07,0.97,0.4,-1.94,0.44,-1.33
0.08,0.97,0.39,-1.83,0.44,-1.51
0.08,0.98,0.4,-2.03,0.18,-1.68
0.07,0.98,0.39,-2.11,-0.26,-1.76
0.07,0.98,0.4,-2.29,-0.66,-1.91
0.07,0.98,0.39,-2.53,-0.84,-1.76
0.07,0.99,0.39,-2.64,-1.18,-1.79
0.08,0.99,0.39,-2.67,-1.36,-2.05
0.07,0.98,0.39,-2.69,-1.42,-1.77
0.07,0.99,0.38,-2.53,-1.25,-1.92
0.07,0.98,0.38,-2.2,-1.16,-2.14
0.08,0.98,0.38,-2.12,-0.67,-2.27
0.07,0.98,0.38,-1.82,-0.53,-2.08
0.07,0.98,0.37,-1.51,-0.17,-2.21
0.08,0.99,0.38,-1.48,0.26,-2.02
0.07,0.99,0.38,-1.5,0.5,-1.94
0.07,0.99,0.37,-1.6,0.75,-1.94
