accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.07,0.98,0.36,-0.87,0.06,-1.19
0.07,0.98,0.36,-0.92,0.06,-1.47
0.07,0.98,0.36,-0.87,0.09,-1.27
0.08,0.99,0.37,-0.9,-0.09,-1.28
0.07,0.99,0.36,-1.24,-0.17,-1.19
0.07,0.99,0.36,-1.63,-0.4,-1.01
0.07,0.99,0.36,-1.85,-0.61,-0.93
0.07,0.99,0.36,-2.31,-0.79,-1.1
0.07,0.99,0.37,-2.61,-0.96,-0.78
0.07,0.99,0.36,-2.82,-1.19,-1.02
0.07,0.98,0.36,-2.95,-1.34,-0.92
0.07,0.99,0.36,-3.07,-1.22,-1.07
0.07,0.98,0.36,-3.01,-1.36,-1.08
0.07,0.98,0.36,-3.02,-1.27,-1.16
0.08,0.99,0.36,-2.96,-1.13,-1.27
0.07,0.98,0.35,-2.76,-1.01,-1.15
0.07,0.98,0.36,-2.66,-0.69,-1.25
0.07,0.98,0.35,-2.84,-0.55,-1.42
0.07,0.98,0.35,-2.34,-0.29,-1.51
0.07,0.98,0.36,-2.23,-0.32,-1.63
0.07,0.98,0.36,-1.98,0.08,-1.63
0.07,0.98,0.37,-1.85,-0.03,-1.79
0.07,0.99,0.37,-1.85,-0.03,-1.82
0.07,0.99,0.36,-1.76,-0.31,-1.8
0.07,0.99,0.36,-1.86,-0.31,-1.82
0.06,0.99,0.37,-2.09,-0.67,-1.77
0.07,0.99,0.37,-2.0,-0.98,-1.82
0.07,0.99,0.37,-2.17,-1.11,-1.73
0.06,0.99,0.37,-2.2,-1.4,-1.62
0.06,0.99,0.36,-2.41,-1.62,-1.62
0.07,0.99,0.37,-2.66,-1.71,-1.4
0.07,1.0,0.37,-2.78,-1.91,-1.47
0.06,0.99,0.37,-2.82,-2.03,-1.42
0.06,1.0,0.36,-3.05,-2.09,-1.3
0.07,1.0,0.36,-3.07,-2.06,-1.25
0.07,0.99,0.36,-3.05,-1.98,-1.18
0.07,0.99,0.37,-2.95,-2.03,-1.19
0.06,0.99,0.35,-2.75,-1.71,-1.27
0.07,0.99,0.37,-2.46,-1.51,-1.1
0.07,0.99,0.36,-2.24,-1.71,-1.19
0.07,0.99,0.36,-2.18,-1.6,-1.13
0.06,0.99,0.36,-2.06,-1.73,-1.1
0.06,0.99,0.36,-2.06,-1.6,-1.04
0.07,0.99,0.36,-1.95,-1.66,-0.92
0.06,1.0,0.36,-2.05,-1.82,-0.92
0.07,0.99,0.36,-2.06,-1.63,-0.7
0.07,0.99,0.35,-1.97,-1.69,-0.73
0.07,0.98,0.35,-2.05,-1.59,-0.69
0.06,0.99,0.35,-2.0,-1.6,-0.9
0.07,0.99,0.36,-1.76,-1.45,-0.87
0.06,0.98,0.35,-1.71,-1.07,-0.93
0.06,0.99,0.35,-1.59,-0.89,-0.82
0.07,0.99,0.36,-1.47,-0.63,-1.02
0.07,0.99,0.35,-1.57,-0.49,-1.07
0.07,1.0,0.35,-1.27,-0.05,-0.81
0.06,0.99,0.35,-1.31,0.09,-0.7
0.07,0.99,0.36,-1.24,0.17,-0.56
0.06,0.99,0.35,-1.5,0.26,-0.52
0.06,0.99,0.36,-1.66,0.15,-0.49
0.05,0.99,0.36,-2.12,0.02,-0.67
0.06,1.0,0.37,-2.38,-0.2,-0.52
0.06,0.99,0.37,-2.69,-0.41,-0.55
0.06,0.99,0.36,-3.21,-0.95,-0.41
0.07,0.99,0.37,-3.34,-1.45,-0.21
0.06,0.99,0.38,-3.73,-1.86,-0.11
0.06,0.98,0.37,-3.83,-1.92,-0.03
0.07,0.98,0.37,-3.85,-2.11,-0.08
0.06,0.98,0.36,-4.0,-2.14,-0.08
0.07,0.98,0.37,-3.94,-2.27,-0.18
0.07,0.98,0.36,-3.66,-2.02,-0.41
0.07,0.97,0.37,-3.31,-1.77,-0.56
0.07,0.98,0.36,-2.82,-1.5,-0.95
0.07,0.98,0.35,-2.64,-1.25,-0.99
0.08,0.98,0.36,-2.4,-0.69,-1.27
0.08,0.98,0.36,-2.17,-0.61,-1.27
0.07,0.98,0.36,-1.82,-0.29,-1.65
0.07,0.98,0.36,-1.65,-0.23,-1.68
0.07,0.98,0.36,-1.33,-0.11,-1.73
0.07,0.98,0.36,-1.08,0.14,-1.76
0.07,0.99,0.36,-0.98,-0.02,-2.17
0.07,0.98,0.37,-1.01,-0.11,-1.92
0.06,0.99,0.36,-1.04,-0.38,-2.02
0.06,0.98,0.37,-1.19,-0.46,-1.89
0.07,0.99,0.36,-1.53,-0.64,-1.95
0.06,0.99,0.37,-1.69,-0.99,-1.89
0.07,0.99,0.37,-1.95,-0.72,-1.79
0.07,1.0,0.36,-2.15,-0.93,-1.51
0.07,0.99,0.36,-2.2,-1.02,-1.45
0.07,0.99,0.36,-2.37,-0.82,-1.33
0.06,1.0,0.36,-2.44,-0.78,-1.18
0.07,1.0,0.36,-2.55,-0.43,-1.02
0.06,0.99,0.35,-2.55,-0.35,-0.92
0.07,0.99,0.35,-2.87,-0.34,-0.81
