accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.09,0.97,0.44,-3.15,-1.05,0.4
0.09,0.97,0.44,-3.02,-0.9,0.2
0.1,0.97,0.44,-2.78,-0.93,0.37
0.1,0.97,0.44,-2.64,-0.9,0.12
0.1,0.97,0.45,-2.58,-0.98,0.08
0.1,0.97,0.44,-2.2,-0.76,-0.23
0.1,0.96,0.44,-2.15,-0.99,-0.26
0.1,0.97,0.45,-1.57,-0.92,-0.55
0.1,0.96,0.44,-1.59,-0.66,-0.76
0.1,0.96,0.44,-0.98,-0.61,-0.99
0.1,0.97,0.43,-0.89,-0.6,-1.13
0.1,0.96,0.44,-0.46,-0.5,-1.1
0.1,0.97,0.43,-0.14,-0.23,-1.22
0.11,0.97,0.43,0.35,-0.27,-1.13
0.1,0.97,0.43,0.72,-0.02,-1.24
0.11,0.97,0.44,0.46,0.17,-1.18
0.1,0.97,0.43,0.55,0.14,-1.15
0.09,0.97,0.44,0.26,-0.08,-1.34
0.1,0.98,0.45,0.05,-0.49,-1.15
0.1,0.97,0.45,-0.61,-0.76,-1.07
0.1,0.97,0.44,-0.69,-0.53,-1.1
0.1,0.98,0.44,-1.01,-0.52,-0.89
0.1,0.98,0.44,-1.37,-0.67,-0.85
0.1,0.97,0.44,-1.57,-1.25,-0.95
0.09,0.97,0.43,-2.03,-1.15,-0.84
0.1,0.97,0.44,-2.37,-1.36,-0.9
0.1,0.97,0.45,-2.73,-1.6,-0.7
0.1,0.97,0.45,-2.76,-1.45,-0.55
0.1,0.98,0.44,-3.04,-1.56,-0.5
0.09,0.97,0.44,-2.98,-1.6,-0.34
0.09,0.97,0.44,-3.01,-1.47,-0.41
0.09,0.98,0.43,-3.21,-1.33,-0.55
0.09,0.97,0.44,-3.15,-1.1,-0.53
0.09,0.97,0.44,-2.9,-1.05,-0.61
0.09,0.97,0.44,-2.61,-0.95,-0.79
0.09,0.97,0.44,-2.37,-0.7,-0.64
0.1,0.98,0.43,-2.0,-0.55,-0.87
0.09,0.97,0.44,-1.66,-0.35,-1.08
0.09,0.97,0.43,-1.24,-0.61,-1.08
0.08,0.97,0.45,-0.96,-0.66,-1.21
0.09,0.97,0.45,-0.92,-0.73,-1.16
0.08,0.97,0.45,-0.7,-0.89,-1.11
0.09,0.98,0.45,-0.47,-0.89,-1.16
0.09,0.98,0.44,-0.43,-1.3,-1.25
0.08,0.98,0.45,-0.55,-1.44,-1.42
0.09,0.98,0.45,-0.46,-1.56,-1.37
0.09,0.98,0.45,-0.55,-1.88,-1.27
0.09,0.98,0.45,-0.44,-1.66,-1.24
0.09,0.98,0.45,-0.44,-1.6,-1.36
0.09,0.98,0.43,-0.53,-1.59,-1.3
0.1,0.98,0.44,-0.31,-1.02,-1.34
0.09,0.98,0.43,-0.23,-0.81,-1.11
0.1,0.98,0.42,0.02,-0.27,-1.27
0.09,0.98,0.42,0.21,0.29,-0.89
0.1,0.98,0.43,0.66,0.75,-1.1
0.09,0.98,0.43,0.6,0.99,-0.93
0.1,0.98,0.42,0.9,1.05,-1.07
0.09,0.98,0.44,0.64,1.13,-0.93
0.09,0.98,0.44,-0.03,0.89,-0.87
0.09,0.98,0.44,-0.15,0.49,-0.66
0.09,0.99,0.44,-0.31,0.37,-0.75
0.09,0.98,0.45,-0.63,0.02,-0.87
0.09,0.97,0.45,-0.81,-0.7,-0.84
0.08,0.98,0.45,-1.02,-1.16,-1.02
0.08,0.97,0.45,-1.27,-1.6,-0.98
0.09,0.97,0.44,-1.4,-2.09,-0.87
0.09,0.97,0.44,-1.19,-2.14,-0.9
0.08,0.97,0.44,-1.33,-2.5,-0.99
0.09,0.97,0.44,-1.33,-2.43,-0.92
0.09,0.97,0.43,-1.16,-2.56,-0.96
0.1,0.97,0.43,-1.18,-2.61,-0.92
0.09,0.97,0.43,-1.15,-2.09,-1.22
0.09,0.97,0.43,-1.05,-1.82,-1.18
0.1,0.98,0.43,-0.87,-1.5,-1.13
0.1,0.97,0.42,-0.61,-1.24,-1.18
0.1,0.98,0.43,-0.61,-1.08,-1.4
0.09,0.97,0.42,-0.61,-0.75,-1.07
0.1,0.97,0.42,-0.34,-0.73,-1.05
0.1,0.97,0.42,-0.61,-0.31,-1.34
0.1,0.96,0.42,-0.55,-0.11,-1.13
0.09,0.97,0.43,-0.66,0.05,-1.3
0.09,0.97,0.43,-0.64,0.14,-1.5
0.09,0.97,0.42,-0.53,0.5,-1.21
0.1,0.98,0.43,-0.56,0.5,-1.36
0.1,0.97,0.42,-0.5,0.89,-1.4
0.1,0.97,0.42,-0.43,0.79,-1.36
0.09,0.97,0.43,-0.35,1.27,-1.37
0.1,0.96,0.42,-0.43,1.44,-1.54
0.09,0.97,0.42,-0.31,1.71,-1.51
0.09,0.97,0.43,-0.41,1.68,-1.6
0.1,0.97,0.42,-0.29,1.56,-1.68
0.09,0.98,0.43,-0.43,1.62,-1.6
0.09,0.98,0.44,-0.76,1.47,-1.28
0.09,0.99,0.44,-1.39,1.31,-1.02
0.09,0.98,0.45,-1.88,0.93,-1.19
0.09,0.98,0.46,-2.52,0.4,-0.85
0.09,0.99,0.46,-3.05,-0.29,-0.69
0.09,0.98,0.45,-3.66,-1.02,-0.58
0.09,0.98,0.46,-3.97,-1.51,-0.73
0.09,0.98,0.46,-4.23,-2.24,-0.53
0.08,0.98,0.45,-4.23,-2.46,-0.79
0.09,0.97,0.45,-4.14,-2.9,-0.89
0.09,0.97,0.45,-4.05,-3.34,-0.93
0.09,0.96,0.45,-3.74,-3.5,-1.19
0.1,0.97,0.45,-3.25,-3.25,-1.08
0.1,0.97,0.44,-2.73,-3.24,-1.25
0.1,0.97,0.44,-2.43,-2.99,-1.53
0.1,0.97,0.44,-1.92,-2.73,-1.56
0.1,0.97,0.45,-1.42,-2.35,-1.8
0.1,0.97,0.43,-1.04,-1.94,-1.83
0.1,0.97,0.43,-0.79,-1.76,-1.97
