accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.04,0.98,0.41,-0.96,-0.81,-0.99
0.04,0.99,0.4,-0.93,-1.13,-0.93
0.04,0.98,0.41,-0.84,-1.42,-1.02
0.04,0.98,0.42,-0.98,-1.74,-1.08
0.04,0.98,0.41,-1.05,-2.0,-1.05
0.05,0.98,0.41,-1.08,-2.14,-1.02
0.05,0.98,0.41,-1.01,-1.92,-1.18
0.05,0.98,0.41,-1.01,-2.18,-1.21
0.05,0.98,0.4,-0.84,-1.89,-1.27
0.05,0.98,0.41,-0.85,-1.94,-1.47
0.05,0.98,0.39,-0.61,-1.63,-1.44
0.05,0.99,0.39,-0.53,-1.59,-1.34
0.05,0.99,0.4,-0.49,-1.45,-1.22
0.04,0.98,0.4,-0.5,-1.37,-1.1
0.05,0.98,0.39,-0.47,-1.21,-1.04
0.04,0.98,0.4,-0.4,-1.16,-1.1
0.05,0.98,0.39,-0.58,-1.19,-0.84
0.05,0.99,0.4,-0.75,-1.11,-1.01
0.05,0.99,0.4,-0.58,-0.84,-0.87
0.05,0.98,0.4,-0.82,-1.01,-0.93
0.05,0.98,0.4,-0.73,-0.87,-1.02
0.05,0.98,0.4,-0.67,-0.78,-1.24
0.05,0.98,0.4,-0.52,-0.7,-1.04
0.05,0.98,0.4,-0.43,-0.79,-1.04
0.05,0.99,0.39,-0.53,-0.78,-1.16
0.04,0.98,0.4,-0.35,-1.05,-0.82
0.05,0.98,0.4,-0.46,-0.73,-0.72
0.04,0.98,0.41,-0.63,-1.1,-0.78
0.05,0.99,0.4,-0.84,-1.05,-0.75
0.05,0.98,0.4,-1.07,-1.27,-0.87
0.05,0.99,0.4,-1.21,-1.25,-0.75
0.05,0.98,0.39,-1.4,-1.31,-0.76
0.05,0.98,0.4,-1.37,-1.24,-0.81
0.05,0.98,0.4,-1.42,-1.25,-0.67
0.05,0.99,0.4,-1.28,-1.22,-0.53
0.05,0.98,0.4,-1.56,-0.9,-0.67
0.05,0.98,0.4,-1.19,-0.67,-0.49
0.05,0.98,0.4,-1.33,-0.52,-0.7
0.04,0.98,0.39,-1.08,-0.26,-0.61
0.05,0.98,0.39,-1.07,-0.02,-0.58
0.05,0.98,0.39,-1.1,0.24,-0.72
0.05,0.99,0.39,-1.02,0.24,-0.73
0.05,0.98,0.4,-1.13,0.27,-0.67
0.05,0.98,0.39,-1.16,0.37,-0.4
0.05,0.99,0.4,-1.36,0.11,-0.63
0.04,0.98,0.4,-1.45,0.11,-0.46
0.05,0.98,0.4,-1.77,0.37,-0.58
0.05,0.98,0.41,-2.02,0.23,-0.5
0.05,0.99,0.41,-2.35,0.14,-0.38
0.04,0.98,0.41,-2.38,-0.11,-0.38
0.04,0.98,0.4,-2.47,0.03,-0.31
0.05,0.98,0.41,-2.31,-0.32,-0.47
0.05,0.98,0.41,-2.21,-0.37,-0.49
0.05,0.98,0.4,-2.18,-0.15,-0.73
0.05,0.98,0.41,-1.91,-0.41,-0.75
0.05,0.97,0.41,-1.74,-0.44,-0.78
0.05,0.98,0.41,-1.62,-0.55,-1.18
0.05,0.98,0.41,-1.34,-0.69,-1.25
0.05,0.98,0.42,-1.11,-0.67,-1.44
0.05,0.98,0.41,-1.07,-0.66,-1.3
0.05,0.98,0.41,-1.07,-0.81,-1.33
0.05,0.98,0.4,-1.02,-0.67,-1.08
0.05,0.98,0.4,-0.95,-0.58,-1.45
0.05,0.98,0.41,-0.79,-0.64,-1.04
0.05,0.98,0.41,-0.81,-0.53,-1.19
0.05,0.98,0.4,-0.95,-0.52,-1.1
0.05,0.99,0.4,-0.55,-0.55,-1.04
0.05,0.98,0.4,-0.61,-0.35,-1.15
0.05,0.98,0.41,-0.55,-0.41,-1.31
0.05,0.98,0.4,-0.5,-0.32,-1.15
0.06,0.99,0.39,-0.37,-0.26,-1.08
0.05,0.99,0.39,-0.56,-0.35,-0.82
0.05,0.99,0.4,-0.52,-0.47,-0.95
0.05,0.98,0.4,-0.78,-0.63,-0.92
0.05,0.99,0.4,-1.05,-0.43,-0.81
0.04,0.98,0.41,-1.44,-0.61,-0.66
0.05,0.98,0.4,-1.83,-0.87,-0.7
0.05,0.99,0.41,-1.98,-0.7,-0.67
0.05,0.98,0.41,-2.32,-0.93,-0.73
0.04,0.99,0.39,-2.41,-0.99,-0.72
0.05,0.99,0.4,-2.55,-0.99,-0.66
0.05,0.98,0.4,-2.46,-0.84,-0.53
0.04,0.98,0.39,-2.44,-0.55,-0.6
0.05,0.97,0.39,-2.26,-0.53,-0.61
0.05,0.98,0.39,-1.86,-0.46,-0.66
0.04,0.98,0.39,-1.51,-0.15,-0.76
0.05,0.98,0.4,-1.5,0.03,-0.95
0.05,0.98,0.38,-1.31,0.09,-1.13
0.04,0.97,0.39,-1.25,0.53,-1.07
0.05,0.98,0.39,-1.07,0.73,-1.16
0.05,0.98,0.39,-1.16,0.93,-1.05
0.04,0.99,0.38,-1.18,0.66,-1.02
0.04,0.99,0.39,-1.45,0.78,-1.01
0.05,0.99,0.38,-1.5,0.69,-0.99
0.05,0.98,0.39,-1.6,0.73,-0.69
0.05,0.98,0.4,-1.89,0.52,-0.78
0.05,0.99,0.39,-2.18,0.32,-0.79
0.04,0.99,0.39,-2.47,0.35,-0.55
0.04,0.99,0.4,-2.72,0.23,-0.58
0.05,0.99,0.39,-3.05,0.4,-0.38
0.05,0.98,0.39,-3.27,0.24,-0.35
0.05,0.99,0.39,-3.19,0.55,-0.4
0.05,0.99,0.39,-3.5,0.61,-0.09
0.05,0.98,0.4,-3.25,0.79,-0.18
0.05,0.98,0.4,-3.53,0.82,-0.2
0.05,0.98,0.39,-3.27,0.98,-0.09
0.05,0.98,0.4,-3.16,0.84,-0.29
0.05,0.98,0.4,-3.15,0.85,-0.5
0.05,0.98,0.4,-2.76,0.87,-0.67
0.05,0.98,0.41,-2.78,0.53,-0.82
0.05,0.98,0.41,-2.63,0.34,-0.98
0.05,0.98,0.4,-2.56,0.26,-1.11
0.05,0.98,0.4,-2.46,0.23,-1.01
0.05,0.99,0.4,-2.43,0.0,-0.92
0.05,0.98,0.4,-2.82,0.06,-1.01
0.06,0.98,0.41,-2.85,-0.18,-0.96
0.05,0.98,0.4,-2.99,-0.06,-0.79
0.06,0.98,0.41,-3.18,-0.06,-0.43
0.05,0.98,0.4,-3.22,-0.29,-0.5
0.06,0.98,0.41,-3.25,0.06,-0.7
0.05,0.97,0.4,-3.3,-0.15,-0.75
0.05,0.97,0.41,-3.15,-0.21,-1.11
0.05,0.98,0.4,-2.93,0.03,-1.19
0.06,0.97,0.41,-2.99,0.17,-1.24
0.05,0.97,0.4,-2.6,0.41,-1.42
0.06,0.98,0.4,-2.31,0.31,-1.4
0.06,0.98,0.4,-2.29,0.5,-1.45
0.05,0.98,0.4,-2.24,0.46,-1.48
0.06,0.98,0.4,-2.52,0.56,-1.57
0.05,0.98,0.41,-2.4,0.38,-1.57
0.05,0.98,0.41,-2.27,0.35,-1.65
0.05,0.98,0.4,-2.27,0.21,-1.6
0.04,0.98,0.4,-2.49,0.27,-1.83
0.04,0.98,0.41,-2.5,0.43,-1.68
0.04,0.98,0.41,-2.34,0.05,-1.82
0.04,0.99,0.41,-2.31,-0.17,-1.69
0.04,0.99,0.41,-2.37,-0.31,-1.66
0.05,0.98,0.41,-2.17,-0.26,-1.79
0.05,0.98,0.41,-2.14,-0.38,-1.59
0.04,0.98,0.42,-1.97,-0.38,-1.86
0.04,0.99,0.41,-1.83,-0.35,-1.68
0.05,0.98,0.4,-2.05,-0.41,-1.66
0.05,0.99,0.41,-2.12,-0.49,-1.65
0.05,0.98,0.41,-2.41,-0.85,-1.59
0.05,0.99,0.41,-2.47,-0.73,-1.63
0.04,0.98,0.4,-2.27,-0.79,-1.76
0.05,0.98,0.41,-2.32,-1.02,-1.69
0.05,0.99,0.4,-2.43,-0.95,-1.83
0.05,0.98,0.41,-2.34,-0.85,-1.66
0.05,0.98,0.4,-2.52,-0.69,-1.65
0.04,0.99,0.4,-2.56,-0.75,-1.83
0.05,0.99,0.4,-2.24,-0.72,-1.47
0.05,0.99,0.41,-2.35,-0.73,-1.63
0.04,0.99,0.41,-2.41,-0.89,-1.53
0.04,0.99,0.41,-2.31,-0.75,-1.54
0.05,0.99,0.41,-2.67,-0.82,-1.42
0.05,0.99,0.41,-2.93,-0.92,-1.36
0.05,0.99,0.4,-2.82,-0.96,-1.24
0.05,0.98,0.4,-2.95,-0.98,-1.08
0.04,0.99,0.4,-3.05,-1.07,-0.99
0.04,0.99,0.41,-2.82,-1.13,-0.9
0.05,0.98,0.4,-2.67,-1.56,-1.15
0.04,0.98,0.41,-2.43,-1.27,-1.28
0.04,0.98,0.4,-2.32,-1.34,-1.33
0.04,0.98,0.4,-2.09,-1.47,-1.74
0.05,0.98,0.4,-1.77,-1.36,-1.94
0.04,0.98,0.39,-1.57,-1.07,-2.09
0.04,0.97,0.39,-1.4,-0.95,-2.14
0.05,0.98,0.4,-1.47,-1.04,-2.37
0.05,0.98,0.39,-1.34,-0.61,-2.29
0.05,0.98,0.39,-1.28,-0.76,-2.03
0.05,0.98,0.4,-1.62,-0.55,-2.24
0.05,0.98,0.39,-1.65,-0.37,-1.94
0.05,0.99,0.39,-1.86,-0.27,-1.86
0.05,0.98,0.39,-2.17,-0.23,-1.62
0.04,0.99,0.39,-2.32,-0.26,-1.5
0.04,0.99,0.38,-2.37,-0.02,-1.71
0.04,0.98,0.39,-2.56,0.14,-1.44
0.04,0.98,0.4,-2.43,0.11,-1.44
0.05,0.97,0.4,-2.67,0.26,-1.5
0.04,0.98,0.39,-2.75,0.24,-1.73
0.04,0.98,0.39,-2.81,0.2,-1.44
0.04,0.98,0.39,-3.01,0.31,-1.54
0.04,0.98,0.39,-2.99,0.31,-1.48
0.04,0.99,0.39,-3.25,0.34,-1.25
0.04,0.98,0.39,-3.19,0.31,-1.45
0.04,0.98,0.39,-3.28,0.26,-1.54
0.04,0.98,0.39,-3.51,0.27,-1.3
0.04,0.98,0.39,-3.44,0.24,-1.8
0.04,0.98,0.39,-3.65,0.37,-1.71
0.04,0.97,0.39,-3.54,0.23,-1.73
0.04,0.98,0.4,-3.36,0.17,-1.98
0.05,0.97,0.39,-3.62,0.5,-1.98
0.05,0.98,0.4,-3.24,0.75,-2.05
0.04,0.98,0.39,-2.99,0.82,-1.85
0.04,0.98,0.38,-2.75,1.02,-1.69
0.04,0.97,0.39,-2.44,1.53,-1.45
0.04,0.98,0.39,-2.55,2.11,-1.22
0.04,0.96,0.4,-2.87,3.05,-0.82
0.03,0.96,0.4,-3.25,3.97,-0.44
0.02,0.95,0.39,-2.95,4.96,-0.43
0.02,0.94,0.4,-2.81,6.24,-0.5
0.0,0.93,0.4,-2.31,7.65,-0.17
-0.01,0.9,0.39,-1.65,8.73,0.14
-0.02,0.87,0.39,-0.32,9.6,-0.17
-0.03,0.84,0.4,1.33,10.67,-0.81
-0.04,0.81,0.39,3.88,11.54,-1.82
-0.06,0.79,0.39,7.1,12.29,-3.62
-0.09,0.77,0.38,10.17,13.36,-5.83
-0.13,0.75,0.37,13.79,15.01,-8.21
-0.16,0.76,0.36,17.39,17.18,-9.73
-0.2,0.77,0.34,21.16,21.33,-8.6
-0.23,0.75,0.33,24.7,24.35,-5.48
-0.27,0.77,0.35,27.95,26.29,-2.47
-0.32,0.77,0.36,30.73,28.87,1.5
-0.39,0.75,0.38,32.82,30.81,6.05
-0.45,0.74,0.41,34.29,31.79,11.05
-0.49,0.74,0.42,34.95,32.03,15.8
-0.55,0.72,0.45,34.32,31.94,20.23
-0.62,0.67,0.46,33.22,31.42,23.56
-0.71,0.62,0.47,32.15,30.58,25.79
-0.8,0.6,0.5,31.62,29.57,27.56
-0.88,0.57,0.53,30.55,27.91,28.47
-0.94,0.53,0.54,28.7,26.44,28.17
-1.02,0.53,0.61,27.48,21.54,28.52
-1.1,0.47,0.6,25.86,17.8,25.47
-1.14,0.48,0.63,23.11,11.44,21.16
-1.19,0.49,0.65,19.79,4.69,15.02
-1.23,0.51,0.65,16.18,-1.39,9.11
-1.22,0.57,0.64,12.15,-7.56,3.56
-1.23,0.6,0.66,8.21,-12.38,-1.44
-1.24,0.67,0.66,4.17,-16.49,-7.13
-1.24,0.75,0.67,-0.75,-19.65,-11.98
-1.23,0.81,0.69,-6.29,-21.59,-16.6
-1.21,0.85,0.68,-11.59,-22.32,-20.27
-1.18,0.9,0.66,-16.23,-22.52,-22.31
-1.15,0.94,0.66,-20.7,-21.91,-23.39
-1.11,0.95,0.62,-22.53,-19.76,-25.34
-1.1,0.99,0.57,-21.47,-14.78,-25.74
-1.06,1.03,0.52,-20.82,-6.82,-25.86
-1.0,1.07,0.52,-19.16,0.52,-26.05
-0.95,1.08,0.51,-16.79,9.1,-26.49
-0.88,1.08,0.5,-14.27,17.18,-26.7
-0.84,1.1,0.52,-12.06,24.38,-27.05
-0.81,1.12,0.53,-11.07,31.36,-28.84
-0.77,1.15,0.54,-11.42,37.19,-31.01
-0.73,1.17,0.56,-12.85,43.02,-33.24
-0.66,1.21,0.57,-15.57,49.36,-35.68
