accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.05,0.99,0.28,-0.1,-0.52,-1.48
0.05,1.0,0.28,0.08,-0.35,-1.43
0.04,0.99,0.29,-0.36,-0.15,-1.58
0.04,0.99,0.29,-0.42,-0.35,-1.48
0.03,0.99,0.29,-0.44,-0.66,-1.73
0.04,0.99,0.3,-0.64,-1.11,-1.68
0.04,0.99,0.29,-0.5,-1.0,-1.7
0.05,0.99,0.29,-0.66,-0.77,-1.9
0.05,1.0,0.29,-0.75,-0.6,-1.64
0.05,1.0,0.28,-1.01,-0.69,-1.45
0.05,1.0,0.28,-0.8,-0.36,-1.17
0.04,1.0,0.29,-0.98,-0.48,-0.79
0.04,1.0,0.29,-1.52,-0.65,-0.79
0.04,1.0,0.29,-1.73,-0.72,-0.43
0.03,1.0,0.29,-1.89,-0.85,-0.29
0.05,0.99,0.29,-2.43,-1.23,-0.05
0.03,0.99,0.29,-2.3,-1.6,-0.3
0.04,0.98,0.29,-2.43,-1.71,-0.5
0.04,0.98,0.3,-2.15,-1.95,-0.53
0.05,0.98,0.29,-1.63,-2.02,-0.53
0.05,0.99,0.28,-1.56,-1.73,-0.89
0.05,0.99,0.28,-1.53,-1.54,-0.92
0.05,0.99,0.29,-1.34,-1.35,-0.87
0.05,0.98,0.28,-1.48,-1.37,-0.71
0.05,0.99,0.29,-1.31,-1.0,-1.11
0.04,0.99,0.29,-1.61,-0.84,-1.06
0.05,0.99,0.29,-1.53,-0.76,-1.05
0.04,0.99,0.28,-1.53,-0.58,-1.16
0.04,0.99,0.27,-1.54,-0.47,-1.11
0.05,0.99,0.29,-1.22,-0.31,-1.24
0.05,0.99,0.28,-1.03,-0.24,-0.79
0.04,1.0,0.28,-0.75,0.18,-0.78
0.04,1.0,0.29,-0.52,-0.12,-0.73
0.04,0.99,0.3,-0.53,-0.2,-0.42
0.04,0.99,0.28,-0.37,-0.21,-0.5
0.05,0.99,0.29,-0.98,-0.15,-0.57
0.04,0.99,0.28,-1.31,-0.48,-0.69
0.04,1.0,0.3,-1.45,-0.32,-0.6
0.05,1.0,0.29,-1.6,-0.67,-0.55
0.05,1.0,0.29,-1.55,-0.47,-0.65
0.05,1.0,0.28,-1.76,-0.3,-0.5
0.05,1.0,0.29,-1.61,-0.43,-0.43
0.04,0.99,0.3,-1.31,-0.37,-0.66
0.04,0.99,0.3,-1.18,-1.02,-0.27
0.04,0.99,0.3,-1.35,-1.58,-0.33
0.05,1.0,0.31,-1.96,-1.79,-0.22
0.04,1.0,0.29,-2.4,-1.98,-0.44
0.04,1.0,0.29,-2.68,-1.95,-0.24
0.04,1.0,0.28,-2.98,-1.44,0.05
0.04,1.0,0.28,-3.05,-1.66,0.11
0.05,0.99,0.28,-3.03,-1.09,0.08
0.04,0.99,0.28,-3.04,-0.55,0.1
0.05,0.98,0.27,-2.77,-0.09,0.15
0.05,0.99,0.27,-2.18,0.44,0.16
0.04,0.99,0.28,-1.84,0.99,-0.08
0.04,0.99,0.28,-1.47,1.31,-0.01
0.04,0.98,0.28,-1.13,1.31,0.02
0.04,0.99,0.29,-0.86,1.6,0.07
0.04,0.99,0.29,-0.96,1.44,-0.2
0.05,0.99,0.29,-1.21,1.29,-0.33
0.04,0.99,0.28,-1.68,1.34,-0.5
0.05,0.99,0.28,-1.73,1.22,-0.59
