accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.02,0.99,0.28,1.1,-0.17,-0.98
0.02,1.0,0.28,1.21,0.26,-0.82
0.01,1.0,0.29,1.47,0.52,-0.98
0.01,1.0,0.27,1.54,0.63,-0.92
0.01,1.0,0.28,1.62,0.73,-0.97
0.02,1.0,0.29,1.64,1.21,-0.92
0.01,0.99,0.28,2.37,1.53,-1.12
0.01,0.99,0.27,3.08,1.89,-1.13
0.02,0.99,0.28,3.43,1.96,-1.18
0.02,0.99,0.28,3.63,2.21,-0.92
0.02,1.0,0.28,3.47,2.46,-1.37
0.02,1.0,0.29,2.97,2.19,-1.14
0.01,0.99,0.29,2.63,1.75,-0.93
0.02,0.99,0.29,2.06,1.74,-1.03
0.02,1.0,0.3,1.53,1.35,-0.94
0.02,1.0,0.3,1.27,0.97,-0.61
0.02,0.99,0.29,1.05,0.55,-0.67
0.02,1.0,0.29,0.75,-0.02,-0.59
0.02,1.0,0.29,0.68,-0.48,-0.61
0.02,0.99,0.3,0.6,-0.92,-0.75
0.01,1.0,0.29,0.79,-1.42,-0.72
0.02,0.99,0.29,0.56,-1.37,-0.75
0.02,0.99,0.28,0.59,-1.74,-0.85
0.02,0.99,0.29,0.37,-1.65,-0.94
0.02,0.99,0.29,0.21,-2.0,-0.8
0.02,0.98,0.28,0.1,-1.79,-0.8
0.02,0.98,0.27,-0.03,-1.87,-0.75
0.02,0.98,0.27,-0.15,-1.99,-0.85
0.02,0.99,0.28,-0.21,-2.16,-0.85
0.02,0.98,0.27,-0.44,-1.76,-0.66
0.03,0.99,0.27,-0.81,-1.41,-0.45
0.03,0.99,0.28,-1.03,-1.34,-0.32
0.03,0.98,0.28,-1.36,-1.27,-0.63
0.02,0.97,0.28,-1.83,-1.27,-0.7
0.01,0.97,0.28,-2.03,-1.46,-1.22
0.02,0.98,0.28,-2.19,-1.39,-1.41
0.02,0.99,0.28,-2.17,-1.02,-1.14
0.02,0.99,0.28,-2.45,-0.93,-1.09
0.02,0.99,0.29,-2.5,-0.79,-0.88
0.02,0.99,0.29,-2.36,-0.8,-0.66
0.02,1.0,0.3,-2.54,-1.21,-0.24
0.02,1.0,0.3,-2.6,-1.5,0.0
0.02,0.99,0.3,-2.84,-1.43,0.17
0.02,0.99,0.3,-3.18,-1.65,0.37
0.02,0.98,0.31,-3.21,-2.03,0.28
0.02,0.98,0.31,-3.33,-2.1,0.1
0.02,0.98,0.31,-3.08,-2.37,-0.06
0.02,0.98,0.3,-2.78,-2.39,-0.11
0.02,0.98,0.3,-2.63,-2.24,-0.4
0.02,0.98,0.31,-2.28,-2.47,-0.41
0.03,0.98,0.3,-2.18,-2.48,-0.74
0.02,0.99,0.3,-1.89,-2.45,-1.01
0.02,0.99,0.3,-2.04,-2.53,-0.95
0.02,0.99,0.3,-2.21,-2.53,-0.73
0.03,0.99,0.3,-2.47,-2.45,-0.84
0.02,0.99,0.29,-2.66,-2.34,-0.93
0.02,0.99,0.3,-2.82,-2.45,-1.18
0.02,0.99,0.29,-2.6,-2.38,-1.21
0.02,0.99,0.29,-2.71,-2.19,-1.15
0.03,0.99,0.29,-2.39,-2.26,-1.18
0.02,0.99,0.28,-2.16,-2.29,-1.44
0.02,0.99,0.28,-1.72,-2.08,-1.29
0.02,0.99,0.28,-1.4,-2.14,-1.21
0.02,0.99,0.29,-1.4,-2.23,-0.94
0.02,1.0,0.28,-0.97,-2.15,-0.53
0.02,1.0,0.29,-0.85,-2.13,-0.68
0.02,0.99,0.28,-1.04,-2.42,-0.78
0.02,0.98,0.28,-0.92,-2.28,-0.86
0.01,0.98,0.3,-0.91,-2.4,-0.98
0.01,0.99,0.28,-1.06,-2.4,-1.34
0.01,0.99,0.28,-1.25,-2.47,-1.47
0.02,0.99,0.27,-1.47,-2.22,-1.43
0.01,1.0,0.28,-1.64,-1.74,-1.28
0.02,1.0,0.27,-2.15,-1.79,-1.0
0.02,1.0,0.27,-2.27,-1.67,-0.55
0.02,1.0,0.27,-2.62,-1.4,-0.53
0.02,1.0,0.27,-2.62,-0.97,-0.27
0.02,1.0,0.26,-2.59,-0.65,-0.16
0.02,0.99,0.26,-2.43,-0.36,-0.22
0.01,1.0,0.27,-2.5,-0.02,-0.11
0.02,1.0,0.26,-2.41,0.47,-0.29
0.02,1.0,0.26,-2.29,1.02,-0.19
0.02,0.99,0.26,-2.01,1.19,-0.35
0.02,0.99,0.27,-1.7,1.39,-0.46
0.0,0.99,0.27,-1.58,1.5,-0.69
0.02,0.99,0.26,-1.24,1.34,-0.8
0.01,0.99,0.27,-0.95,1.49,-0.89
0.02,1.0,0.27,-1.05,1.58,-0.69
0.02,1.0,0.26,-1.26,1.56,-0.82
0.02,1.0,0.27,-1.27,1.38,-0.69
0.01,1.0,0.26,-1.73,1.31,-0.47
0.02,1.0,0.28,-1.94,1.45,-0.47
0.02,0.99,0.26,-2.43,1.31,-0.38
0.02,1.0,0.28,-2.53,1.6,-0.11
0.02,1.0,0.27,-2.73,1.63,-0.05
0.01,0.99,0.27,-3.05,1.31,-0.02
0.01,0.99,0.26,-2.98,1.5,0.03
0.02,0.99,0.26,-2.95,1.5,-0.12
0.01,0.99,0.27,-2.93,1.66,-0.02
0.02,1.0,0.26,-3.08,1.61,0.22
0.02,0.99,0.27,-3.15,1.68,0.11
0.01,0.99,0.27,-3.26,1.52,-0.08
0.01,0.99,0.28,-3.49,1.15,-0.05
0.01,0.99,0.27,-3.83,1.15,-0.26
0.03,0.99,0.27,-4.37,0.89,-0.05
0.02,1.0,0.29,-4.92,0.64,0.11
0.01,0.99,0.29,-5.4,0.02,0.08
0.01,0.99,0.28,-5.72,-0.91,-0.24
0.0,0.98,0.29,-5.71,-1.34,-0.6
0.01,0.98,0.28,-6.05,-0.83,-0.56
0.02,1.0,0.29,-7.08,-0.48,-0.14
0.03,0.99,0.29,-7.49,-0.04,0.02
0.03,0.99,0.29,-7.66,0.15,0.02
0.03,0.98,0.29,-7.63,0.27,0.05
0.03,0.98,0.29,-7.54,0.24,0.18
0.02,0.98,0.29,-7.08,0.05,-0.15
0.01,0.97,0.31,-6.71,0.55,-0.22
0.03,0.97,0.3,-6.38,0.66,-0.23
0.03,0.97,0.29,-6.17,0.9,-0.16
0.03,0.97,0.3,-5.76,1.2,-0.53
0.02,0.98,0.31,-5.56,1.3,-0.47
0.03,0.97,0.31,-4.98,1.37,0.02
