accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.09,1.0,0.29,-4.85,-0.05,-0.33
0.09,0.99,0.29,-4.4,0.24,-0.39
0.09,0.99,0.3,-3.87,-0.04,-0.61
0.08,0.98,0.3,-3.27,0.19,-0.82
0.08,0.98,0.29,-2.73,0.15,-1.11
0.09,0.98,0.3,-2.17,0.21,-1.42
0.09,0.99,0.29,-1.65,0.66,-1.45
0.09,0.99,0.29,-1.42,0.66,-1.47
0.09,1.0,0.29,-0.98,1.08,-1.36
0.09,0.99,0.29,-0.97,1.16,-1.17
0.09,1.0,0.28,-1.02,1.59,-1.1
0.09,1.0,0.28,-0.64,1.72,-0.98
0.09,1.0,0.29,-0.68,1.98,-0.76
0.08,1.0,0.29,-0.72,1.84,-0.77
0.08,1.0,0.29,-0.74,2.05,-0.5
0.09,1.0,0.29,-0.74,2.05,-0.46
0.09,1.0,0.29,-1.1,1.93,-0.53
0.09,1.01,0.29,-1.21,2.0,-0.47
0.08,1.0,0.3,-1.15,1.62,-0.4
0.08,1.0,0.3,-1.42,1.31,-0.35
0.08,1.01,0.3,-1.46,1.13,-0.1
0.09,1.01,0.29,-1.54,0.98,-0.12
0.09,1.01,0.3,-1.89,0.83,0.27
0.09,1.0,0.3,-1.89,0.59,0.25
0.09,1.01,0.3,-2.04,0.16,0.22
0.08,1.0,0.3,-2.19,-0.02,0.4
0.08,1.0,0.3,-1.99,-0.21,0.45
0.09,1.0,0.3,-2.1,-0.69,0.53
0.08,1.0,0.31,-2.15,-0.98,0.38
0.09,1.0,0.31,-2.01,-1.27,0.32
0.08,0.99,0.3,-2.0,-1.73,0.39
0.08,0.99,0.3,-1.6,-1.95,0.4
0.08,1.0,0.3,-1.53,-2.08,0.35
0.09,1.0,0.29,-1.18,-2.15,0.47
0.09,0.99,0.29,-1.16,-2.02,0.15
0.1,0.99,0.28,-0.88,-1.72,0.15
0.09,0.99,0.28,-0.4,-1.64,0.23
0.09,0.99,0.29,-0.19,-1.47,-0.07
0.09,0.99,0.28,0.25,-1.16,0.04
0.09,0.99,0.28,0.21,-1.08,0.07
0.09,0.99,0.28,0.6,-0.7,0.21
0.09,0.99,0.28,0.4,-0.63,0.04
0.09,0.99,0.28,0.38,-0.64,0.31
0.09,0.99,0.28,0.27,-0.54,0.19
0.09,0.99,0.28,0.35,-0.76,0.27
0.09,0.99,0.28,0.02,-0.53,0.18
0.09,0.99,0.28,-0.21,-0.73,0.29
0.08,0.98,0.28,-0.5,-0.69,-0.05
0.09,0.98,0.28,-0.66,-1.0,0.12
0.09,0.99,0.28,-0.79,-1.05,0.23
0.1,0.98,0.28,-1.02,-1.16,-0.08
0.09,0.98,0.28,-1.17,-0.77,-0.16
0.09,0.98,0.27,-1.21,-0.54,0.0
0.09,0.98,0.27,-1.27,-0.63,-0.15
0.09,0.97,0.27,-1.15,-0.47,-0.43
0.09,0.98,0.27,-1.38,-0.24,-0.22
0.09,0.98,0.27,-1.15,0.18,-0.38
0.08,0.97,0.27,-1.17,0.35,-0.47
0.09,0.98,0.27,-1.02,0.35,-0.39
0.08,0.97,0.28,-1.18,0.29,-0.82
0.08,0.98,0.29,-1.3,0.25,-0.85
0.08,0.97,0.29,-1.58,0.17,-0.91
0.08,0.98,0.29,-1.48,-0.02,-1.15
0.09,0.99,0.28,-1.54,-0.15,-1.03
0.09,0.98,0.29,-1.37,-0.22,-1.16
0.09,0.99,0.29,-1.2,-0.42,-1.07
0.08,0.99,0.3,-1.36,-0.72,-1.35
0.09,0.98,0.28,-1.38,-0.76,-1.63
0.08,0.99,0.3,-1.42,-0.84,-1.63
0.09,0.98,0.29,-1.53,-0.98,-1.63
0.09,0.99,0.29,-1.55,-1.0,-1.43
0.09,0.99,0.29,-1.52,-1.13,-1.32
0.09,0.99,0.29,-1.46,-1.3,-1.25
0.09,1.0,0.3,-1.33,-1.18,-1.17
0.08,1.0,0.29,-1.34,-1.42,-1.01
0.09,1.0,0.29,-1.47,-1.48,-0.98
0.08,0.99,0.29,-1.58,-1.48,-1.11
0.09,0.99,0.29,-1.54,-1.35,-0.98
0.09,1.0,0.29,-1.24,-1.32,-0.98
0.09,1.0,0.28,-1.11,-1.38,-1.0
0.08,0.99,0.28,-0.84,-1.12,-0.76
0.09,1.0,0.29,-0.75,-1.32,-0.88
0.08,0.99,0.28,-0.47,-1.05,-0.99
0.09,0.98,0.28,-0.28,-1.4,-0.92
0.09,0.99,0.28,-0.12,-1.55,-1.27
0.1,0.99,0.29,-0.09,-1.69,-1.18
0.09,0.99,0.28,-0.12,-2.06,-1.33
0.09,0.99,0.29,-0.51,-2.38,-1.48
0.09,1.0,0.29,-1.0,-2.71,-1.59
0.09,1.0,0.29,-1.43,-3.19,-1.49
0.09,1.0,0.29,-1.75,-3.34,-1.39
0.09,1.0,0.29,-2.02,-3.21,-1.15
0.09,1.0,0.29,-2.17,-3.27,-1.15
0.09,1.0,0.29,-2.37,-3.03,-1.06
0.09,1.0,0.28,-2.59,-2.98,-1.24
0.1,1.0,0.28,-2.25,-2.64,-1.02
0.09,0.99,0.28,-2.13,-2.56,-1.06
0.09,0.99,0.28,-1.76,-2.41,-1.24
0.09,0.99,0.28,-1.27,-2.11,-1.35
0.08,0.99,0.28,-0.85,-2.03,-1.41
0.08,0.99,0.28,-0.37,-2.18,-1.46
0.08,0.98,0.28,0.32,-2.08,-1.59
0.08,0.99,0.28,0.62,-2.03,-1.79
0.09,1.01,0.28,0.88,-2.12,-1.63
0.08,1.0,0.28,1.02,-1.89,-1.62
0.08,0.99,0.3,1.49,-2.53,-1.77
0.08,1.0,0.27,1.65,-2.37,-1.51
0.08,1.0,0.28,1.26,-2.28,-1.45
0.08,1.01,0.27,1.03,-1.94,-0.9
0.08,1.01,0.27,0.73,-1.58,-0.69
0.08,1.0,0.26,0.43,-1.71,-0.31
0.08,1.0,0.27,0.43,-1.39,-0.12
0.08,1.0,0.26,0.56,-1.31,-0.21
0.09,1.0,0.27,0.46,-1.08,0.07
0.09,0.99,0.27,0.31,-0.69,-0.11
0.09,0.99,0.26,0.79,-0.45,-0.07
0.09,0.99,0.27,0.42,-0.47,-0.21
0.08,0.99,0.27,0.34,-0.55,-0.18
0.08,0.99,0.28,0.45,-0.59,-0.28
0.08,0.99,0.28,0.37,-0.83,-0.22
0.09,0.99,0.29,0.21,-1.03,-0.11
0.08,0.99,0.28,0.03,-1.4,-0.21
0.08,0.99,0.28,-0.46,-1.48,-0.11
0.09,0.98,0.27,-0.87,-1.98,-0.12
0.09,0.98,0.28,-1.16,-2.09,-0.27
0.09,0.98,0.28,-1.57,-2.18,-0.34
0.09,0.99,0.29,-2.1,-2.07,-0.57
0.09,0.99,0.29,-2.46,-1.76,-0.69
0.09,0.98,0.29,-2.81,-1.99,-0.63
0.1,0.98,0.29,-2.91,-2.12,-0.4
0.1,0.98,0.29,-2.85,-2.32,-0.19
0.09,0.99,0.29,-2.61,-2.05,-0.32
0.09,0.98,0.29,-2.83,-1.86,-0.32
0.07,0.99,0.31,-2.71,-2.49,-0.53
0.07,0.98,0.3,-2.26,-2.94,-0.92
0.09,0.98,0.29,-2.1,-2.85,-0.95
0.1,0.98,0.3,-1.73,-2.99,-0.81
0.1,0.99,0.3,-1.71,-3.29,-0.5
0.09,0.99,0.3,-1.69,-3.26,-0.77
0.09,0.97,0.29,-1.23,-3.47,-0.72
0.08,0.98,0.29,-0.79,-3.63,-1.01
0.09,0.98,0.29,-0.49,-3.56,-1.12
0.09,0.98,0.28,-0.22,-3.44,-1.01
0.1,0.98,0.29,-0.02,-3.51,-1.16
0.1,0.97,0.28,0.47,-3.44,-1.56
0.09,0.97,0.28,0.56,-3.27,-1.74
0.09,0.97,0.28,0.84,-3.05,-1.8
0.1,0.98,0.27,0.91,-3.09,-2.15
0.09,0.98,0.27,0.88,-3.03,-2.37
0.09,0.98,0.28,1.11,-2.95,-2.27
0.09,0.98,0.27,1.08,-2.76,-2.44
0.09,0.98,0.27,1.36,-2.77,-2.51
0.09,0.98,0.27,1.54,-2.52,-2.49
0.09,0.99,0.27,1.81,-2.27,-2.37
0.09,0.99,0.26,1.61,-2.17,-2.3
0.08,0.99,0.27,1.68,-1.85,-2.43
0.08,1.0,0.26,1.06,-1.85,-2.17
0.08,1.0,0.27,0.69,-1.67,-1.95
0.09,1.0,0.26,-0.13,-1.57,-1.89
0.08,1.01,0.28,-0.59,-1.31,-1.53
0.08,1.01,0.28,-1.18,-1.51,-1.09
0.08,1.01,0.28,-1.83,-1.7,-0.91
0.08,1.0,0.28,-2.39,-1.85,-0.56
0.07,1.0,0.28,-2.6,-2.18,-0.47
0.08,1.0,0.27,-2.73,-2.44,-0.34
0.08,0.99,0.29,-2.85,-2.92,-0.38
0.08,0.99,0.28,-2.7,-3.37,-0.49
0.08,0.98,0.27,-2.39,-3.16,-0.95
0.07,0.98,0.28,-1.48,-3.85,-1.28
0.07,0.98,0.26,-1.27,-3.43,-1.5
0.08,0.98,0.27,-0.98,-3.38,-1.6
0.09,0.98,0.25,-0.31,-2.41,-1.82
0.09,0.97,0.26,-0.18,-2.31,-1.95
0.08,0.98,0.27,0.09,-2.08,-1.88
0.08,0.98,0.25,0.85,-1.95,-2.02
0.09,0.99,0.27,0.84,-1.49,-1.57
0.08,0.99,0.26,0.73,-1.5,-1.77
0.08,0.99,0.26,0.48,-1.19,-1.96
0.09,0.99,0.26,0.49,-0.89,-2.04
0.09,0.99,0.26,0.61,-0.73,-2.15
0.09,0.99,0.26,0.22,-0.73,-2.11
0.09,0.99,0.27,0.04,-0.51,-2.02
0.09,1.0,0.26,-0.24,-0.34,-2.13
0.08,0.99,0.27,-0.89,-0.44,-1.92
0.08,0.99,0.27,-1.35,-0.48,-1.65
0.09,1.0,0.27,-1.96,0.0,-1.19
0.09,1.01,0.28,-2.45,-0.13,-0.83
0.09,1.0,0.28,-3.19,-0.19,-0.53
0.08,1.0,0.29,-3.68,-0.54,-0.41
0.08,1.0,0.29,-3.89,-0.72,-0.34
