accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.04,0.99,0.3,0.06,4.83,-0.58
0.03,1.0,0.3,0.05,4.96,-0.56
0.04,0.99,0.3,-0.14,4.69,-0.24
0.04,0.99,0.3,-0.2,4.47,-0.18
0.04,0.99,0.31,-0.21,4.15,-0.44
0.04,0.99,0.31,-0.21,3.89,-0.47
0.04,0.99,0.31,-0.56,3.32,-0.21
0.04,1.0,0.31,-0.48,3.0,-0.23
0.04,1.0,0.3,-0.66,2.6,-0.04
0.04,0.99,0.31,-1.05,2.37,0.07
0.05,0.99,0.31,-1.09,2.15,0.24
0.05,0.99,0.31,-1.31,1.87,-0.19
0.05,0.99,0.31,-1.5,1.8,-0.57
0.05,0.99,0.3,-1.27,1.89,-0.56
0.05,0.99,0.3,-1.44,2.03,-0.73
0.04,0.99,0.3,-1.31,1.97,-0.61
0.05,0.99,0.3,-1.11,1.89,-0.54
0.05,0.99,0.3,-1.06,2.1,-0.56
0.04,0.99,0.3,-0.53,2.17,-0.7
0.05,0.99,0.29,-0.39,2.23,-0.59
0.05,0.99,0.29,-0.44,2.72,-0.58
0.05,0.98,0.31,-0.26,2.76,-0.85
0.05,0.99,0.29,-0.12,3.08,-0.88
0.04,0.99,0.3,-0.05,2.9,-0.78
0.05,1.0,0.29,-0.31,3.59,-0.46
0.05,1.01,0.29,-0.66,3.5,-0.02
0.05,1.0,0.3,-1.32,3.85,0.41
0.05,1.0,0.3,-1.82,3.84,0.47
0.05,1.0,0.31,-2.24,3.82,0.8
0.05,1.0,0.31,-2.33,3.81,0.84
0.04,1.0,0.31,-2.53,3.82,0.85
0.05,1.0,0.31,-2.55,3.73,0.82
0.05,0.99,0.31,-2.43,3.4,0.57
0.05,0.99,0.31,-1.89,3.42,0.31
0.05,0.99,0.31,-1.69,2.83,0.03
0.04,0.99,0.32,-1.27,2.63,-0.2
0.04,0.99,0.32,-0.84,2.13,-0.51
0.04,0.98,0.32,-0.24,1.53,-0.93
0.04,0.99,0.31,0.1,1.3,-0.99
0.05,0.98,0.31,0.63,0.9,-1.09
0.05,0.98,0.32,0.93,0.5,-1.31
0.04,0.99,0.32,0.96,0.38,-1.31
0.04,0.99,0.31,1.27,0.11,-1.07
0.05,0.99,0.3,1.26,-0.02,-0.74
0.05,0.99,0.3,1.38,-0.04,-0.56
0.05,0.98,0.3,1.18,-0.2,-0.26
0.06,0.98,0.29,1.31,-0.05,-0.58
0.05,0.98,0.29,1.65,0.43,-0.75
0.06,0.97,0.28,2.05,0.59,-0.79
0.05,0.97,0.3,2.66,0.8,-0.95
0.06,0.98,0.28,3.29,1.16,-0.86
0.06,0.98,0.28,3.55,1.3,-0.94
0.04,0.99,0.28,3.9,1.78,-0.84
0.06,0.99,0.27,4.02,2.07,-0.88
0.05,0.99,0.29,3.79,2.08,-0.86
0.05,0.99,0.28,3.47,2.22,-0.78
0.05,0.99,0.28,3.06,2.26,-0.73
0.05,0.99,0.28,2.69,2.26,-0.7
0.05,1.0,0.28,2.05,2.31,-0.82
0.05,1.0,0.28,1.47,2.5,-0.62
0.05,0.99,0.29,0.75,2.5,-0.5
0.04,0.99,0.28,0.15,2.11,-0.73
0.04,0.99,0.29,-0.27,1.79,-0.53
0.05,0.99,0.3,-0.71,1.44,-0.85
0.05,0.98,0.3,-1.0,1.31,-0.92
0.05,0.98,0.29,-1.04,0.95,-0.98
0.05,0.98,0.3,-0.71,0.95,-1.24
0.05,0.98,0.3,-0.46,0.42,-1.8
0.05,0.97,0.29,0.28,0.41,-2.24
0.05,0.97,0.28,0.96,0.67,-2.58
0.05,0.97,0.29,2.02,0.69,-3.13
0.06,0.97,0.27,3.3,1.08,-3.2
0.05,0.98,0.27,4.45,1.27,-3.61
0.05,0.98,0.27,5.85,1.74,-3.88
0.04,0.98,0.26,6.78,2.11,-3.83
0.04,0.99,0.25,7.21,2.63,-3.43
0.05,0.99,0.25,7.99,3.16,-3.45
0.04,1.0,0.24,8.22,3.8,-3.08
0.06,1.0,0.24,8.14,4.34,-2.69
0.05,1.0,0.24,8.65,5.01,-2.11
0.06,1.01,0.22,8.51,6.13,-1.88
0.05,1.0,0.22,8.89,6.61,-1.47
0.05,0.99,0.23,9.13,7.32,-1.27
0.05,0.99,0.21,9.44,8.02,-1.31
0.05,0.99,0.21,9.54,8.24,-1.32
0.04,0.99,0.21,9.45,8.72,-1.44
0.04,0.99,0.22,9.51,9.05,-1.56
0.05,0.99,0.2,9.79,9.25,-1.46
0.06,0.98,0.2,10.51,9.64,-1.56
0.04,0.98,0.2,11.6,9.98,-1.81
0.03,0.99,0.18,12.69,9.95,-1.95
0.03,0.98,0.2,13.79,10.08,-1.92
0.04,0.98,0.19,14.88,9.6,-2.05
0.03,0.98,0.19,16.11,9.47,-1.76
0.04,0.98,0.17,17.8,9.08,-1.21
0.04,0.98,0.15,20.08,9.06,-0.92
0.04,0.98,0.13,22.74,9.55,0.05
0.05,0.99,0.12,25.53,9.77,1.13
0.05,0.99,0.11,28.89,10.01,3.0
0.04,0.99,0.1,32.24,9.73,5.44
0.05,0.99,0.09,35.95,9.67,7.67
0.05,0.97,0.07,39.83,9.66,9.63
0.05,0.96,0.06,44.44,9.61,11.11
0.06,0.94,0.04,49.09,9.91,12.22
0.07,0.93,0.03,53.4,10.56,12.01
0.08,0.92,0.02,58.05,11.19,11.31
0.07,0.89,0.01,63.34,11.95,9.73
0.08,0.87,-0.02,68.85,13.24,7.5
0.08,0.85,-0.01,73.46,13.77,4.22
0.07,0.83,-0.03,78.8,15.02,0.41
0.08,0.83,-0.04,83.7,16.04,-3.16
0.1,0.83,-0.01,87.98,16.43,-7.24
0.08,0.83,-0.06,92.67,17.99,-12.33
0.07,0.82,-0.08,97.22,18.76,-17.09
0.07,0.83,-0.07,100.9,19.38,-21.85
0.08,0.85,-0.08,104.05,20.02,-26.09
0.07,0.87,-0.08,106.43,20.83,-29.53
0.05,0.9,-0.07,107.51,20.43,-32.18
0.04,0.93,-0.07,107.64,19.53,-33.76
0.03,0.97,-0.04,106.7,17.4,-34.19
0.01,1.01,-0.01,104.4,13.76,-33.05
-0.01,1.05,0.03,99.39,8.25,-31.38
-0.02,1.08,0.08,92.17,0.2,-28.82
-0.05,1.1,0.09,82.89,-8.8,-26.03
-0.05,1.12,0.11,73.04,-18.61,-22.53
-0.05,1.14,0.1,62.03,-29.15,-18.21
-0.05,1.14,0.09,51.58,-38.23,-13.9
-0.04,1.14,0.06,41.24,-46.86,-9.18
-0.03,1.14,0.03,32.21,-53.91,-4.97
-0.03,1.13,0.0,23.81,-60.59,-1.4
-0.03,1.1,-0.03,16.94,-65.4,0.98
-0.02,1.07,-0.06,11.48,-69.11,2.5
-0.01,1.04,-0.11,7.53,-71.89,2.82
0.0,1.01,-0.13,4.64,-73.5,2.47
0.01,0.99,-0.15,3.14,-74.53,1.37
0.02,0.96,-0.19,3.05,-74.33,-0.6
0.04,0.94,-0.22,4.52,-72.94,-3.51
0.04,0.93,-0.25,7.16,-70.71,-7.21
0.04,0.91,-0.26,10.53,-67.95,-11.0
0.05,0.92,-0.27,14.27,-65.29,-14.85
0.05,0.92,-0.27,17.97,-62.89,-18.82
0.05,0.92,-0.28,22.07,-60.92,-22.78
0.05,0.92,-0.3,25.85,-58.42,-26.53
0.06,0.92,-0.33,29.95,-55.37,-30.18
0.06,0.93,-0.35,34.39,-51.74,-33.61
0.06,0.93,-0.36,38.37,-47.21,-37.05
0.04,0.93,-0.36,42.56,-43.15,-40.37
0.03,0.93,-0.36,45.71,-39.67,-43.99
0.01,0.94,-0.35,48.44,-36.74,-47.02
