accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.08,0.98,0.35,0.08,-1.44,-3.01
0.08,0.98,0.34,0.23,-1.34,-2.83
0.08,0.98,0.35,0.23,-1.56,-3.11
0.08,0.97,0.36,0.57,-1.54,-3.19
0.07,0.98,0.37,0.91,-2.0,-3.43
0.07,0.98,0.38,1.15,-2.89,-3.15
0.06,0.99,0.37,0.9,-3.87,-3.15
0.07,0.99,0.38,1.16,-4.78,-2.88
0.06,0.99,0.38,0.8,-6.02,-2.99
0.06,0.99,0.38,1.15,-6.66,-2.67
0.06,0.99,0.37,1.15,-7.37,-2.62
0.06,1.0,0.37,1.12,-7.94,-2.73
0.06,1.0,0.37,1.02,-8.15,-2.73
0.06,1.0,0.35,1.05,-8.2,-2.79
0.05,0.99,0.35,1.06,-8.3,-2.58
0.06,1.0,0.35,0.85,-8.34,-2.5
0.06,1.01,0.34,0.84,-8.52,-2.47
0.06,1.0,0.35,0.52,-8.5,-2.03
0.06,1.01,0.35,0.61,-8.49,-1.94
0.06,1.0,0.34,0.64,-8.41,-1.71
0.06,0.99,0.34,0.67,-7.86,-1.85
0.07,0.99,0.34,0.48,-7.31,-1.64
0.07,0.99,0.33,0.6,-6.58,-1.69
0.07,0.98,0.32,0.7,-5.92,-1.71
0.07,0.98,0.32,0.97,-4.97,-1.95
0.06,0.98,0.31,1.35,-3.87,-2.11
0.06,0.98,0.32,1.37,-2.82,-2.11
0.07,0.98,0.31,1.85,-2.03,-2.37
0.07,0.98,0.31,2.42,-1.11,-2.96
0.06,0.97,0.31,2.66,-0.37,-2.85
0.07,0.98,0.31,2.79,0.21,-2.89
0.06,0.99,0.32,2.82,0.82,-3.21
0.06,0.99,0.32,2.61,1.57,-2.92
0.06,0.99,0.34,2.17,1.5,-3.08
0.06,1.0,0.34,1.6,1.53,-3.18
0.06,0.99,0.34,1.02,1.47,-3.2
0.06,0.98,0.35,0.2,1.05,-3.11
0.06,0.99,0.35,-0.45,0.95,-3.71
0.07,0.98,0.34,-0.95,0.9,-3.86
0.07,0.98,0.34,-1.48,0.56,-3.79
0.07,0.97,0.35,-1.74,0.89,-4.08
0.07,0.98,0.35,-1.99,0.55,-3.58
