accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.06,0.99,0.34,-0.79,-0.6,-1.16
0.06,0.99,0.35,-1.07,-0.56,-1.53
0.06,0.98,0.36,-1.27,-0.61,-1.5
0.06,0.99,0.34,-1.31,-0.76,-1.66
0.06,0.99,0.35,-1.06,-1.02,-1.59
0.06,0.99,0.35,-0.68,-1.31,-1.56
0.05,0.99,0.34,-0.41,-1.56,-1.53
0.06,0.99,0.34,-0.35,-1.59,-1.39
0.06,0.98,0.34,0.12,-1.63,-1.2
0.06,1.0,0.33,0.01,-1.62,-1.19
0.05,0.99,0.34,0.02,-1.68,-0.9
0.06,0.99,0.34,-0.35,-1.56,-0.56
0.05,0.99,0.34,-0.73,-1.18,-0.82
0.06,0.99,0.34,-0.89,-1.16,-0.73
0.06,0.99,0.35,-1.07,-0.96,-0.89
0.05,0.99,0.33,-1.01,-1.02,-0.79
0.06,0.99,0.34,-0.98,-0.93,-0.74
0.06,0.99,0.34,-0.74,-0.88,-0.81
0.05,0.99,0.34,-0.71,-0.56,-0.78
0.06,0.98,0.34,-0.5,-0.55,-0.79
0.05,0.98,0.34,-0.4,-0.58,-0.92
0.05,0.98,0.33,-0.18,-0.43,-0.88
0.05,0.99,0.33,-0.08,-0.28,-0.94
0.05,0.98,0.33,-0.29,-0.32,-0.84
0.05,0.99,0.33,-0.51,-0.12,-0.94
0.05,0.99,0.34,-0.92,-0.15,-0.79
0.05,0.98,0.33,-1.07,0.02,-0.94
0.05,0.99,0.33,-1.06,-0.08,-0.85
0.05,0.99,0.34,-1.23,-0.19,-0.89
0.05,0.99,0.33,-1.05,-0.34,-0.5
0.05,0.98,0.33,-1.43,-0.59,-0.37
0.05,0.99,0.33,-1.19,-0.84,-0.29
0.04,0.98,0.33,-1.51,-1.21,-0.31
0.05,0.99,0.34,-1.95,-1.16,-0.32
0.05,0.98,0.34,-2.12,-1.23,-0.4
0.05,0.98,0.33,-2.87,-1.07,-0.75
0.05,0.99,0.34,-3.36,-0.87,-0.52
0.06,0.99,0.34,-3.73,-0.83,-0.63
0.06,0.99,0.34,-3.66,-0.72,-0.65
0.06,0.98,0.34,-3.53,-0.5,-0.48
0.05,0.98,0.34,-3.17,-0.31,-0.37
0.05,0.98,0.34,-3.03,-0.82,-0.82
0.05,0.98,0.35,-2.5,-0.9,-1.04
0.06,0.98,0.35,-2.28,-1.11,-1.18
0.05,0.97,0.34,-1.99,-1.28,-1.27
0.06,0.98,0.35,-1.89,-1.09,-1.41
0.06,0.98,0.34,-2.21,-0.97,-1.5
0.05,0.98,0.35,-2.45,-1.05,-1.58
0.06,0.98,0.35,-2.56,-1.02,-1.69
0.06,0.98,0.35,-2.76,-1.11,-1.82
0.05,0.98,0.35,-2.77,-1.36,-1.68
0.05,0.98,0.35,-2.99,-1.52,-2.15
0.05,0.98,0.35,-2.76,-1.96,-2.54
0.05,0.99,0.35,-2.6,-2.02,-2.4
