accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.1,0.96,0.36,-0.76,0.46,-2.31
0.1,0.96,0.36,-0.67,0.91,-2.65
0.1,0.96,0.36,-0.4,0.97,-2.83
0.1,0.97,0.36,-0.21,0.95,-3.28
0.1,0.98,0.36,0.45,0.89,-2.95
0.1,0.98,0.36,0.98,1.26,-2.83
0.09,0.98,0.36,1.22,1.58,-2.6
0.1,0.99,0.36,1.05,1.71,-2.39
0.09,1.0,0.37,0.54,1.92,-1.98
0.09,1.0,0.37,0.17,2.04,-1.86
0.1,1.0,0.36,-0.5,1.91,-1.42
0.09,1.0,0.37,-0.95,2.05,-1.4
0.1,1.0,0.38,-1.34,1.95,-0.86
0.1,1.0,0.37,-1.66,1.51,-0.76
0.09,1.0,0.39,-1.83,1.45,-0.33
0.09,0.99,0.39,-1.82,0.79,-0.07
0.09,0.99,0.39,-1.84,0.83,-0.17
0.09,0.99,0.39,-2.08,0.16,-0.09
0.09,0.98,0.39,-1.95,-0.4,-0.08
0.08,0.98,0.39,-2.21,-0.77,-0.28
0.09,0.98,0.39,-2.19,-1.01,-0.6
0.09,0.98,0.39,-1.92,-1.8,-0.66
0.09,0.98,0.38,-2.01,-2.11,-0.94
0.08,0.97,0.37,-1.72,-2.21,-1.25
0.08,0.97,0.38,-1.61,-2.45,-1.53
0.09,0.98,0.37,-1.14,-2.21,-1.6
0.09,0.98,0.36,-0.79,-2.48,-1.7
0.09,0.98,0.37,-0.42,-2.22,-1.44
0.09,0.98,0.36,-0.37,-2.03,-1.4
0.09,0.98,0.36,-0.39,-1.79,-1.25
0.09,0.99,0.36,-0.51,-1.5,-1.27
0.09,1.0,0.36,-0.8,-1.21,-1.05
0.1,0.99,0.36,-0.92,-0.72,-1.01
0.09,0.99,0.36,-1.35,-0.42,-0.9
0.1,0.99,0.36,-1.01,-0.42,-0.49
0.09,0.99,0.37,-1.01,0.05,-0.29
0.1,0.99,0.37,-0.98,-0.38,0.0
0.09,0.99,0.37,-0.98,-0.33,0.1
0.09,0.98,0.37,-1.31,-0.43,0.22
0.09,0.99,0.38,-1.31,-0.47,0.17
0.09,0.98,0.37,-1.47,-0.46,-0.04
0.09,0.98,0.38,-1.89,-0.65,-0.23
0.09,0.97,0.38,-1.82,-0.96,-0.39
0.09,0.98,0.38,-1.85,-1.24,-0.44
0.08,0.98,0.37,-1.56,-1.33,-0.53
0.08,0.98,0.37,-1.32,-1.95,-0.48
0.09,0.97,0.37,-1.09,-1.9,-0.51
0.09,0.97,0.36,-1.17,-1.95,-0.66
0.09,0.97,0.36,-0.73,-1.97,-1.04
0.09,0.97,0.35,-0.63,-1.69,-0.85
0.09,0.97,0.35,-0.4,-1.51,-1.19
0.09,0.98,0.36,-0.27,-1.33,-1.04
0.09,0.97,0.35,-0.05,-1.14,-1.08
0.09,0.98,0.35,0.11,-1.08,-0.98
