accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.14,0.99,0.37,0.47,1.16,-1.56
0.13,0.99,0.37,0.0,0.66,-1.47
0.13,0.99,0.37,-0.46,0.64,-1.24
0.13,0.99,0.38,-0.84,0.08,-1.07
0.13,0.99,0.37,-1.15,-0.14,-0.93
0.14,0.98,0.38,-1.62,-0.21,-0.66
0.13,0.99,0.38,-1.62,-0.61,-0.58
0.13,0.98,0.39,-1.59,-0.66,-0.52
0.14,0.98,0.38,-1.92,-1.05,-0.41
0.13,0.98,0.37,-1.89,-1.01,-0.37
0.14,0.98,0.37,-2.06,-0.87,-0.21
0.14,0.98,0.37,-2.2,-0.81,-0.15
0.14,0.98,0.38,-2.34,-0.58,-0.12
0.13,0.98,0.37,-2.4,-0.5,-0.29
0.14,0.98,0.36,-2.2,-0.44,-0.35
0.14,0.98,0.36,-2.15,-0.23,-0.32
0.13,0.97,0.36,-1.74,0.05,-0.61
0.13,0.97,0.37,-1.74,0.24,-0.69
0.13,0.98,0.38,-1.5,0.34,-0.85
0.13,0.97,0.38,-1.31,0.38,-0.79
0.13,0.98,0.38,-1.4,0.55,-0.78
0.14,0.98,0.38,-1.24,0.47,-0.81
0.14,0.98,0.39,-1.33,0.35,-0.84
0.13,0.98,0.38,-1.59,0.44,-0.89
0.13,0.98,0.38,-1.77,0.26,-0.89
0.14,0.98,0.38,-1.79,0.21,-1.1
0.14,0.98,0.37,-2.09,-0.03,-1.07
0.14,0.98,0.38,-1.91,-0.17,-1.13
0.14,0.98,0.38,-1.6,-0.09,-1.18
0.14,0.98,0.39,-1.44,-0.18,-1.44
0.13,0.98,0.38,-1.63,0.03,-1.19
0.14,0.99,0.37,-1.53,-0.02,-1.34
0.14,0.98,0.38,-1.33,0.08,-1.18
0.14,0.98,0.39,-1.3,-0.17,-1.22
0.14,0.99,0.38,-1.27,0.06,-0.95
0.14,0.98,0.37,-1.34,-0.02,-1.01
0.14,0.99,0.38,-1.28,0.09,-0.99
0.14,0.98,0.38,-1.39,0.06,-1.1
0.14,0.98,0.38,-1.33,-0.08,-1.08
0.13,0.97,0.38,-1.21,-0.18,-1.31
0.13,0.98,0.38,-1.27,-0.27,-1.3
0.14,0.98,0.38,-1.25,-0.46,-1.39
0.14,0.98,0.38,-1.01,-0.58,-1.37
0.13,0.98,0.38,-1.02,-0.29,-1.37
0.14,0.99,0.37,-0.99,-0.5,-1.15
