accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.14,0.98,0.43,-1.11,-0.78,-0.92
0.14,0.97,0.43,-1.07,-0.84,-0.87
0.14,0.97,0.43,-1.15,-1.07,-0.81
0.14,0.98,0.43,-1.27,-1.24,-0.7
0.14,0.98,0.44,-1.25,-1.19,-0.61
0.14,0.98,0.43,-1.24,-1.45,-0.6
0.14,0.97,0.42,-1.16,-1.27,-0.7
0.14,0.97,0.43,-1.21,-1.53,-0.78
0.14,0.97,0.42,-1.33,-1.77,-0.92
0.13,0.97,0.42,-1.13,-1.74,-0.89
0.14,0.97,0.42,-1.21,-1.65,-1.04
0.15,0.97,0.41,-0.96,-1.45,-1.18
0.14,0.97,0.42,-0.49,-1.15,-1.31
0.14,0.96,0.41,-0.26,-0.53,-1.4
0.14,0.97,0.41,0.27,-0.34,-1.65
0.14,0.97,0.4,0.55,0.0,-1.62
0.14,0.97,0.4,0.82,0.0,-1.85
0.14,0.97,0.42,0.63,0.23,-1.63
0.14,0.97,0.41,0.66,0.21,-2.0
0.13,0.98,0.42,0.27,0.32,-1.79
0.14,0.98,0.41,0.09,0.06,-1.69
0.14,0.98,0.41,-0.26,0.0,-1.56
0.13,0.98,0.42,-0.64,-0.05,-1.54
0.13,0.98,0.42,-1.05,-0.34,-1.37
0.13,0.98,0.41,-1.51,-0.7,-1.44
0.13,0.97,0.42,-1.56,-0.81,-1.4
0.13,0.97,0.41,-1.74,-1.08,-1.36
0.13,0.98,0.42,-1.88,-1.27,-1.19
0.13,0.98,0.42,-1.83,-0.95,-1.42
0.13,0.98,0.41,-1.8,-1.11,-1.24
0.14,0.98,0.42,-1.66,-0.81,-1.33
0.13,0.98,0.41,-1.45,-0.53,-1.39
0.13,0.98,0.41,-1.31,-0.53,-1.31
0.14,0.98,0.41,-1.21,-0.41,-1.16
0.13,0.98,0.41,-1.31,-0.23,-1.22
0.13,0.98,0.41,-1.13,-0.34,-0.95
0.12,0.98,0.41,-1.18,-0.43,-0.98
0.13,0.98,0.43,-1.11,-0.67,-0.87
0.13,0.98,0.42,-0.99,-0.84,-0.73
0.13,0.98,0.42,-1.13,-1.05,-0.75
0.13,0.99,0.41,-1.13,-1.02,-0.5
0.13,0.99,0.41,-1.33,-1.13,-0.37
0.14,0.99,0.42,-1.27,-1.15,-0.31
0.13,0.99,0.42,-1.5,-1.3,-0.23
0.13,0.98,0.4,-1.44,-1.21,-0.06
0.14,0.98,0.41,-1.47,-1.07,0.23
0.14,0.98,0.41,-1.56,-0.72,0.32
0.14,0.98,0.4,-1.63,-0.47,0.2
0.13,0.97,0.4,-1.66,-0.14,0.21
0.14,0.98,0.42,-1.5,0.15,0.35
0.14,0.97,0.4,-1.5,0.02,0.37
0.14,0.97,0.41,-1.63,0.2,0.15
0.14,0.97,0.41,-1.71,-0.03,0.21
0.14,0.97,0.41,-1.71,0.0,0.06
0.14,0.96,0.42,-1.92,-0.09,0.05
0.14,0.97,0.42,-2.14,-0.26,-0.12
0.14,0.97,0.42,-2.27,-0.37,-0.4
0.14,0.97,0.42,-2.38,-0.37,-0.12
0.14,0.97,0.41,-2.6,-0.34,-0.18
0.14,0.97,0.41,-2.84,-0.41,-0.27
0.14,0.97,0.41,-2.84,-0.38,-0.14
0.14,0.97,0.42,-2.84,-0.21,-0.37
0.15,0.96,0.42,-2.58,-0.31,-0.34
0.14,0.96,0.42,-2.4,-0.17,-0.49
0.14,0.97,0.42,-2.35,0.06,-0.53
0.14,0.97,0.42,-2.15,0.05,-0.78
0.15,0.96,0.42,-1.77,0.24,-0.79
0.13,0.96,0.41,-1.62,0.03,-1.11
0.14,0.96,0.41,-1.8,0.02,-1.19
0.14,0.96,0.42,-1.86,-0.31,-1.33
0.14,0.96,0.43,-1.83,-0.31,-1.66
0.14,0.96,0.42,-1.98,-0.64,-1.59
0.15,0.97,0.42,-2.06,-0.81,-1.79
0.14,0.97,0.42,-2.29,-1.13,-1.94
0.13,0.97,0.43,-2.29,-1.33,-2.09
0.14,0.97,0.42,-2.31,-1.34,-2.17
0.14,0.97,0.42,-2.32,-1.22,-2.18
0.14,0.97,0.42,-2.17,-1.4,-2.2
0.13,0.97,0.41,-2.17,-1.22,-2.27
0.14,0.98,0.41,-2.17,-1.19,-2.09
0.14,0.97,0.4,-1.79,-0.84,-2.14
0.13,0.98,0.41,-1.88,-0.67,-2.34
