accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.05,0.99,0.34,-2.53,-0.38,0.0
0.06,0.99,0.34,-2.37,-0.23,-0.18
0.06,1.0,0.34,-1.86,-0.4,-0.29
0.05,0.99,0.34,-1.76,-0.35,-0.2
0.05,0.99,0.34,-1.66,-0.44,-0.24
0.05,0.99,0.34,-1.33,-0.58,-0.5
0.05,0.99,0.34,-1.36,-0.76,-0.56
0.05,1.0,0.34,-1.27,-0.66,-0.5
0.05,1.0,0.34,-1.34,-0.93,-0.41
0.06,0.99,0.34,-1.3,-0.93,-0.61
0.05,0.99,0.34,-1.44,-0.85,-0.66
0.06,0.99,0.35,-1.47,-1.08,-0.52
0.05,0.99,0.34,-1.5,-1.08,-0.69
0.05,0.99,0.33,-1.56,-0.95,-0.69
0.06,0.99,0.35,-1.65,-1.02,-0.63
0.05,0.99,0.34,-1.65,-1.11,-0.6
0.05,1.0,0.34,-1.89,-0.96,-0.5
0.06,0.99,0.33,-1.74,-1.24,-0.41
0.06,0.98,0.34,-1.85,-1.27,-0.61
0.06,0.99,0.34,-1.83,-1.19,-0.63
0.05,0.99,0.35,-1.77,-1.37,-0.87
0.05,0.98,0.35,-1.74,-1.27,-1.04
0.06,0.99,0.33,-1.63,-1.02,-1.1
0.06,0.98,0.33,-1.33,-1.18,-1.21
0.05,0.99,0.33,-1.37,-0.72,-1.33
0.06,0.99,0.33,-1.07,-0.56,-1.36
0.06,0.99,0.33,-0.96,-0.44,-1.39
0.05,0.99,0.34,-0.81,-0.55,-1.4
0.05,0.99,0.34,-0.92,-0.56,-1.27
0.05,1.0,0.34,-0.79,-0.41,-1.28
0.05,1.0,0.33,-0.84,-0.61,-1.01
0.06,1.0,0.34,-0.96,-0.63,-0.98
0.05,0.99,0.34,-1.27,-1.02,-0.82
0.05,0.99,0.34,-1.48,-1.18,-0.76
0.06,1.0,0.34,-1.44,-1.28,-0.64
0.05,1.0,0.33,-1.69,-1.34,-0.75
0.05,0.99,0.33,-1.85,-1.31,-0.56
0.05,0.99,0.32,-1.85,-1.4,-0.58
0.06,1.0,0.33,-1.94,-1.42,-0.32
0.05,1.0,0.32,-1.91,-1.45,-0.41
0.05,0.99,0.33,-1.92,-1.28,-0.43
0.05,0.99,0.33,-1.79,-1.15,-0.52
0.05,0.99,0.33,-1.62,-1.27,-0.66
0.05,0.99,0.33,-1.45,-0.96,-0.72
0.05,1.0,0.32,-1.24,-0.85,-0.82
0.06,0.99,0.32,-1.1,-1.04,-1.07
0.05,0.99,0.32,-1.01,-0.84,-1.01
0.04,0.99,0.33,-0.81,-0.72,-0.98
0.05,0.99,0.32,-0.72,-0.93,-0.89
0.05,0.99,0.33,-0.69,-0.87,-0.79
0.05,1.0,0.32,-0.92,-1.08,-0.79
0.05,1.0,0.32,-0.95,-0.89,-0.73
0.06,1.0,0.33,-1.31,-1.1,-0.6
0.05,1.0,0.32,-1.24,-0.95,-0.49
0.05,1.0,0.33,-1.42,-0.93,-0.31
0.05,0.99,0.32,-1.42,-0.84,-0.14
0.06,0.99,0.32,-1.6,-0.52,0.17
0.06,0.99,0.32,-1.79,-0.53,-0.09
0.05,1.0,0.33,-1.86,0.02,0.0
0.06,0.99,0.33,-2.12,-0.21,0.21
0.06,0.99,0.33,-2.02,0.06,0.23
0.06,0.99,0.32,-2.08,0.38,0.06
0.05,0.99,0.33,-1.98,0.46,-0.17
0.05,0.98,0.33,-2.05,0.27,-0.17
0.06,0.98,0.34,-1.92,0.31,-0.29
0.05,0.98,0.33,-1.77,0.0,-0.49
0.05,0.99,0.33,-1.79,0.15,-0.53
0.05,0.98,0.33,-1.56,0.11,-0.67
0.05,0.99,0.33,-1.57,0.14,-0.78
0.05,0.98,0.34,-1.53,-0.09,-0.87
0.05,0.99,0.33,-1.51,-0.47,-0.82
0.05,0.99,0.34,-1.69,-0.6,-0.5
0.06,1.0,0.34,-1.76,-0.53,-0.56
0.06,0.99,0.34,-1.91,-0.63,-0.5
0.06,0.99,0.34,-2.06,-1.02,-0.44
0.05,0.99,0.33,-1.86,-0.87,-0.44
0.06,0.99,0.33,-2.12,-0.84,-0.81
0.06,0.98,0.33,-1.97,-0.64,-0.81
0.05,0.99,0.33,-1.74,-0.7,-0.89
0.06,0.98,0.34,-1.42,-0.75,-0.99
0.06,0.99,0.33,-1.36,-0.52,-1.18
0.06,0.98,0.34,-1.22,-0.53,-1.04
0.06,0.99,0.33,-1.39,-0.44,-1.18
0.06,0.99,0.34,-1.53,-0.53,-1.04
0.05,0.99,0.34,-1.56,-0.66,-0.93
0.06,0.99,0.34,-1.5,-0.75,-1.01
0.06,0.99,0.34,-1.79,-0.75,-0.82
0.05,0.99,0.33,-1.68,-1.04,-0.92
0.05,0.99,0.34,-1.8,-1.1,-0.93
0.05,0.99,0.34,-1.74,-0.92,-0.93
0.06,0.99,0.33,-1.83,-0.85,-0.9
0.06,1.0,0.34,-1.86,-0.73,-0.78
0.05,0.99,0.33,-1.65,-0.64,-0.72
0.05,0.99,0.33,-1.74,-0.6,-0.78
0.05,0.99,0.34,-1.6,-0.35,-0.63
0.05,0.99,0.33,-1.36,-0.41,-0.75
0.05,0.99,0.33,-1.13,-0.32,-0.79
0.05,1.0,0.33,-1.37,-0.26,-0.58
0.05,0.98,0.33,-1.16,-0.43,-0.7
0.04,0.99,0.34,-1.28,-0.4,-0.79
0.05,1.0,0.33,-1.44,-0.37,-0.55
0.05,1.0,0.34,-1.47,-0.55,-0.76
0.05,1.0,0.34,-1.91,-0.7,-0.53
0.05,1.0,0.34,-1.83,-0.87,-0.5
0.05,0.99,0.34,-2.2,-1.18,-0.46
0.05,0.99,0.33,-1.91,-1.27,-0.53
0.05,0.99,0.34,-1.91,-1.31,-0.55
0.05,0.99,0.33,-2.05,-1.5,-0.32
0.06,0.99,0.33,-1.97,-1.51,-0.49
0.06,0.99,0.33,-2.06,-1.33,-0.31
0.06,0.99,0.33,-2.12,-0.98,-0.14
0.05,0.99,0.32,-2.0,-0.99,-0.34
0.06,0.99,0.33,-2.03,-0.55,-0.24
0.05,0.98,0.32,-1.8,-0.49,-0.15
0.06,0.99,0.33,-1.97,-0.2,-0.38
0.05,0.98,0.32,-1.88,-0.03,-0.35
0.06,0.99,0.32,-1.76,0.46,-0.49
0.05,0.99,0.32,-1.8,0.52,-0.5
0.05,0.99,0.32,-1.59,0.75,-0.73
0.05,0.99,0.32,-1.59,0.76,-0.61
0.06,0.99,0.32,-1.63,0.72,-0.56
0.05,1.0,0.33,-1.88,0.72,-0.58
0.05,1.0,0.34,-2.31,0.5,-0.41
0.06,1.0,0.33,-2.5,0.63,-0.29
0.06,1.0,0.34,-2.79,0.35,0.0
0.06,0.99,0.34,-3.02,0.18,0.17
0.05,0.99,0.35,-3.19,0.03,0.05
0.06,0.99,0.34,-3.19,-0.26,0.15
0.05,0.99,0.34,-3.21,-0.44,0.2
0.06,0.98,0.34,-3.19,-0.38,-0.03
0.06,0.98,0.34,-2.9,-0.6,-0.23
0.06,0.98,0.34,-2.78,-0.7,-0.18
0.06,0.99,0.34,-2.35,-0.85,-0.35
0.06,0.99,0.34,-2.32,-1.02,-0.46
0.06,0.99,0.33,-2.08,-1.02,-0.55
0.05,0.98,0.34,-2.02,-1.04,-0.76
0.06,0.99,0.33,-1.92,-0.84,-0.99
0.06,0.99,0.33,-1.8,-0.72,-1.3
0.06,0.99,0.33,-1.69,-0.55,-1.19
0.06,0.99,0.34,-1.5,-0.6,-1.39
0.06,1.0,0.32,-1.21,-0.31,-1.47
0.07,0.99,0.33,-1.36,0.05,-1.19
0.06,1.0,0.32,-1.36,-0.12,-1.21
0.06,1.0,0.33,-1.45,-0.2,-1.01
0.06,0.99,0.34,-1.62,-0.26,-1.16
0.05,0.99,0.35,-1.89,-0.43,-0.93
0.05,1.0,0.34,-2.08,-0.32,-0.87
0.05,1.0,0.34,-2.44,-0.61,-0.7
