accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.06,1.0,0.22,-1.79,1.08,-0.61
0.06,1.0,0.22,-1.74,0.63,-0.52
0.06,0.99,0.22,-1.82,0.4,-0.53
0.06,0.98,0.22,-1.52,0.4,-0.53
0.06,0.98,0.21,-1.53,0.35,-0.88
0.06,0.98,0.22,-1.14,0.31,-1.21
0.06,0.98,0.21,-0.81,0.53,-1.45
0.06,0.98,0.21,-0.18,0.89,-1.82
0.07,0.99,0.21,-0.03,1.15,-1.77
0.07,0.99,0.21,0.21,1.18,-1.85
0.06,0.99,0.21,-0.15,0.96,-1.67
0.07,1.0,0.21,-0.34,1.02,-1.7
0.07,1.0,0.22,-0.68,0.72,-1.41
0.07,1.0,0.22,-1.17,0.66,-1.47
0.07,0.99,0.22,-1.09,0.34,-1.27
0.06,1.0,0.21,-0.99,0.25,-1.18
0.07,0.99,0.22,-1.24,0.02,-1.36
0.07,0.99,0.22,-0.95,-0.06,-1.45
0.06,0.99,0.21,-0.56,-0.26,-1.59
0.06,0.99,0.22,-0.31,-0.53,-1.66
0.06,0.99,0.22,-0.47,-0.87,-1.68
0.06,1.0,0.22,-1.12,-1.13,-1.47
0.07,1.0,0.23,-1.31,-1.22,-1.55
0.06,1.0,0.23,-1.66,-1.4,-1.45
0.07,1.0,0.23,-2.08,-1.59,-1.15
0.06,1.0,0.21,-2.42,-1.46,-1.07
0.06,1.0,0.22,-2.41,-1.78,-1.11
0.06,0.99,0.21,-2.1,-1.6,-0.83
0.07,0.99,0.2,-1.94,-1.54,-0.94
0.06,0.99,0.2,-1.17,-1.37,-1.11
0.06,0.99,0.21,-0.89,-1.34,-1.19
0.05,0.98,0.21,-0.3,-1.22,-1.5
0.06,0.99,0.2,-0.08,-0.57,-1.6
0.05,0.99,0.2,0.5,-0.64,-1.63
0.06,1.0,0.2,0.53,-0.6,-1.68
0.05,1.0,0.2,0.4,-0.37,-1.53
0.05,1.0,0.2,0.07,-0.54,-1.27
0.05,1.0,0.21,-0.35,-0.55,-1.0
0.05,1.01,0.2,-0.65,-0.34,-0.94
0.05,1.0,0.2,-0.77,-0.34,-0.68
0.06,0.99,0.2,-1.08,-0.41,-0.55
0.06,0.99,0.19,-0.96,-0.5,-0.53
0.06,0.99,0.2,-0.94,-0.4,-0.63
0.05,0.99,0.2,-0.72,-0.69,-0.76
0.05,0.99,0.2,-0.65,-0.55,-0.59
0.05,1.0,0.19,-0.43,-0.51,-0.82
0.06,1.0,0.2,-0.63,-0.31,-0.5
0.06,1.0,0.2,-0.83,-0.6,-0.47
0.06,1.0,0.2,-1.4,-0.74,-0.39
0.06,1.0,0.2,-2.12,-0.86,-0.11
0.06,1.0,0.2,-2.29,-1.05,0.17
0.07,1.0,0.2,-2.69,-0.98,0.08
0.06,0.99,0.19,-2.69,-0.69,0.19
0.06,0.99,0.2,-2.83,-0.56,0.01
0.07,0.99,0.19,-2.74,-0.35,0.08
0.06,0.99,0.18,-2.56,0.05,0.27
0.07,0.99,0.19,-2.56,0.03,0.3
0.07,0.99,0.2,-2.48,0.44,0.44
0.06,0.99,0.2,-2.5,0.56,0.24
0.06,0.99,0.2,-2.44,0.61,0.14
0.07,0.98,0.21,-2.64,0.66,0.04
0.07,0.98,0.2,-2.49,0.46,-0.03
0.07,0.98,0.2,-2.62,0.2,0.02
0.07,0.98,0.21,-2.68,0.38,-0.1
0.07,0.98,0.21,-2.89,0.14,-0.18
0.07,0.99,0.21,-3.19,-0.1,-0.33
0.07,0.99,0.21,-3.2,0.05,-0.26
0.07,0.98,0.21,-3.53,-0.02,-0.4
0.08,0.99,0.22,-3.2,-0.26,-0.28
0.07,0.98,0.21,-3.44,-0.46,-0.33
0.07,0.98,0.2,-3.02,-0.25,-0.68
0.07,0.98,0.21,-2.82,-0.25,-0.85
0.08,0.98,0.21,-2.5,-0.07,-1.31
0.07,0.98,0.21,-2.61,-0.02,-1.34
0.07,0.98,0.21,-2.15,-0.08,-1.76
0.07,0.98,0.21,-2.1,-0.05,-1.86
0.07,0.99,0.22,-1.81,0.21,-1.98
0.07,0.99,0.21,-1.87,0.21,-1.98
0.07,0.99,0.22,-1.69,0.15,-1.85
0.06,1.0,0.2,-1.44,0.05,-1.68
0.07,1.0,0.21,-1.3,0.12,-1.47
0.06,1.0,0.22,-1.63,-0.31,-1.24
0.06,1.0,0.21,-1.96,-0.22,-1.36
0.06,1.0,0.22,-1.78,-0.47,-1.41
0.06,0.99,0.22,-1.79,-0.56,-1.29
0.06,1.0,0.22,-1.72,-0.7,-1.46
0.05,0.99,0.22,-1.73,-0.92,-1.53
0.06,1.0,0.22,-1.61,-1.35,-1.42
0.06,0.99,0.22,-1.98,-1.15,-1.31
0.05,1.0,0.22,-1.98,-1.6,-1.26
0.06,1.0,0.21,-2.02,-1.39,-1.05
0.06,1.0,0.21,-1.95,-1.56,-0.79
0.06,1.0,0.2,-2.25,-1.26,-0.75
0.06,1.0,0.2,-2.28,-1.07,-0.46
0.06,1.0,0.19,-2.14,-0.95,-0.28
0.06,1.0,0.21,-2.12,-0.63,-0.18
0.06,1.0,0.19,-2.22,-0.51,0.18
0.05,0.99,0.2,-2.39,-0.39,0.08
0.06,0.99,0.2,-2.63,0.08,0.25
0.06,0.99,0.2,-2.58,-0.16,-0.08
0.06,0.99,0.2,-2.59,-0.26,-0.28
0.07,0.98,0.19,-2.49,0.09,-0.47
0.07,0.98,0.2,-2.31,0.05,-0.37
0.07,0.99,0.2,-2.36,-0.17,-0.81
0.06,0.98,0.2,-2.33,-0.17,-0.82
0.06,0.99,0.21,-2.11,0.02,-0.81
0.06,0.98,0.2,-2.19,-0.29,-1.08
0.06,0.98,0.21,-2.4,-0.65,-1.11
0.06,0.99,0.21,-2.18,-0.58,-1.14
0.06,0.99,0.22,-2.43,-0.95,-1.25
0.07,0.99,0.21,-2.56,-0.94,-1.18
0.06,0.99,0.22,-2.69,-1.23,-1.35
0.07,0.99,0.2,-3.02,-1.05,-1.2
0.07,0.99,0.21,-3.15,-0.77,-1.25
0.07,0.99,0.21,-2.92,-0.96,-1.37
0.06,0.99,0.21,-2.76,-0.41,-1.37
0.06,0.99,0.21,-2.33,-0.11,-1.67
0.07,0.99,0.2,-2.05,0.24,-1.44
0.07,0.99,0.21,-1.86,0.5,-1.57
0.07,0.99,0.21,-1.79,0.59,-1.55
0.06,0.99,0.21,-1.86,0.6,-1.6
0.06,1.0,0.22,-1.46,0.6,-1.49
0.07,1.0,0.21,-1.47,0.4,-1.19
0.06,1.0,0.22,-1.31,0.02,-1.2
0.06,1.0,0.22,-1.69,-0.29,-1.09
