accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.11,0.99,0.32,-2.81,-1.65,-0.11
0.11,0.99,0.32,-2.89,-1.31,-0.05
0.12,0.99,0.33,-2.84,-1.07,0.02
0.12,0.99,0.33,-2.89,-1.1,0.12
0.11,0.99,0.33,-2.84,-0.82,0.05
0.11,0.99,0.33,-2.63,-0.92,-0.09
0.11,0.98,0.32,-2.46,-1.01,-0.14
0.11,0.98,0.32,-2.2,-1.16,-0.52
0.11,0.99,0.33,-2.06,-0.87,-0.47
0.11,0.99,0.33,-1.83,-0.99,-0.6
0.11,0.99,0.33,-1.74,-1.1,-0.87
0.11,0.99,0.33,-1.53,-1.16,-0.73
0.11,0.98,0.33,-1.66,-1.18,-0.99
0.11,0.99,0.33,-1.71,-1.31,-0.92
0.11,0.99,0.33,-1.82,-1.4,-1.01
0.11,0.99,0.33,-1.73,-1.15,-1.04
0.11,0.98,0.33,-1.73,-1.21,-1.11
0.11,0.99,0.32,-1.63,-1.68,-0.9
0.11,0.99,0.34,-1.62,-1.47,-1.01
0.11,0.99,0.33,-1.34,-1.48,-0.75
0.11,0.99,0.34,-1.33,-1.62,-0.63
0.11,0.99,0.32,-1.21,-1.66,-0.72
0.11,0.98,0.33,-1.33,-1.69,-0.84
0.11,0.99,0.34,-1.3,-2.03,-0.96
0.11,0.98,0.32,-1.45,-2.02,-0.99
0.11,0.99,0.32,-1.62,-2.11,-1.18
0.11,0.98,0.32,-1.56,-2.21,-1.37
0.11,0.99,0.33,-1.47,-1.88,-1.54
0.11,0.99,0.32,-1.45,-1.69,-1.56
0.11,0.99,0.32,-1.22,-1.63,-1.66
0.11,0.99,0.32,-0.84,-1.36,-1.69
0.11,0.99,0.32,-0.58,-1.18,-1.51
0.11,0.99,0.32,-0.53,-1.04,-1.37
0.11,1.0,0.33,-0.34,-1.02,-1.47
0.1,1.0,0.32,-0.49,-1.13,-1.1
0.11,1.0,0.33,-0.66,-1.25,-1.08
0.11,1.0,0.32,-0.92,-1.39,-1.19
0.11,1.0,0.32,-1.25,-1.3,-0.84
0.11,1.0,0.33,-1.27,-1.77,-0.6
0.11,0.99,0.32,-1.5,-1.73,-0.69
0.11,0.99,0.33,-1.62,-1.88,-0.56
0.11,0.99,0.32,-1.77,-2.09,-0.4
0.12,0.98,0.33,-2.0,-1.77,-0.37
0.11,0.98,0.32,-1.79,-2.08,-0.38
0.11,0.99,0.32,-1.8,-1.82,-0.47
0.11,0.99,0.32,-1.63,-1.79,-0.43
0.11,0.98,0.32,-1.4,-1.66,-0.41
0.11,0.99,0.32,-1.36,-1.53,-0.46
0.11,0.98,0.32,-1.69,-1.36,-0.5
0.11,0.99,0.33,-1.54,-1.34,-0.73
0.11,0.98,0.32,-1.63,-1.53,-0.73
0.11,0.99,0.33,-1.5,-1.42,-0.89
0.11,0.98,0.32,-1.5,-1.31,-0.98
0.11,0.98,0.33,-1.31,-1.48,-1.07
0.11,0.99,0.33,-1.37,-1.48,-1.19
0.11,0.98,0.32,-1.1,-1.5,-1.11
0.11,0.98,0.32,-1.05,-1.82,-1.36
0.11,0.98,0.32,-1.11,-1.69,-1.47
0.11,0.98,0.32,-0.76,-1.97,-1.5
0.11,0.99,0.32,-0.72,-1.86,-1.69
0.11,0.99,0.33,-0.56,-2.03,-1.56
0.1,0.99,0.32,-0.38,-2.03,-1.5
0.11,0.99,0.33,-0.32,-2.15,-1.69
0.11,0.99,0.33,-0.24,-2.05,-1.48
0.11,0.99,0.32,-0.2,-2.11,-1.28
0.11,1.0,0.33,-0.21,-2.14,-1.3
0.12,1.0,0.33,-0.49,-2.03,-0.96
0.11,1.0,0.31,-0.81,-2.23,-1.04
0.11,0.99,0.33,-0.92,-2.15,-0.99
0.11,0.99,0.33,-1.15,-2.02,-1.02
0.11,1.0,0.31,-1.34,-2.02,-0.79
0.11,0.99,0.31,-1.5,-1.62,-0.78
