accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.03,0.99,0.26,0.13,3.08,-3.24
0.03,0.98,0.26,0.37,3.91,-3.54
0.03,0.98,0.27,1.12,4.34,-3.75
0.02,0.99,0.27,1.61,4.63,-3.66
0.02,0.99,0.28,2.45,4.54,-4.11
0.01,1.0,0.28,2.84,4.42,-4.19
0.02,1.0,0.28,3.0,4.18,-4.3
0.01,1.0,0.3,2.9,3.69,-4.04
0.01,1.0,0.3,3.11,2.87,-4.11
0.01,1.0,0.31,2.81,2.05,-4.01
0.0,1.0,0.31,2.51,1.11,-3.79
0.01,1.01,0.31,2.03,0.41,-3.62
0.01,1.01,0.3,1.56,-0.25,-3.34
0.01,1.02,0.3,0.98,-1.09,-2.84
0.02,1.02,0.3,0.2,-1.38,-2.14
0.02,1.02,0.3,-0.44,-1.62,-1.34
0.02,1.02,0.29,-1.18,-2.06,-1.21
0.02,1.02,0.29,-1.63,-1.86,-0.64
0.02,1.01,0.28,-1.78,-1.4,-0.53
0.02,1.01,0.27,-1.95,-1.34,-0.64
0.02,1.01,0.27,-2.01,-0.75,-0.23
0.03,1.0,0.28,-1.84,-0.6,-0.08
0.03,1.0,0.27,-1.34,0.3,0.05
0.03,1.0,0.26,-1.02,0.76,0.43
0.03,1.0,0.27,-0.73,0.98,0.54
0.03,0.99,0.27,-0.54,1.4,0.47
0.03,0.99,0.28,-0.1,1.59,0.12
0.02,0.98,0.27,0.04,1.91,0.06
0.03,0.99,0.28,0.23,2.13,-0.19
0.02,0.98,0.28,0.79,1.92,-0.36
0.02,0.98,0.28,0.95,1.91,-0.52
0.03,0.98,0.28,1.24,2.02,-0.52
0.03,0.99,0.29,1.19,1.6,-0.76
0.02,0.99,0.29,0.95,0.82,-0.46
0.02,1.0,0.3,0.43,0.2,0.0
0.01,1.0,0.3,-0.33,-0.35,0.08
0.02,1.0,0.3,-0.93,-0.97,0.02
0.02,0.99,0.3,-1.56,-1.28,0.11
0.02,0.98,0.28,-2.15,-1.56,0.17
0.03,0.98,0.29,-2.63,-1.82,0.21
0.02,0.98,0.28,-2.8,-1.57,0.09
0.03,0.98,0.27,-2.57,-1.3,0.04
0.04,0.98,0.26,-2.21,-1.2,-0.11
0.04,0.97,0.26,-2.02,-0.33,-0.03
0.04,0.98,0.25,-1.83,0.05,-0.11
0.05,0.97,0.27,-1.63,0.48,-0.26
0.04,0.98,0.26,-1.37,0.47,-0.15
0.03,0.97,0.27,-1.15,0.99,-0.53
0.03,0.98,0.27,-0.88,1.06,-0.63
0.02,0.99,0.27,-0.68,0.86,-0.55
0.03,0.98,0.27,-0.56,0.67,-0.82
0.03,0.98,0.27,-0.69,0.77,-0.9
0.03,0.97,0.27,-1.08,0.7,-1.26
0.02,0.98,0.28,-0.98,0.53,-1.56
0.01,0.97,0.27,-1.04,0.48,-1.96
0.03,0.98,0.28,-1.15,0.55,-2.05
0.02,0.97,0.28,-0.91,0.59,-2.03
0.02,0.98,0.28,-0.64,0.85,-1.85
0.03,0.98,0.26,-0.64,1.01,-2.04
0.03,0.97,0.27,-0.74,1.4,-1.84
0.02,0.98,0.27,-0.91,1.38,-1.94
0.03,0.99,0.28,-1.02,1.72,-1.95
0.03,0.98,0.28,-1.26,1.74,-2.14
0.03,0.98,0.28,-1.25,1.66,-1.81
0.03,0.98,0.28,-1.55,1.72,-1.64
0.03,0.98,0.28,-1.4,1.18,-1.24
0.02,0.98,0.27,-1.18,0.84,-1.26
0.02,0.98,0.29,-1.49,0.76,-1.61
0.02,0.98,0.29,-1.44,0.61,-1.89
0.03,0.97,0.28,-1.98,0.36,-1.83
0.03,0.97,0.29,-2.32,-0.23,-1.57
0.03,0.98,0.28,-2.54,-0.47,-1.44
0.03,0.98,0.28,-2.81,-0.55,-0.93
0.03,0.98,0.28,-2.81,-0.61,-0.58
0.03,0.98,0.28,-2.23,-1.07,-0.2
0.03,0.97,0.28,-2.4,-0.86,0.03
0.03,0.97,0.28,-2.4,-1.11,0.37
0.04,0.97,0.27,-2.3,-1.04,0.63
0.03,0.96,0.27,-2.2,-1.08,0.66
0.04,0.96,0.27,-1.98,-0.8,0.82
0.04,0.97,0.27,-1.62,-0.34,0.86
0.04,0.96,0.27,-1.91,0.15,0.85
0.04,0.96,0.27,-2.08,0.26,0.68
0.03,0.95,0.28,-2.44,0.69,0.05
0.03,0.95,0.28,-2.78,0.4,-0.34
0.03,0.95,0.28,-2.66,0.63,-0.82
0.03,0.94,0.28,-3.0,0.47,-0.85
0.04,0.95,0.28,-2.79,0.17,-0.97
0.04,0.95,0.28,-2.68,-0.02,-0.99
0.04,0.94,0.28,-2.34,-0.47,-1.05
0.05,0.94,0.28,-2.22,-0.64,-0.64
0.05,0.93,0.27,-1.88,-0.97,-1.06
0.03,0.93,0.27,-1.62,-1.19,-1.37
