accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.1,1.0,0.33,-3.47,0.03,1.37
0.09,1.0,0.32,-3.66,-0.41,1.54
0.09,0.99,0.33,-3.71,-0.43,1.69
0.1,0.99,0.33,-3.63,-0.52,1.68
0.09,0.98,0.33,-3.68,-0.9,1.57
0.09,0.98,0.33,-3.65,-0.9,1.15
0.1,0.98,0.32,-3.4,-0.81,0.82
0.09,0.97,0.32,-3.01,-0.82,0.24
0.1,0.98,0.33,-2.55,-0.78,0.21
0.09,0.98,0.32,-2.34,-0.66,-0.14
0.1,0.98,0.32,-1.8,-0.35,-0.32
0.11,0.98,0.33,-1.47,-0.29,0.09
0.1,0.98,0.32,-1.27,-0.31,-0.11
0.1,0.98,0.32,-1.02,-0.12,-0.41
0.1,0.98,0.32,-0.95,-0.24,-0.44
0.1,0.98,0.32,-0.89,-0.55,-0.69
0.1,0.99,0.33,-0.96,-0.66,-0.72
0.09,0.99,0.34,-1.07,-0.76,-0.75
0.1,0.99,0.33,-1.1,-0.9,-1.01
0.1,0.98,0.33,-1.39,-0.92,-1.01
0.11,0.99,0.33,-1.62,-0.96,-1.1
0.1,0.98,0.33,-1.92,-1.13,-0.98
0.11,0.98,0.32,-2.29,-1.13,-1.18
0.1,0.98,0.33,-2.46,-1.22,-1.08
0.1,0.97,0.32,-2.46,-1.11,-1.05
0.09,0.98,0.33,-2.66,-1.33,-1.3
0.09,0.98,0.32,-2.78,-1.07,-1.4
0.09,0.98,0.32,-2.58,-1.02,-1.6
0.1,0.98,0.32,-2.7,-0.9,-1.62
0.1,0.98,0.33,-2.44,-0.95,-1.54
0.09,0.98,0.32,-2.32,-0.69,-1.59
0.09,0.98,0.33,-2.06,-0.84,-1.54
0.09,0.99,0.33,-2.35,-0.52,-1.48
0.09,0.99,0.33,-2.58,-0.61,-1.34
0.09,1.0,0.33,-3.08,-0.7,-1.19
0.09,1.0,0.34,-3.45,-0.72,-1.08
0.09,1.0,0.33,-3.79,-0.85,-0.66
0.09,0.99,0.33,-3.95,-0.76,-0.73
0.1,1.0,0.33,-4.2,-1.07,-0.56
0.09,0.99,0.34,-4.17,-1.07,-0.47
0.09,0.99,0.32,-4.21,-1.33,-0.41
0.08,0.99,0.33,-4.17,-1.27,-0.53
0.09,0.99,0.33,-3.92,-1.08,-0.7
0.09,0.98,0.33,-3.59,-0.78,-0.61
0.09,0.99,0.32,-3.47,-0.72,-0.67
0.1,0.99,0.33,-3.04,-0.35,-0.73
0.09,0.99,0.33,-2.66,0.02,-0.75
0.09,0.98,0.32,-2.27,0.06,-1.21
0.08,0.99,0.33,-2.15,0.47,-1.34
0.09,0.98,0.33,-1.69,0.72,-1.48
0.09,0.99,0.33,-1.11,0.84,-1.71
0.09,0.99,0.32,-1.08,0.85,-1.8
0.09,0.99,0.34,-0.44,0.85,-1.42
0.09,1.0,0.34,-0.37,0.85,-1.62
0.09,1.0,0.33,-0.44,0.78,-1.47
0.09,1.0,0.34,-0.52,0.85,-1.44
0.09,1.0,0.34,-0.58,0.46,-1.11
0.08,1.0,0.35,-1.01,0.38,-0.73
0.09,1.01,0.34,-1.44,0.17,-0.35
0.09,1.0,0.34,-1.82,-0.05,-0.18
0.09,1.01,0.34,-2.26,-0.29,0.12
0.09,1.0,0.33,-2.49,-0.41,0.26
0.1,1.0,0.34,-2.82,-0.56,0.46
0.09,1.0,0.33,-3.01,-0.82,0.52
0.08,0.99,0.33,-2.87,-0.99,0.81
0.09,0.99,0.34,-2.84,-0.73,0.72
0.09,1.0,0.34,-2.78,-0.82,0.76
0.09,0.99,0.33,-2.4,-0.66,0.96
0.09,0.99,0.32,-2.02,-0.7,0.95
0.09,0.99,0.33,-1.97,-0.46,0.87
0.1,0.99,0.33,-2.03,-0.14,0.66
0.1,0.98,0.33,-1.83,-0.05,0.44
0.1,0.99,0.33,-1.88,0.32,0.43
0.09,0.99,0.32,-1.44,0.49,0.11
0.09,0.99,0.33,-1.08,0.66,0.46
0.09,0.98,0.33,-0.69,0.81,0.46
0.09,0.99,0.33,-0.61,1.02,0.55
0.09,0.99,0.33,-0.35,0.85,0.55
0.09,0.99,0.34,-0.43,0.73,0.72
0.09,0.99,0.33,-0.61,0.76,0.98
0.1,1.0,0.34,-0.6,0.75,1.15
0.09,1.0,0.33,-0.84,0.47,1.11
0.09,1.0,0.34,-1.01,0.32,1.01
0.09,1.0,0.34,-1.36,0.49,1.28
0.1,0.99,0.33,-1.5,0.21,1.31
0.09,0.99,0.33,-1.44,0.37,1.47
0.09,1.0,0.32,-1.44,0.09,1.65
