accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
-0.24,0.2,-0.34,-11.54,3.95,-185.76
-0.24,0.41,-0.32,-4.43,27.42,-184.4
-0.21,0.61,-0.26,-1.11,52.03,-178.66
-0.17,0.83,-0.06,-4.03,73.71,-170.9
-0.14,1.0,0.12,-14.17,95.73,-161.48
-0.15,1.22,0.39,-30.76,113.51,-151.39
-0.22,1.36,0.6,-49.6,122.26,-141.36
-0.32,1.47,0.81,-68.6,125.25,-132.35
-0.39,1.53,0.95,-87.42,120.92,-124.44
-0.48,1.63,1.11,-105.97,110.14,-117.16
-0.49,1.71,1.2,-123.25,94.63,-108.56
-0.5,1.88,1.28,-142.03,77.77,-100.21
-0.49,2.01,1.29,-160.05,62.73,-90.5
-0.44,2.18,1.24,-177.04,50.84,-80.24
-0.36,2.28,1.18,-191.18,43.39,-69.77
-0.27,2.35,1.12,-202.66,40.82,-59.18
-0.17,2.37,1.02,-209.25,42.17,-49.33
-0.15,2.35,0.95,-209.28,46.06,-42.23
-0.14,2.34,0.87,-202.79,52.05,-37.85
-0.14,2.32,0.83,-189.16,58.23,-35.97
-0.12,2.28,0.82,-169.92,63.51,-36.96
-0.1,2.23,0.82,-146.87,68.4,-40.56
-0.12,2.17,0.78,-119.36,72.21,-47.27
-0.16,2.19,0.86,-93.6,74.79,-59.62
-0.05,2.36,0.92,-62.4,71.74,-61.59
-0.06,2.44,0.94,-29.56,67.4,-67.59
-0.14,2.53,1.1,-10.96,67.3,-78.75
-0.09,2.65,1.22,1.56,63.25,-86.67
-0.01,2.79,1.3,12.56,56.17,-87.15
0.02,2.91,1.34,23.1,46.09,-82.69
0.0,2.99,1.4,31.34,33.62,-74.84
-0.02,3.01,1.43,37.19,18.29,-63.21
-0.05,3.01,1.42,39.54,-0.24,-49.25
-0.06,2.96,1.37,39.73,-19.31,-33.36
-0.09,2.84,1.24,39.11,-36.96,-16.87
-0.08,2.69,1.08,37.07,-51.36,-1.31
-0.12,2.52,0.93,34.5,-61.57,10.66
-0.13,2.33,0.74,32.58,-66.15,20.08
-0.11,2.11,0.55,30.37,-66.35,27.68
-0.08,1.94,0.41,29.04,-63.19,34.0
-0.07,1.8,0.3,28.58,-57.15,38.64
-0.1,1.66,0.2,28.75,-49.8,41.65
-0.13,1.48,0.15,29.97,-41.88,43.02
-0.14,1.37,0.12,31.39,-35.27,43.63
-0.16,1.27,0.11,33.36,-29.04,44.14
-0.17,1.19,0.12,35.1,-23.54,44.24
-0.17,1.11,0.14,36.53,-19.15,44.21
-0.19,1.04,0.16,37.79,-15.18,44.17
-0.19,1.0,0.19,38.15,-11.76,44.17
-0.19,0.97,0.21,38.09,-8.52,44.9
-0.19,0.94,0.23,37.54,-6.18,46.44
-0.19,0.92,0.26,37.42,-4.38,48.44
-0.19,0.89,0.3,36.26,-3.66,50.53
-0.19,0.87,0.32,34.0,-3.18,53.08
-0.18,0.85,0.34,30.21,-3.07,54.67
-0.18,0.84,0.35,25.89,-2.9,56.79
-0.16,0.83,0.36,20.7,-2.14,58.99
-0.14,0.83,0.36,15.31,-0.81,61.42
-0.11,0.82,0.37,9.73,0.34,64.2
-0.09,0.81,0.37,4.58,2.29,66.76
-0.07,0.8,0.38,-0.38,3.79,69.37
-0.06,0.8,0.41,-5.08,5.36,71.73
-0.07,0.78,0.4,-7.89,6.18,73.83
-0.08,0.76,0.4,-10.09,6.6,74.38
-0.08,0.73,0.42,-13.01,8.05,73.02
-0.1,0.72,0.44,-16.49,9.57,70.24
-0.09,0.7,0.46,-20.32,10.55,67.19
-0.06,0.7,0.47,-24.49,11.77,63.63
-0.02,0.7,0.46,-27.56,13.56,60.27
-0.01,0.7,0.47,-31.34,16.18,56.87
0.01,0.71,0.47,-35.42,19.5,53.3
0.02,0.72,0.48,-38.38,23.22,49.56
0.02,0.72,0.48,-39.97,25.6,46.6
0.04,0.73,0.47,-40.11,27.04,43.4
0.03,0.73,0.47,-38.99,28.67,39.77
0.02,0.74,0.48,-37.22,30.49,35.34
0.01,0.76,0.49,-34.52,32.47,30.23
0.01,0.77,0.5,-31.92,34.7,24.67
0.01,0.79,0.51,-28.93,35.95,20.44
0.02,0.83,0.54,-25.11,35.83,17.53
0.02,0.86,0.55,-20.69,35.24,14.78
-0.0,0.9,0.57,-15.94,34.69,11.24
-0.01,0.93,0.58,-10.79,34.14,8.52
-0.02,0.98,0.6,-5.24,32.44,5.83
-0.04,1.02,0.62,-0.08,30.75,3.88
-0.03,1.06,0.65,3.92,27.98,2.44
-0.04,1.09,0.65,7.69,25.31,1.37
-0.04,1.12,0.66,10.24,22.47,1.15
-0.04,1.15,0.67,12.21,19.92,1.45
