accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.15,0.97,0.42,-0.38,-2.2,-1.71
0.14,0.97,0.42,0.58,-1.68,-1.54
0.14,0.97,0.42,1.25,-1.22,-1.5
0.13,0.97,0.42,1.79,-0.69,-1.54
0.13,0.98,0.41,2.27,0.03,-1.3
0.14,0.97,0.43,2.79,0.32,-1.44
0.13,0.98,0.42,2.95,0.89,-1.27
0.13,0.98,0.42,3.01,1.16,-1.13
0.13,0.98,0.42,2.93,1.42,-0.96
0.13,0.97,0.43,2.31,1.53,-0.85
0.13,0.98,0.44,1.89,1.37,-0.79
0.12,0.98,0.43,1.36,1.27,-0.93
0.12,0.98,0.43,0.93,1.18,-0.96
0.13,0.99,0.44,0.49,0.96,-0.87
0.13,0.99,0.43,0.23,0.61,-0.5
0.13,0.99,0.44,-0.24,0.02,-0.21
0.13,0.99,0.44,-0.76,-0.72,0.12
0.12,0.99,0.44,-1.89,-1.31,0.4
0.12,0.99,0.44,-3.01,-1.8,1.04
0.12,1.0,0.45,-4.17,-2.38,1.51
0.11,1.0,0.45,-5.39,-3.11,1.79
0.13,1.0,0.44,-6.41,-3.16,1.88
0.13,0.99,0.44,-7.22,-3.48,1.91
0.14,0.99,0.43,-7.56,-3.39,2.12
0.14,0.98,0.42,-7.66,-3.22,2.41
0.14,0.98,0.42,-7.51,-2.96,2.34
0.14,0.97,0.42,-7.01,-2.14,2.17
0.14,0.98,0.41,-6.79,-1.63,2.12
0.15,0.96,0.41,-6.2,-0.89,2.05
0.15,0.97,0.41,-5.5,-0.09,1.95
0.14,0.96,0.41,-4.56,0.56,1.94
0.15,0.96,0.42,-3.6,1.02,1.86
0.14,0.95,0.41,-2.31,1.48,1.73
0.15,0.96,0.41,-1.37,2.24,1.65
0.14,0.95,0.42,-0.76,2.55,1.47
0.15,0.95,0.41,0.02,2.96,1.44
0.14,0.96,0.42,0.5,3.19,1.47
0.15,0.96,0.43,0.66,3.39,1.57
0.15,0.96,0.43,0.67,3.27,2.03
0.15,0.96,0.44,0.56,3.01,2.11
0.14,0.96,0.44,0.09,2.75,2.12
0.15,0.96,0.44,-0.66,2.5,2.2
0.16,0.96,0.45,-1.39,2.2,2.17
0.16,0.96,0.44,-2.0,1.82,2.35
0.15,0.96,0.45,-2.55,1.11,2.24
0.15,0.95,0.45,-3.11,0.35,2.53
0.15,0.96,0.47,-3.71,-0.5,2.32
0.15,0.96,0.46,-4.24,-1.24,2.12
0.15,0.95,0.46,-4.64,-1.66,1.94
