accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.11,1.0,0.25,-1.74,-1.07,-0.73
0.11,1.0,0.24,-1.57,-0.93,-0.43
0.11,1.0,0.24,-1.86,-0.92,-0.69
0.11,1.0,0.24,-1.69,-1.02,-0.46
0.11,1.0,0.24,-1.89,-0.87,-0.35
0.11,0.99,0.23,-1.74,-0.85,-0.53
0.1,0.99,0.24,-1.68,-0.63,-0.64
0.1,0.99,0.24,-1.44,-0.64,-0.63
0.1,0.99,0.24,-1.11,-0.72,-0.76
0.1,0.99,0.24,-1.13,-0.87,-0.96
0.11,0.99,0.23,-0.96,-0.55,-0.9
0.11,0.99,0.24,-0.79,-0.26,-0.99
0.11,0.99,0.24,-0.9,-0.27,-1.18
0.11,0.99,0.24,-0.76,-0.14,-1.16
0.11,0.99,0.24,-0.73,0.0,-1.16
0.11,0.99,0.24,-0.72,0.03,-1.1
0.1,0.99,0.23,-0.69,-0.06,-1.15
0.11,0.99,0.23,-0.56,0.0,-1.28
0.1,0.99,0.25,-0.61,0.11,-1.21
0.1,1.0,0.24,-0.73,0.0,-0.99
0.11,1.0,0.25,-0.9,-0.06,-0.96
0.1,1.0,0.24,-1.13,0.34,-0.78
0.1,0.99,0.25,-1.34,0.06,-0.95
0.1,1.0,0.24,-1.39,0.09,-0.67
0.1,0.99,0.24,-1.48,-0.14,-0.63
0.1,0.99,0.24,-1.56,0.06,-0.37
0.1,0.99,0.23,-1.74,-0.05,-0.52
0.1,0.99,0.23,-1.63,-0.24,-0.44
0.1,1.0,0.23,-1.71,0.0,-0.4
0.11,1.0,0.24,-1.83,0.03,-0.31
0.1,1.0,0.23,-1.6,0.08,-0.43
0.1,0.99,0.23,-1.59,0.52,-0.23
0.1,1.0,0.23,-1.57,0.69,-0.26
0.1,1.0,0.23,-1.59,0.93,-0.18
0.11,1.0,0.23,-1.37,0.84,-0.37
0.11,1.0,0.24,-1.34,1.13,-0.23
0.11,1.0,0.24,-1.48,0.84,0.03
0.11,1.0,0.25,-1.45,0.96,0.12
0.11,0.99,0.24,-1.63,0.87,0.26
0.1,0.99,0.24,-2.0,0.87,0.2
0.11,1.0,0.24,-2.03,0.58,0.18
0.1,0.99,0.24,-2.2,0.75,0.29
0.11,0.99,0.24,-2.17,0.69,0.18
0.11,0.99,0.24,-2.12,0.69,0.17
0.11,0.99,0.24,-1.97,0.5,0.17
0.1,0.99,0.24,-2.14,0.47,0.35
0.11,0.99,0.25,-2.02,0.64,0.18
0.11,0.99,0.24,-2.08,0.43,0.49
0.11,0.99,0.23,-2.31,0.81,0.43
0.11,0.99,0.24,-2.5,0.76,0.55
0.11,0.99,0.25,-2.56,0.61,0.38
0.12,0.99,0.25,-2.7,1.04,0.46
0.11,0.99,0.24,-2.66,0.84,0.4
0.11,0.99,0.24,-2.56,0.9,0.5
0.11,1.0,0.23,-2.26,1.19,0.4
0.11,1.0,0.24,-2.09,0.98,0.4
0.11,0.99,0.25,-1.82,1.25,0.37
0.11,0.99,0.25,-1.91,0.79,0.46
0.11,0.98,0.25,-1.77,0.9,0.53
0.11,0.99,0.26,-2.03,0.49,0.6
0.12,0.99,0.25,-2.08,0.11,0.44
0.12,0.99,0.25,-2.49,0.18,0.38
0.12,0.99,0.26,-2.76,-0.08,0.55
0.12,0.99,0.25,-2.84,-0.14,0.52
0.12,0.99,0.25,-2.89,-0.37,0.53
0.12,0.98,0.25,-2.87,-0.43,0.37
0.13,0.98,0.24,-2.64,-0.41,0.2
0.13,0.98,0.25,-2.31,-0.18,-0.23
0.12,0.98,0.25,-1.98,-0.23,-0.29
0.12,0.98,0.24,-1.62,-0.05,-0.26
0.12,0.99,0.25,-1.28,0.29,-0.61
0.12,0.98,0.25,-1.15,0.31,-0.78
0.12,0.99,0.25,-0.96,0.26,-0.85
0.12,0.99,0.25,-1.04,0.43,-1.07
0.11,0.98,0.24,-0.92,0.37,-1.08
0.12,0.99,0.25,-0.98,0.27,-1.13
0.12,0.98,0.25,-1.1,-0.03,-1.28
0.11,0.99,0.25,-1.36,-0.14,-1.25
0.11,0.99,0.25,-1.51,-0.4,-1.3
0.11,0.99,0.25,-1.6,-0.49,-1.1
0.12,1.0,0.25,-1.91,-0.85,-1.02
0.11,0.99,0.26,-1.91,-1.22,-1.1
0.11,0.99,0.26,-2.0,-1.15,-1.16
