accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.1,1.01,0.25,-7.76,4.52,4.27
0.11,1.01,0.24,-7.07,3.91,5.1
0.1,1.02,0.24,-6.21,3.16,5.71
0.1,1.01,0.23,-5.31,2.85,6.12
0.11,1.01,0.23,-4.21,2.08,5.6
0.1,1.01,0.24,-3.48,1.88,5.42
0.1,1.0,0.22,-2.95,1.97,4.4
0.11,1.0,0.23,-2.76,2.08,4.02
0.1,0.99,0.22,-2.6,2.23,3.36
0.1,0.99,0.23,-2.73,1.92,2.58
0.1,0.99,0.23,-2.18,1.5,1.86
0.1,0.99,0.23,-2.23,0.84,1.05
0.1,0.98,0.23,-1.63,0.11,0.35
0.11,0.98,0.24,-1.47,-0.66,-0.09
0.12,0.99,0.24,-0.95,-1.4,-0.27
0.12,0.98,0.24,-0.58,-1.85,-0.2
0.14,0.98,0.24,-0.35,-2.38,0.29
0.14,0.98,0.25,-0.31,-2.21,0.96
0.14,0.98,0.23,0.06,-2.38,1.05
0.13,0.98,0.23,0.02,-2.55,1.18
0.12,0.98,0.24,0.2,-2.87,1.11
0.12,0.98,0.23,0.38,-2.98,0.56
0.11,0.98,0.24,0.4,-2.96,-0.14
0.1,0.97,0.23,0.53,-2.69,-0.93
0.12,0.96,0.24,0.56,-3.74,-1.45
0.12,0.96,0.23,0.89,-4.49,-1.57
0.12,0.96,0.24,0.95,-4.87,-2.35
0.1,0.96,0.23,0.78,-5.01,-4.0
0.09,0.95,0.23,0.95,-5.24,-5.65
0.12,0.97,0.24,0.14,-5.57,-6.31
0.13,0.97,0.23,-0.29,-5.33,-6.53
0.13,0.97,0.23,-0.92,-4.76,-6.75
0.14,0.98,0.22,-1.37,-4.49,-6.92
0.14,0.98,0.21,-1.89,-3.92,-7.3
0.12,0.98,0.22,-2.61,-3.18,-8.12
0.12,0.98,0.22,-3.25,-2.46,-9.05
0.12,0.98,0.22,-3.8,-1.91,-10.0
0.12,0.98,0.21,-4.66,-1.45,-10.44
0.14,0.99,0.21,-5.54,-0.9,-10.46
0.15,0.98,0.2,-6.17,-0.11,-10.35
0.16,0.99,0.21,-7.07,1.42,-9.71
0.16,0.99,0.21,-7.24,2.95,-9.28
0.16,0.98,0.2,-7.18,4.5,-8.81
0.14,0.97,0.2,-6.37,5.28,-8.67
0.13,0.97,0.21,-5.08,5.22,-9.19
0.12,0.96,0.22,-3.33,5.21,-9.65
0.11,0.96,0.21,-1.45,5.04,-10.21
0.12,0.96,0.22,-0.21,4.49,-10.29
0.13,0.96,0.23,0.4,4.72,-10.03
0.14,0.97,0.22,1.07,4.99,-10.0
0.14,0.96,0.23,1.53,5.34,-10.02
0.13,0.96,0.24,1.95,5.45,-10.82
0.14,0.96,0.23,2.06,5.83,-11.48
0.13,0.96,0.25,2.17,5.66,-11.89
0.14,0.97,0.25,2.15,5.3,-12.02
0.15,0.98,0.24,1.68,5.71,-11.79
0.16,0.98,0.24,1.24,6.49,-11.4
0.16,0.99,0.24,0.67,7.6,-10.98
0.16,0.99,0.24,-0.15,9.13,-10.93
0.14,1.0,0.23,-1.02,10.76,-10.98
0.14,1.0,0.23,-2.12,12.61,-10.81
0.13,1.0,0.23,-3.08,14.03,-11.05
0.11,0.99,0.24,-3.86,15.02,-10.75
0.11,0.98,0.25,-4.11,15.3,-10.75
0.11,0.99,0.25,-3.8,15.24,-10.66
0.11,0.98,0.25,-3.36,15.24,-10.63
0.1,0.98,0.24,-2.96,15.28,-10.81
0.1,0.98,0.24,-2.92,15.79,-10.82
0.12,0.98,0.25,-3.4,16.98,-10.32
0.13,0.99,0.25,-4.46,18.78,-9.82
0.14,1.0,0.24,-5.13,20.61,-9.31
0.13,0.99,0.25,-5.86,22.14,-9.01
0.11,0.99,0.26,-6.27,23.01,-9.13
0.08,0.98,0.26,-6.05,23.48,-9.47
0.07,0.97,0.26,-5.76,22.75,-10.17
0.06,0.96,0.27,-4.56,21.5,-10.47
0.06,0.97,0.27,-3.66,19.53,-10.72
0.07,0.98,0.28,-2.96,17.57,-10.78
0.08,0.99,0.3,-2.84,16.09,-10.21
0.08,1.0,0.29,-3.4,14.75,-9.8
0.09,1.0,0.29,-3.76,13.45,-9.19
0.09,1.01,0.3,-4.47,12.24,-8.58
0.08,1.02,0.29,-4.98,10.85,-7.97
0.08,1.02,0.28,-5.44,9.5,-6.9
0.09,1.02,0.28,-6.27,8.63,-6.02
0.09,1.02,0.26,-7.04,8.17,-5.45
0.09,1.01,0.26,-7.57,7.94,-5.21
0.09,1.01,0.26,-7.94,7.63,-4.99
0.08,1.01,0.26,-7.85,7.33,-4.81
0.08,1.01,0.25,-7.45,7.02,-4.26
0.09,1.01,0.25,-7.27,6.92,-3.47
0.1,1.02,0.24,-6.99,7.18,-2.47
0.11,1.03,0.24,-7.25,7.62,-1.48
0.11,1.02,0.25,-8.03,8.82,-0.46
0.12,1.04,0.25,-9.15,10.09,0.81
0.11,1.03,0.25,-10.06,11.31,2.05
0.11,1.02,0.26,-11.07,12.02,2.95
0.11,1.01,0.25,-11.6,12.67,3.42
0.1,1.0,0.25,-12.31,13.71,4.0
0.09,0.99,0.26,-12.63,14.49,4.41
0.09,0.98,0.27,-12.58,14.32,4.38
0.08,0.97,0.27,-11.76,13.51,4.29
0.08,0.98,0.28,-8.64,11.51,3.77
0.09,0.98,0.28,-8.12,11.34,3.76
0.09,0.98,0.28,-7.34,11.51,3.73
0.04,0.95,0.29,-1.66,0.58,-6.9
0.06,0.96,0.29,-0.98,-1.16,-8.14
0.06,0.97,0.3,0.09,-2.67,-9.07
0.07,0.98,0.29,1.02,-4.47,-9.6
0.07,0.99,0.29,1.92,-5.68,-9.86
0.09,0.99,0.29,2.7,-6.76,-9.95
0.08,0.99,0.29,2.89,-7.59,-10.14
0.1,1.0,0.28,3.19,-8.31,-10.08
0.11,1.01,0.28,3.19,-8.14,-10.03
0.12,1.01,0.26,2.78,-8.05,-10.11
0.11,1.01,0.26,2.64,-7.57,-9.92
0.12,1.01,0.25,1.85,-7.22,-10.0
0.12,1.01,0.25,1.33,-6.7,-10.14
0.12,1.01,0.25,1.04,-6.35,-10.05
0.12,1.01,0.25,0.98,-6.18,-9.91
0.12,1.01,0.26,1.1,-5.97,-9.92
0.12,1.01,0.25,0.82,-5.71,-9.76
0.12,1.02,0.25,0.55,-5.51,-9.82
0.12,1.02,0.25,0.76,-5.21,-9.69
0.12,1.02,0.25,0.85,-4.96,-9.15
0.12,1.02,0.24,1.05,-5.27,-8.85
0.11,1.03,0.24,1.15,-5.47,-8.17
0.11,1.03,0.25,1.34,-5.69,-7.42
0.12,1.03,0.24,1.59,-6.14,-6.41
0.11,1.03,0.25,1.47,-6.27,-5.6
0.11,1.03,0.24,1.21,-6.72,-5.3
0.11,1.03,0.25,0.85,-7.18,-4.9
0.1,1.02,0.24,0.52,-7.5,-4.38
0.1,1.02,0.25,0.32,-7.95,-4.2
0.11,1.01,0.25,0.06,-8.12,-4.02
0.11,1.01,0.25,-0.35,-8.37,-3.85
0.1,1.01,0.24,-0.99,-8.08,-3.66
0.11,1.01,0.24,-1.77,-7.77,-3.74
0.12,1.0,0.25,-2.66,-7.33,-3.77
0.11,1.0,0.25,-3.53,-6.9,-4.2
0.09,1.0,0.24,-3.71,-6.85,-4.4
0.09,0.98,0.25,-3.48,-7.08,-4.81
0.09,0.99,0.24,-2.67,-7.22,-4.89
0.09,0.99,0.25,-2.11,-7.42,-4.66
0.11,0.99,0.25,-1.37,-7.51,-4.05
0.1,0.99,0.25,-0.78,-7.36,-3.74
0.09,0.99,0.25,-0.12,-7.13,-3.8
0.08,0.99,0.27,0.93,-7.27,-3.68
0.08,0.99,0.26,1.8,-7.4,-3.56
0.07,0.99,0.26,2.64,-7.92,-2.99
0.08,0.99,0.27,3.47,-8.69,-2.29
