accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.09,0.97,0.24,-2.76,-6.69,-3.63
0.09,0.97,0.24,-2.31,-6.32,-4.26
0.09,0.97,0.23,-1.94,-6.05,-5.07
0.09,0.97,0.23,-1.28,-5.4,-5.53
0.09,0.97,0.23,-0.78,-4.89,-6.0
0.09,0.98,0.23,-0.29,-4.44,-5.97
0.08,0.98,0.24,0.12,-3.98,-5.97
0.09,1.0,0.25,0.7,-3.44,-6.08
0.09,1.0,0.24,1.27,-3.19,-5.92
0.08,1.0,0.25,1.71,-2.96,-5.76
0.09,1.0,0.25,2.02,-3.13,-5.68
0.07,0.99,0.26,1.94,-3.47,-6.09
0.07,0.99,0.27,1.92,-3.79,-6.11
0.08,1.0,0.28,1.62,-4.32,-6.0
0.07,1.0,0.28,1.39,-5.1,-6.03
0.06,1.01,0.27,1.21,-5.77,-5.82
0.07,1.0,0.27,0.93,-6.46,-5.85
0.07,1.0,0.28,0.81,-6.96,-5.88
0.07,1.01,0.27,0.47,-7.27,-5.85
0.07,1.0,0.26,0.32,-7.5,-5.69
0.07,1.0,0.26,0.46,-7.5,-5.86
0.07,1.0,0.26,0.31,-7.3,-5.65
0.07,1.0,0.24,0.29,-6.78,-5.68
0.08,1.0,0.25,0.37,-6.18,-5.54
0.08,1.0,0.24,0.26,-4.93,-5.19
0.09,1.01,0.23,0.29,-3.8,-5.18
0.08,1.01,0.23,0.37,-2.6,-4.96
0.08,1.01,0.23,0.2,-1.39,-4.55
0.08,1.02,0.24,0.69,-0.29,-4.34
0.07,1.01,0.25,0.92,0.26,-3.73
0.07,1.01,0.25,1.07,0.53,-3.54
0.06,1.01,0.26,0.84,0.37,-3.39
0.06,1.01,0.27,0.76,0.11,-3.25
0.06,1.01,0.26,0.37,-0.52,-3.22
0.07,1.01,0.28,-0.18,-0.93,-2.98
0.06,1.01,0.28,-0.87,-1.88,-2.47
0.06,1.02,0.27,-1.6,-2.75,-2.46
0.06,1.01,0.29,-2.12,-3.5,-1.98
0.06,1.0,0.27,-2.58,-4.23,-2.03
0.06,1.0,0.26,-2.56,-4.55,-1.85
0.06,1.01,0.26,-2.7,-4.72,-1.88
0.06,1.0,0.25,-2.5,-4.66,-1.86
0.07,1.0,0.25,-2.11,-4.55,-1.83
0.07,1.0,0.26,-1.89,-4.11,-1.73
0.08,1.0,0.25,-1.69,-4.02,-1.77
0.07,0.99,0.24,-1.27,-3.44,-1.62
0.07,0.99,0.23,-0.82,-2.89,-1.63
0.08,0.99,0.24,-0.52,-1.98,-1.54
0.07,1.0,0.23,-0.37,-0.85,-1.56
0.08,0.99,0.24,-0.2,-0.24,-1.33
0.08,1.0,0.25,-0.23,0.5,-0.89
0.07,1.0,0.26,-0.49,0.66,-0.75
0.07,1.0,0.25,-0.52,0.72,-0.76
0.08,1.0,0.26,-0.64,0.72,-0.82
0.07,0.99,0.26,-0.82,0.6,-0.66
0.07,1.0,0.26,-1.1,0.67,-0.85
0.06,1.0,0.26,-1.57,0.06,-0.49
0.06,1.01,0.28,-2.15,-0.82,-0.2
0.05,1.0,0.28,-2.81,-1.47,0.12
0.06,1.0,0.27,-3.1,-2.03,0.21
0.07,1.01,0.27,-3.21,-2.84,0.34
0.07,1.0,0.26,-3.16,-2.52,0.35
0.07,1.0,0.27,-3.04,-2.49,0.41
0.07,1.0,0.26,-2.61,-2.47,0.2
0.07,0.99,0.25,-1.98,-2.17,0.02
0.07,1.0,0.25,-1.4,-2.0,-0.14
0.07,1.0,0.25,-0.99,-1.6,-0.26
0.08,1.0,0.26,-0.67,-1.31,-0.44
0.08,1.0,0.27,-0.6,-0.93,-0.27
0.08,1.0,0.26,-0.72,-1.04,-0.27
0.07,1.01,0.26,-0.89,-0.67,-0.17
0.07,1.01,0.26,-0.99,-0.92,0.43
0.07,1.01,0.27,-1.28,-1.16,0.84
0.07,1.01,0.27,-1.44,-1.39,1.33
0.07,1.01,0.27,-1.31,-1.47,1.68
0.08,1.01,0.27,-1.66,-1.44,1.73
0.08,1.0,0.26,-1.69,-1.21,1.82
0.08,1.0,0.27,-1.77,-0.98,1.66
0.08,0.99,0.26,-1.31,-0.96,1.59
0.08,0.99,0.27,-1.04,-0.5,0.99
0.08,1.0,0.27,-0.58,-0.4,0.72
0.07,0.99,0.27,-0.35,-0.52,0.55
0.08,1.0,0.27,-0.12,-0.37,0.58
0.07,0.99,0.26,0.14,-0.31,0.81
0.07,1.01,0.27,0.18,-0.41,0.63
0.08,1.0,0.26,0.53,0.02,0.63
0.07,1.0,0.26,0.53,-0.24,0.81
0.07,1.0,0.26,0.55,-0.12,0.93
0.07,1.0,0.27,0.24,-0.41,0.61
0.07,1.0,0.27,0.29,-0.44,0.89
0.07,1.0,0.27,-0.29,-0.72,1.01
0.08,1.0,0.25,-0.17,-0.61,1.15
0.08,1.0,0.27,-0.47,-0.84,1.31
0.08,1.01,0.25,-0.58,-0.63,1.57
0.08,0.99,0.25,-0.55,-0.72,1.63
0.09,1.0,0.25,-0.69,-0.52,1.54
0.09,0.99,0.25,-0.52,-0.32,1.07
0.08,0.99,0.25,-0.38,-0.06,0.66
0.07,0.99,0.25,-0.03,0.02,0.24
0.07,0.98,0.27,0.4,-0.14,-0.08
0.08,0.99,0.25,0.72,-0.29,-0.26
0.08,0.99,0.27,0.78,-0.56,-0.27
0.08,0.99,0.27,0.84,-0.93,-0.58
0.08,0.99,0.26,0.64,-1.31,-0.76
0.08,0.99,0.26,0.55,-1.76,-1.02
0.08,0.98,0.26,0.31,-1.8,-1.22
0.08,0.98,0.27,0.05,-2.18,-1.33
0.08,0.99,0.26,-0.32,-1.88,-1.4
0.08,0.99,0.26,-0.2,-1.77,-1.04
0.08,0.98,0.24,-0.08,-1.39,-0.82
0.08,0.99,0.24,0.0,-1.13,-0.75
0.08,0.99,0.25,0.23,-0.75,-0.58
0.07,0.99,0.25,0.63,-0.47,-0.32
0.08,0.99,0.25,0.9,-0.17,-0.26
0.08,0.99,0.24,0.89,0.17,-0.38
0.07,0.98,0.24,1.01,0.78,-0.55
0.08,0.99,0.24,1.34,1.22,-0.52
0.08,0.98,0.25,1.37,1.33,-0.55
0.07,0.99,0.25,1.51,1.45,-0.52
0.07,0.98,0.25,1.47,1.42,-0.82
0.06,0.99,0.26,1.65,1.13,-0.82
0.07,0.98,0.25,1.59,0.75,-0.72
0.06,0.99,0.26,1.76,0.53,-0.69
0.06,0.98,0.26,1.31,-0.02,-0.56
0.07,0.99,0.27,1.28,-0.29,-0.6
0.06,0.98,0.27,0.93,-0.87,-0.58
0.06,0.98,0.27,0.7,-1.51,-0.73
0.07,0.98,0.25,0.34,-1.56,-0.92
0.07,0.98,0.25,0.29,-1.82,-1.01
0.06,0.98,0.24,0.15,-1.48,-0.84
0.06,0.98,0.24,0.23,-1.42,-1.15
0.07,0.98,0.24,0.43,-1.16,-0.75
0.07,0.98,0.24,0.34,-1.02,-0.82
0.07,0.98,0.24,0.29,-0.72,-0.67
0.06,0.99,0.24,0.15,-0.43,-0.44
0.06,0.98,0.24,-0.05,-0.63,-0.15
0.05,0.99,0.24,-0.17,-0.29,0.2
0.06,0.97,0.24,-0.18,-0.52,0.26
0.06,0.97,0.25,-0.35,-0.63,0.6
0.06,0.98,0.25,-0.37,-0.76,0.9
0.06,0.98,0.25,-0.56,-0.81,1.24
0.06,0.98,0.25,-1.08,-1.18,1.59
0.05,0.97,0.25,-1.36,-1.74,1.95
0.05,0.98,0.25,-1.77,-1.85,2.24
0.06,0.97,0.25,-1.59,-1.73,2.37
0.06,0.97,0.24,-1.39,-1.79,2.61
0.06,0.96,0.23,-1.3,-1.77,2.73
0.06,0.96,0.24,-1.27,-1.47,2.85
0.06,0.96,0.23,-0.87,-1.45,3.02
0.06,0.96,0.24,-0.98,-1.01,3.25
0.06,0.96,0.24,-1.05,-1.07,3.48
0.06,0.96,0.24,-1.07,-0.85,3.37
0.06,0.96,0.24,-1.28,-0.44,3.18
0.07,0.95,0.23,-1.45,-0.11,3.13
0.06,0.95,0.23,-1.91,0.0,3.11
0.06,0.95,0.23,-2.27,0.21,2.98
0.06,0.94,0.24,-2.58,0.31,2.99
0.07,0.95,0.23,-2.67,0.6,3.19
0.06,0.94,0.22,-2.53,1.11,3.27
0.06,0.94,0.23,-2.11,1.15,3.4
0.06,0.94,0.23,-1.95,1.08,3.4
0.06,0.93,0.23,-1.44,0.89,3.57
0.06,0.93,0.24,-1.1,0.75,3.53
0.06,0.92,0.23,-0.53,0.6,3.28
0.06,0.92,0.23,-0.09,0.6,3.3
0.06,0.91,0.22,0.69,0.9,3.28
0.07,0.9,0.22,1.53,1.11,3.6
0.06,0.9,0.22,2.66,1.5,3.73
0.06,0.9,0.23,4.15,1.69,4.4
0.06,0.9,0.22,5.97,1.83,5.25
0.06,0.88,0.23,7.79,1.85,6.4
0.05,0.88,0.24,9.53,1.27,7.39
0.06,0.86,0.24,10.9,0.75,8.6
0.06,0.86,0.25,12.63,-0.5,9.54
0.06,0.85,0.26,14.34,-1.76,11.71
0.06,0.84,0.28,15.73,-3.94,14.08
0.05,0.83,0.29,16.4,-7.01,16.78
0.06,0.8,0.31,16.73,-10.55,19.51
0.06,0.77,0.32,17.18,-14.92,22.24
0.06,0.74,0.34,17.5,-19.57,25.27
0.07,0.72,0.35,17.65,-25.68,28.5
0.07,0.68,0.37,16.99,-31.89,31.66
0.08,0.64,0.37,16.61,-38.02,34.87
0.08,0.6,0.38,15.53,-45.27,37.15
0.07,0.56,0.38,13.57,-52.53,38.58
0.08,0.49,0.37,11.21,-59.28,38.89
0.1,0.45,0.35,8.26,-66.03,39.48
0.1,0.41,0.32,5.74,-71.92,39.33
0.12,0.36,0.3,3.8,-77.13,38.56
0.14,0.3,0.27,1.18,-81.04,37.13
0.15,0.25,0.24,-1.36,-83.34,34.35
0.19,0.2,0.2,-4.72,-84.03,31.83
0.22,0.17,0.15,-6.64,-82.67,28.96
0.25,0.14,0.12,-7.57,-79.56,26.99
0.26,0.1,0.09,-7.5,-76.05,25.33
0.27,0.03,0.06,-6.32,-72.84,22.87
0.25,-0.03,0.04,-2.9,-68.26,20.18
0.25,-0.07,0.01,0.14,-62.2,15.86
0.26,-0.1,-0.01,5.3,-55.76,10.26
0.25,-0.13,-0.01,10.82,-48.78,4.18
0.24,-0.16,0.01,15.77,-42.11,-1.57
0.21,-0.17,0.04,19.69,-38.47,-8.98
0.19,-0.19,0.05,22.41,-35.07,-16.7
0.16,-0.18,0.08,23.25,-32.49,-23.24
0.13,-0.19,0.08,23.36,-30.17,-28.58
0.13,-0.16,0.09,22.55,-27.88,-33.48
0.12,-0.12,0.11,19.56,-26.06,-37.47
0.11,-0.04,0.15,12.69,-25.16,-40.46
0.1,0.08,0.2,0.67,-24.61,-41.86
0.11,0.18,0.26,-16.47,-24.41,-40.75
0.11,0.26,0.32,-37.85,-25.53,-36.81
0.12,0.34,0.35,-63.01,-26.89,-31.01
0.11,0.4,0.4,-90.15,-28.96,-23.85
0.1,0.43,0.46,-118.84,-31.02,-16.17
0.08,0.44,0.44,-149.77,-27.08,-8.31
0.08,0.46,0.44,-176.35,-25.97,-1.15
0.1,0.53,0.39,-199.5,-25.45,2.6
0.11,0.54,0.32,-216.06,-20.08,5.37
0.09,0.51,0.26,-226.43,-11.05,3.82
0.1,0.48,0.22,-229.82,-0.95,1.66
0.1,0.42,0.19,-225.73,10.75,-0.82
-0.04,0.37,0.2,-216.34,24.46,-9.48
-0.09,0.42,0.26,-203.86,35.25,-19.51
-0.11,0.44,0.28,-188.23,46.09,-28.38
-0.17,0.53,0.33,-170.73,55.74,-40.56
-0.15,0.62,0.39,-154.14,65.15,-51.88
-0.17,0.72,0.45,-139.33,74.05,-64.38
-0.15,0.81,0.59,-127.34,80.14,-74.02
-0.17,0.89,0.66,-118.15,84.02,-82.12
-0.21,1.05,0.74,-111.79,86.03,-89.42
-0.31,1.2,0.91,-114.34,86.87,-102.7
-0.22,1.43,0.7,-83.91,77.11,-96.99
-0.32,1.56,1.1,-97.89,73.27,-104.4
-0.26,1.61,1.05,-102.98,64.84,-104.43
-0.23,1.71,1.08,-107.4,52.81,-102.34
-0.24,1.83,1.09,-111.04,42.37,-99.37
-0.24,1.94,1.08,-115.08,33.36,-95.28
-0.24,1.99,1.04,-116.26,26.58,-92.61
-0.18,2.03,1.04,-118.49,18.09,-90.18
-0.09,2.09,0.97,-120.35,19.71,-84.53
-0.07,2.12,0.96,-120.7,19.74,-80.53
-0.04,2.17,0.94,-119.65,20.52,-75.39
-0.04,2.19,0.93,-117.21,21.47,-69.18
-0.04,2.2,0.94,-113.54,21.42,-62.81
-0.07,2.23,0.95,-108.6,20.21,-57.63
-0.06,2.24,0.97,-102.79,19.01,-52.08
-0.01,2.28,0.97,-97.21,17.68,-44.24
-0.08,2.24,0.98,-91.56,15.59,-40.81
-0.0,2.35,0.96,-79.71,10.69,-26.08
-0.07,2.31,0.95,-63.94,5.07,-16.58
-0.18,2.23,1.0,-59.44,0.08,-18.06
-0.19,2.18,1.04,-59.22,-6.02,-22.34
-0.13,2.16,1.0,-56.76,-10.84,-24.73
-0.05,2.15,0.94,-49.8,-14.08,-23.42
-0.03,2.15,0.88,-40.24,-15.04,-20.32
-0.03,2.11,0.83,-31.13,-14.79,-18.05
-0.02,2.07,0.79,-23.74,-14.26,-16.05
-0.01,2.05,0.74,-16.43,-12.95,-13.19
-0.01,2.04,0.68,-8.15,-11.05,-9.24
-0.02,2.04,0.66,0.7,-9.08,-5.19
-0.05,2.01,0.63,9.47,-8.15,-0.9
-0.07,1.98,0.62,17.54,-7.97,2.87
-0.07,1.94,0.62,24.55,-7.97,6.02
-0.08,1.92,0.62,28.79,-7.76,8.18
-0.09,1.89,0.61,31.15,-6.79,9.77
-0.09,1.86,0.59,33.11,-6.31,11.59
-0.11,1.83,0.58,34.98,-5.95,13.28
-0.12,1.81,0.57,36.79,-5.89,14.82
-0.14,1.77,0.56,37.57,-5.91,14.99
-0.15,1.73,0.55,38.05,-5.6,15.34
-0.14,1.7,0.54,38.31,-5.13,16.47
-0.14,1.68,0.53,38.67,-4.18,18.06
-0.12,1.66,0.52,39.25,-3.45,20.32
-0.12,1.63,0.51,39.66,-2.63,22.87
-0.11,1.6,0.51,38.66,-1.73,25.85
-0.11,1.58,0.51,36.69,-0.55,28.18
-0.09,1.55,0.51,33.54,0.69,30.2
-0.08,1.53,0.51,29.44,2.41,32.32
-0.08,1.5,0.52,24.27,4.27,32.89
-0.08,1.47,0.54,18.11,6.58,33.01
-0.09,1.45,0.55,11.25,7.34,32.26
-0.09,1.41,0.57,4.58,9.04,30.44
-0.08,1.38,0.56,-0.58,9.36,28.32
-0.08,1.35,0.58,-6.23,11.59,25.13
-0.08,1.33,0.58,-10.11,14.2,22.11
-0.1,1.29,0.61,-14.61,19.8,17.83
-0.1,1.29,0.61,-14.89,23.83,14.31
-0.1,1.28,0.6,-9.51,25.63,13.31
-0.07,1.28,0.59,0.18,23.51,15.02
-0.08,1.26,0.61,10.0,21.48,17.79
-0.1,1.25,0.65,18.84,20.82,18.99
-0.12,1.24,0.69,28.44,15.1,20.26
-0.08,1.24,0.68,37.07,10.53,22.64
-0.09,1.22,0.72,41.92,8.76,23.82
-0.07,1.21,0.73,47.44,3.88,26.23
-0.07,1.21,0.74,51.42,1.65,27.4
-0.07,1.19,0.73,54.69,-0.67,27.5
-0.07,1.18,0.73,57.39,-2.87,26.81
-0.04,1.16,0.73,59.01,-5.11,26.63
-0.03,1.13,0.72,59.91,-5.39,25.19
-0.02,1.11,0.69,62.43,-6.17,23.33
-0.0,1.09,0.68,65.59,-6.18,21.88
-0.0,1.07,0.69,67.77,-5.22,19.83
0.01,1.04,0.66,71.31,-4.82,17.25
-0.0,1.0,0.63,75.68,-4.23,14.0
-0.02,0.98,0.63,80.75,-2.79,9.53
-0.02,0.96,0.6,85.3,-1.28,5.13
-0.02,0.95,0.58,90.21,-0.76,0.72
-0.01,0.94,0.57,94.55,0.98,-3.27
0.01,0.94,0.57,98.6,1.66,-7.27
0.02,0.94,0.56,101.71,2.81,-10.31
0.02,0.95,0.56,103.97,4.31,-13.36
0.02,0.94,0.56,104.87,5.54,-16.41
0.03,0.94,0.56,104.96,7.71,-19.07
0.04,0.95,0.57,103.51,10.35,-21.62
0.03,0.95,0.6,101.74,12.75,-23.33
0.02,0.97,0.61,99.31,14.2,-24.76
0.02,0.96,0.63,96.92,14.05,-24.75
0.01,0.98,0.64,93.5,14.14,-23.95
0.0,0.98,0.65,89.47,13.8,-22.85
-0.0,0.98,0.66,85.1,13.34,-20.89
-0.01,0.98,0.67,82.11,12.08,-19.02
-0.02,0.95,0.66,80.34,10.72,-16.38
-0.03,0.93,0.67,79.13,8.09,-13.51
-0.06,0.92,0.67,77.94,4.85,-11.42
-0.06,0.9,0.66,76.31,1.1,-9.18
-0.06,0.88,0.64,75.11,-3.48,-6.72
-0.06,0.86,0.6,75.07,-7.98,-4.35
-0.06,0.85,0.54,75.59,-11.37,-2.23
-0.05,0.84,0.53,76.15,-14.49,-0.31
-0.04,0.82,0.48,77.13,-15.54,1.01
-0.04,0.82,0.46,77.79,-16.31,2.09
-0.02,0.81,0.42,79.15,-16.85,3.69
-0.01,0.8,0.39,81.36,-17.98,5.36
-0.01,0.79,0.36,83.76,-18.5,7.25
0.0,0.79,0.34,86.44,-19.1,8.79
-0.0,0.78,0.32,89.05,-19.97,10.12
0.0,0.77,0.31,92.46,-21.6,11.74
0.01,0.76,0.28,95.19,-21.82,13.59
0.01,0.76,0.27,97.31,-21.8,15.6
0.02,0.76,0.27,98.6,-22.79,17.47
0.03,0.76,0.28,98.41,-23.63,19.25
0.03,0.77,0.27,96.92,-23.65,21.18
0.03,0.77,0.27,94.4,-22.7,22.84
0.03,0.77,0.27,91.95,-21.69,24.76
0.03,0.76,0.26,89.48,-22.02,26.99
0.03,0.75,0.24,87.33,-22.6,29.4
0.04,0.74,0.23,84.72,-23.68,33.13
0.05,0.74,0.23,81.86,-23.97,37.24
0.03,0.71,0.23,78.82,-24.14,39.79
0.03,0.69,0.21,75.79,-25.01,40.11
0.03,0.68,0.19,72.38,-24.95,39.21
0.02,0.68,0.18,69.24,-25.05,38.58
0.02,0.66,0.18,66.66,-24.64,38.52
0.04,0.64,0.15,64.56,-23.42,39.18
0.03,0.64,0.14,63.13,-22.37,40.03
0.04,0.6,0.12,62.93,-22.87,40.08
0.03,0.58,0.1,63.8,-22.92,39.28
0.03,0.56,0.09,64.93,-23.22,38.0
0.05,0.56,0.08,65.42,-22.99,36.34
